Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
11.12,124.62,231.36719,1998.0,0.29671281927349075,1.0,0.0,0.0,0.0,0.0,1.6,-2.72,-7.15,-47.6,-7.2832183837890625,-48.35984802246094
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,2.5,-1.61,-3.87,-22.8,-4.689187049865723,-27.892303466796875
29.35541116,34.96028149,7.939209,1969.0,0.2386727660059501,0.0,1.0,0.0,0.0,0.0,-2.4,-0.83,-1.05,1.2,-4.080026626586914,-19.317054748535156
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,1.3,1.26,-3.27,-22.2,-5.506987571716309,-37.7460823059082
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,0.0,0.0,0.0,1.0,0.0,-1.4,-0.89,-16.63,-130.9,-16.49700164794922,-130.4227752685547
-16.49888889,-68.12305556,3582.75,2000.0,0.6994583270516471,0.0,0.0,0.0,0.0,1.0,2.7,1.7,-15.47,-110.65,-16.53011131286621,-124.435546875
48.22,11.59,494.59375,1995.0,-0.2135209154397959,0.0,0.0,1.0,0.0,0.0,0.7,-0.22,-4.96,-28.3,-6.404891014099121,-43.93185043334961
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,0.0,0.0,1.0,0.0,0.0,-0.5,-0.58,-2.04,-1.0,-2.913465976715088,-10.344625473022461
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,0.8,-0.02,-11.09,-69.2,-7.789471626281738,-53.89801788330078
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,0.0,0.0,1.0,0.0,0.0,0.5,-0.2,-5.2,-40.9,-6.138040542602539,-41.80193328857422
51.83,6.25,9.5,1993.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,-0.8,0.67,-6.74,-49.7,-7.060273170471191,-48.201560974121094
18.47,-70.02,1.0,1996.0,0.2802306751992159,1.0,0.0,0.0,0.0,0.0,1.9,0.56,-2.44,-11.35,-1.3841300010681152,-0.04753059148788452
