Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Precip,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,2.9586212e-05,-0.3,-0.98,-11.0,-87.1,-14.726438522338867,-113.83658599853516
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,1.6699816e-05,0.4,-0.59,-15.0,-107.9,-14.558675765991211,-112.40250396728516
52.3,104.2833333,427.25,2012.0,-0.970063921851507,0.0,0.0,0.0,1.0,0.0,0.0,0.5,-2.06,-29.9,-225.5,-15.412740707397461,-119.70328521728516
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,0.0,0.0,0.0,1.0,0.0,0.0,0.4,-0.58,-22.3,-165.9,-14.38328742980957,-110.90323638916016
52.3,104.2833333,427.25,2013.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,0.0,-0.1,0.35,-29.2,-226.2,-14.886575698852539,-115.20548248291016
52.3,104.2833333,427.25,2013.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,0.0,-0.4,-0.45,-30.7,-251.3,-13.902875900268555,-106.79654693603516
52.3,104.2833333,427.25,2013.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,0.0,2.5,-1.61,-21.8,-169.2,-16.922605514526367,-132.61001586914062
52.3,104.2833333,427.25,2013.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.69,-12.6,-86.7,-15.565252304077148,-121.00699615478516
52.3,104.2833333,427.25,2013.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,0.0,1.3,0.57,-12.8,-103.1,-16.312559127807617,-127.39517974853516
52.3,104.2833333,427.25,2013.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.52,-12.7,-99.7,-17.08274269104004,-133.97891235351562
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,0.0,1.3,0.67,-12.2,-103.6,-15.832147598266602,-123.28849029541016
52.3,104.2833333,427.25,2013.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.97,-10.9,-86.0,-14.787443161010742,-114.35807037353516
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.24,-15.7,-117.2,-14.886575698852539,-115.20548248291016
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,0.0,-0.1,-1.28,-16.3,-120.7,-15.504247665405273,-120.48551177978516
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,1.1362139e-05,-0.9,1.86,-29.6,-230.5,-15.984659194946289,-124.59220123291016
52.3,104.2833333,427.25,2015.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,0.0,-1.4,1.79,-27.6,-215.2,-16.182924270629883,-126.28702545166016
52.3,104.2833333,427.25,2015.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,0.0,0.4,1.32,-25.9,-211.2,-15.855024337768555,-123.48404693603516
52.3,104.2833333,427.25,2015.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,0.0,-1.2,1.45,-21.7,-175.3,-16.205801010131836,-126.48258209228516
52.3,104.2833333,427.25,2015.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,0.0,-0.1,0.73,-15.3,-112.3,-15.626256942749023,-121.52848052978516
52.3,104.2833333,427.25,2015.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,0.0,-1.2,0.15,-10.7,-84.6,-14.703561782836914,-113.64102935791016
52.3,104.2833333,427.25,2015.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,0.0,-0.9,-0.07,-14.3,-107.2,-13.658857345581055,-104.71060943603516
52.3,104.2833333,427.25,2015.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,0.00010476876,-1.9,-3.18,-9.4,-61.8,-9.144514083862305,-66.12076568603516
52.3,104.2833333,427.25,2015.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,5.4737215e-05,-2.4,-0.76,-12.1,-85.6,-15.862649917602539,-123.54923248291016
52.3,104.2833333,427.25,2015.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,0.0,-2.7,-0.65,-16.3,-127.3,-16.9073543548584,-132.47964477539062
52.3,104.2833333,427.25,2015.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,0.0,-2.8,0.44,-20.7,-158.7,-16.099042892456055,-125.56998443603516
52.3,104.2833333,427.25,2015.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,0.0,-0.8,1.74,-21.3,-169.8,-15.542375564575195,-120.81143951416016
52.3,104.2833333,427.25,2015.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,0.0,-0.9,2.24,-25.5,-201.8,-16.221052169799805,-126.61295318603516
52.3,104.2833333,427.25,2016.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,0.0,-3.6,0.12,-33.8,-269.6,-17.532651901245117,-137.82485961914062
52.3,104.2833333,427.25,2016.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,0.0,-3.2,1.58,-26.1,-209.1,-17.753793716430664,-139.71524047851562
52.3,104.2833333,427.25,2016.0,0.9562348265919056,0.0,0.0,0.0,1.0,0.0,0.0,-0.1,0.73,-26.0,-202.9,-15.618631362915039,-121.46329498291016
52.3,104.2833333,427.25,2016.0,0.9721181966290613,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.38,-12.5,-102.1,-16.068540573120117,-125.30924224853516
52.3,104.2833333,427.25,2016.0,0.7295575540864875,0.0,0.0,0.0,1.0,0.0,0.0,0.7,-0.77,-16.4,-124.2,-14.734064102172852,-113.90177154541016
52.3,104.2833333,427.25,2016.0,0.2802306751992159,0.0,0.0,0.0,1.0,0.0,0.0,1.1,-0.43,-12.4,-103.6,-15.283105850219727,-118.59513092041016
52.3,104.2833333,427.25,2016.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,0.0,0.7,-1.76,-10.9,-82.7,-15.977033615112305,-124.52701568603516
52.3,104.2833333,427.25,2016.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,0.0,1.2,-1.65,-12.1,-89.8,-15.908403396606445,-123.94034576416016
52.3,104.2833333,427.25,2016.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,6.515779e-05,2.0,0.61,-14.6,-109.1,-16.739591598510742,-131.04556274414062
52.3,104.2833333,427.25,2016.0,-0.970063921851507,0.0,0.0,0.0,1.0,0.0,3.4144956e-05,-0.4,0.41,-27.5,-202.8,-14.756940841674805,-114.09732818603516
52.3,104.2833333,427.25,2016.0,-0.7116566222817751,0.0,0.0,0.0,1.0,0.0,0.0,-0.2,-0.16,-27.8,-210.5,-14.162145614624023,-109.01285552978516
52.3,104.2833333,427.25,2016.0,-0.27195815753410524,0.0,0.0,0.0,1.0,0.0,4.3128384e-06,0.5,0.48,-26.4,-201.1,-15.138219833374023,-117.35660552978516
52.3,104.2833333,427.25,2012.0,-0.27195815753410524,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.17,-35.1,-262.7,-14.474794387817383,-111.68546295166016
52.3,104.2833333,427.25,2017.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.74,-17.6,-126.8,-16.937856674194336,-132.74038696289062
52.3,104.2833333,427.25,2017.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,0.0,-0.3,1.73,-20.9,-152.0,-15.999910354614258,-124.72257232666016
52.3,104.2833333,427.25,2017.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.48,-30.3,-230.6,-15.30598258972168,-118.79068756103516
52.3,104.2833333,427.25,2017.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,0.0,-0.1,1.0,-25.9,-194.9,-15.816896438598633,-123.15811920166016
47.54260867,7.58371693,304.73438,2004.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,0.0,-2.2,-0.29,-11.9,-88.50962751,-9.129262924194336,-65.99039459228516
47.54260867,7.58371693,304.73438,2004.0,0.6994583270516471,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-0.14,-9.88,-66.74413536,-10.498054504394531,-77.69120025634766
47.54260867,7.58371693,304.73438,2004.0,0.9562348265919056,0.0,0.0,1.0,0.0,0.0,0.0,0.7,1.02,-9.69,-71.5587575,-9.194080352783203,-66.54447174072266
47.54260867,7.58371693,304.73438,2004.0,0.9721181966290613,0.0,0.0,1.0,0.0,0.0,0.0001690366,-1.5,1.15,-6.1,-40.66799847,-8.667915344238281,-62.046669006347656
47.54260867,7.58371693,304.73438,2004.0,0.7295575540864875,0.0,0.0,1.0,0.0,0.0,3.2743297e-05,1.7,0.19,-7.01,-50.25006643,-10.143465042114258,-74.66007232666016
47.54260867,7.58371693,304.73438,2004.0,0.2802306751992159,0.0,0.0,1.0,0.0,0.0,0.00010311205,-1.4,-0.89,-7.21,-53.83051048,-7.924421310424805,-55.691078186035156
47.54260867,7.58371693,304.73438,2004.0,-0.23030567023061196,0.0,0.0,1.0,0.0,0.0,0.00014510812,-0.8,1.13,-5.49,-34.72560691,-7.958736419677734,-55.984413146972656
47.54260867,7.58371693,304.73438,2004.0,-0.6932812268869771,0.0,0.0,1.0,0.0,0.0,0.0,-0.5,-0.48,-4.8,-31.50057387,-7.508827209472656,-52.138465881347656
47.54260867,7.58371693,304.73438,2004.0,-0.9634705485641486,0.0,0.0,1.0,0.0,0.0,0.0,-0.6,0.38,-4.92,-31.38678091,-7.749032974243164,-54.191810607910156
47.54260867,7.58371693,304.73438,2004.0,-0.970063921851507,0.0,0.0,1.0,0.0,0.0,7.0730985e-06,-0.1,-1.1,-10.75,-76.42100974,-8.378143310546875,-59.569618225097656
47.54260867,7.58371693,304.73438,2004.0,-0.7116566222817751,0.0,0.0,1.0,0.0,0.0,0.0,-1.1,0.73,-10.49,-75.39648751,-7.882480621337891,-55.332557678222656
47.54260867,7.58371693,304.73438,2004.0,-0.27195815753410524,0.0,0.0,1.0,0.0,0.0,3.385527e-05,-1.3,1.21,-13.22,-98.71358212,-8.606910705566406,-61.525184631347656
47.54260867,7.58371693,304.73438,2005.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,0.00014786229,0.6,1.52,-6.66,-42.77138547,-8.22944450378418,-58.298500061035156
47.54260867,7.58371693,304.73438,2005.0,0.6994583270516471,0.0,0.0,1.0,0.0,0.0,3.187112e-05,-5.2,-0.06,-15.78,-115.1328526,-12.446390151977539,-94.34610748291016
47.54260867,7.58371693,304.73438,2005.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,3.2876374e-05,0.5,-1.83,-8.02,-59.70485452,-8.115060806274414,-57.320716857910156
47.54260867,7.58371693,304.73438,2005.0,0.9760105506323683,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-0.3,-8.51,-58.19910378,-8.728919982910156,-62.568153381347656
47.54260867,7.58371693,304.73438,2005.0,0.741222010848596,0.0,0.0,1.0,0.0,0.0,0.0,-1.3,-1.25,-6.95,-48.05079866,-8.656476974487305,-61.948890686035156
47.54260867,7.58371693,304.73438,2005.0,0.29671281927349075,0.0,0.0,1.0,0.0,0.0,0.0,0.7,-0.05,-5.24,-32.64544918,-8.587846755981445,-61.362220764160156
47.54260867,7.58371693,304.73438,2005.0,-0.2135209154397959,0.0,0.0,1.0,0.0,0.0,0.0,0.3,-0.51,-5.67,-37.45673818,-7.802412033081055,-54.648109436035156
47.54260867,7.58371693,304.73438,2005.0,-0.680773409477016,0.0,0.0,1.0,0.0,0.0,0.0,-0.6,0.37,-6.33,-43.03745941,-8.046430587768555,-56.734046936035156
47.54260867,7.58371693,304.73438,2005.0,-0.9587178169872964,0.0,0.0,1.0,0.0,0.0,8.993772e-05,0.6,0.63,-9.610421834,-68.63931346,-7.646087646484375,-53.311805725097656
47.54260867,7.58371693,304.73438,2005.0,-0.9741004551724206,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-0.98,-6.38,-42.73606861,-8.633600234985352,-61.753334045410156
47.54260867,7.58371693,304.73438,2005.0,-0.7236440382959123,0.0,0.0,1.0,0.0,0.0,4.1183062e-05,-0.3,-0.31,-14.2,-103.3116898,-7.638462066650391,-53.246620178222656
47.54260867,7.58371693,304.73438,2005.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,8.7477296e-05,-0.0,-0.44,-10.79,-78.0619552,-7.37537956237793,-50.997718811035156
47.54260867,7.58371693,304.73438,2006.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,7.0151014e-05,2.7,1.27,-10.39,-75.03694923,-9.979515075683594,-73.25858306884766
47.54260867,7.58371693,304.73438,2006.0,0.6994583270516471,0.0,0.0,1.0,0.0,0.0,3.0768017e-05,0.2,-0.51,-11.52,-90.29273588,-8.988189697265625,-64.78446197509766
47.54260867,7.58371693,304.73438,2006.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,4.9994796e-05,2.9,-1.28,-11.23849183,-82.68571664,-11.073785781860352,-82.61270904541016
47.54260867,7.58371693,304.73438,2006.0,0.9760105506323683,0.0,0.0,1.0,0.0,0.0,0.0,1.8,1.24,-10.61,-76.08191291,-9.453350067138672,-68.76078033447266
47.54260867,7.58371693,304.73438,2006.0,0.741222010848596,0.0,0.0,1.0,0.0,0.0,0.00013877166,-0.8,-1.14,-8.47,-60.27743553,-7.688028335571289,-53.670326232910156
47.54260867,7.58371693,304.73438,2006.0,0.29671281927349075,0.0,0.0,1.0,0.0,0.0,7.102581e-05,-0.4,0.84,-4.08,-26.00399436,-8.744171142578125,-62.698524475097656
47.54260867,7.58371693,304.73438,2006.0,-0.2135209154397959,0.0,0.0,1.0,0.0,0.0,5.6691508e-05,-1.0,0.9,-3.64,-26.43863597,-8.542093276977539,-60.971107482910156
47.54260867,7.58371693,304.73438,2006.0,-0.680773409477016,0.0,0.0,1.0,0.0,0.0,3.7045822e-05,-1.7,-1.73,-8.43,-60.3623681,-9.163578033447266,-66.28372955322266
47.54260867,7.58371693,304.73438,2006.0,-0.9587178169872964,0.0,0.0,1.0,0.0,0.0,7.760747e-05,-1.0,-1.62,-7.78,-53.80678357,-7.989238739013672,-56.245155334472656
47.54260867,7.58371693,304.73438,2006.0,-0.9741004551724206,0.0,0.0,1.0,0.0,0.0,0.00011052796,-2.1,-2.24,-6.51,-49.6066388,-7.146612167358398,-49.042152404785156
47.54260867,7.58371693,304.73438,2006.0,-0.7236440382959123,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.44,-9.18,-67.40884533,-8.103622436523438,-57.222938537597656
47.54260867,7.58371693,304.73438,2006.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,0.0,-0.5,1.34,-11.11,-83.72738599,-8.233257293701172,-58.331092834472656
47.54260867,7.58371693,304.73438,2007.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,0.0,-1.3,0.22,-12.87,-93.4449454,-9.441911697387695,-68.66300201416016
47.54260867,7.58371693,304.73438,2007.0,0.6994583270516471,0.0,0.0,1.0,0.0,0.0,1.2150103e-05,-0.1,-0.47,-9.46,-71.36453487,-8.969125747680664,-64.62149810791016
47.54260867,7.58371693,304.73438,2007.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,2.0590902e-05,0.3,1.44,-12.11,-89.32212676,-8.62978744506836,-61.720741271972656
47.54260867,7.58371693,304.73438,2007.0,0.741222010848596,0.0,0.0,1.0,0.0,0.0,3.0439389e-05,-0.2,0.66,-7.87,-56.86635214,-9.419034957885742,-68.46744537353516
47.54260867,7.58371693,304.73438,2007.0,0.29671281927349075,0.0,0.0,1.0,0.0,0.0,0.0,0.9,-1.31,-6.28,-44.71481808,-7.089420318603516,-48.553260803222656
47.54260867,7.58371693,304.73438,2007.0,-0.2135209154397959,0.0,0.0,1.0,0.0,0.0,0.0,-0.5,-0.58,-6.05,-43.8169477,-7.611772537231445,-53.018470764160156
47.54260867,7.58371693,304.73438,2007.0,-0.680773409477016,0.0,0.0,1.0,0.0,0.0,0.0,0.7,-0.14,-6.87,-44.13363048,-8.050243377685547,-56.766639709472656
47.54260867,7.58371693,304.73438,2007.0,-0.9587178169872964,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.72,-6.87,-44.13363048,-7.630836486816406,-53.181434631347656
47.54260867,7.58371693,304.73438,2007.0,-0.9741004551724206,0.0,0.0,1.0,0.0,0.0,0.0,1.2,0.45,-8.99,-60.35032291,-7.874855041503906,-55.267372131347656
47.54260867,7.58371693,304.73438,2007.0,-0.7236440382959123,0.0,0.0,1.0,0.0,0.0,5.4964064e-05,1.4,0.58,-10.78,-79.00926983,-8.374330520629883,-59.537025451660156
47.54260867,7.58371693,304.73438,2007.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,0.0,2.7,0.34,-8.37,-57.9994607,-10.154903411865234,-74.75785064697266
47.54260867,7.58371693,304.73438,2008.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,0.0,2.9,0.89,-10.4,-82.10126519,-10.555246353149414,-78.18009185791016
47.54260867,7.58371693,304.73438,2008.0,0.6994583270516471,0.0,0.0,1.0,0.0,0.0,0.0,4.4,0.73,-8.5,-62.00643014,-11.08903694152832,-82.74308013916016
47.54260867,7.58371693,304.73438,2008.0,0.9562348265919056,0.0,0.0,1.0,0.0,0.0,7.351558e-05,2.4,0.08,-7.88,-58.24612426,-10.246410369873047,-75.54007720947266
47.54260867,7.58371693,304.73438,2008.0,0.9721181966290613,0.0,0.0,1.0,0.0,0.0,0.0,1.1,-1.07,-10.73,-81.57874164,-9.480039596557617,-68.98892974853516
47.54260867,7.58371693,304.73438,2008.0,0.7295575540864875,0.0,0.0,1.0,0.0,0.0,8.474604e-05,-0.1,-1.73,-6.26,-47.19478668,-7.447822570800781,-51.616981506347656
47.54260867,7.58371693,304.73438,2008.0,0.2802306751992159,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.39,-6.51,-47.19496585,-7.077981948852539,-48.455482482910156
47.54260867,7.58371693,304.73438,2008.0,-0.23030567023061196,0.0,0.0,1.0,0.0,0.0,3.541625e-05,0.5,-1.27,-4.36,-26.28930766,-6.39930534362793,-42.653968811035156
47.54260867,7.58371693,304.73438,2008.0,-0.6932812268869771,0.0,0.0,1.0,0.0,0.0,7.561996e-05,1.7,-1.16,-4.6,-29.45637813,-8.568782806396484,-61.199256896972656
47.54260867,7.58371693,304.73438,2008.0,-0.9634705485641486,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.02,-8.79,-61.24115279,-7.6765899658203125,-53.572547912597656
47.54260867,7.58371693,304.73438,2008.0,-0.970063921851507,0.0,0.0,1.0,0.0,0.0,0.0,2.1,-0.04,-12.8,-91.96888229,-8.324764251708984,-59.113319396972656
47.54260867,7.58371693,304.73438,2008.0,-0.7116566222817751,0.0,0.0,1.0,0.0,0.0,0.0001147301,2.2,-0.32,-12.09,-89.88374997,-9.087322235107422,-65.63187408447266
47.54260867,7.58371693,304.73438,2008.0,-0.27195815753410524,0.0,0.0,1.0,0.0,0.0,2.1500717e-05,2.4,-0.28,-17.57,-134.4502205,-10.170154571533203,-74.88822174072266
47.54260867,7.58371693,304.73438,2009.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,0.0,1.8,-0.01,-10.26,-78.8,-10.036706924438477,-73.74747467041016
47.54260867,7.58371693,304.73438,2009.0,0.6994583270516471,0.0,0.0,1.0,0.0,0.0,6.977101e-05,3.1,0.06,-13.21,-99.3,-10.818328857421875,-80.42899322509766
47.54260867,7.58371693,304.73438,2009.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,0.0,0.7,0.57,-11.63,-84.9,-9.651615142822266,-70.45560455322266
47.54260867,7.58371693,304.73438,2009.0,0.9760105506323683,0.0,0.0,1.0,0.0,0.0,0.0,1.3,-0.2,-6.23,-47.0,-9.853693008422852,-72.18302154541016
47.54260867,7.58371693,304.73438,2009.0,0.741222010848596,0.0,0.0,1.0,0.0,0.0,2.9940291e-05,-0.2,1.68,-4.26,-27.1,-8.645038604736328,-61.851112365722656
47.54260867,7.58371693,304.73438,2009.0,0.29671281927349075,0.0,0.0,1.0,0.0,0.0,8.838454e-05,0.2,-1.21,-5.9,-44.9,-6.641417503356934,-44.723609924316406
47.54260867,7.58371693,304.73438,2009.0,-0.2135209154397959,0.0,0.0,1.0,0.0,0.0,0.0,0.4,-2.15,-4.42,-25.9,-5.739692687988281,-37.015419006347656
47.54260867,7.58371693,304.73438,2009.0,-0.680773409477016,0.0,0.0,1.0,0.0,0.0,0.0001388321,-0.3,-0.19,-6.51,-44.1,-7.505014419555664,-52.105873107910156
47.54260867,7.58371693,304.73438,2009.0,-0.9587178169872964,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.51,-5.48,-34.6,-7.0055389404296875,-47.836219787597656
47.54260867,7.58371693,304.73438,2009.0,-0.9741004551724206,0.0,0.0,1.0,0.0,0.0,7.531765e-05,-2.0,-1.03,-7.89,-55.9,-8.259946823120117,-58.559242248535156
47.54260867,7.58371693,304.73438,2009.0,-0.7236440382959123,0.0,0.0,1.0,0.0,0.0,5.270402e-05,-1.0,-0.02,-13.82,-102.4,-7.356315612792969,-50.834754943847656
47.54260867,7.58371693,304.73438,2009.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,0.00015930833,-1.2,-1.93,-12.32,-90.3,-10.822141647338867,-80.46158599853516
47.54260867,7.58371693,304.73438,2010.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,0.0,-1.8,-1.11,-15.69,-117.4,-11.660955429077148,-87.63199615478516
47.54260867,7.58371693,304.73438,2010.0,0.6994583270516471,0.0,0.0,1.0,0.0,0.0,8.406297e-06,-2.4,-1.98,-12.81,-99.3,-10.673442840576172,-79.19046783447266
47.54260867,7.58371693,304.73438,2010.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,3.4507124e-05,-1.1,-0.88,-12.5,-93.0,-8.881431579589844,-63.871864318847656
47.54260867,7.58371693,304.73438,2010.0,0.9760105506323683,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-0.72,-8.52,-58.8,-10.5133056640625,-77.82157135009766
47.54260867,7.58371693,304.73438,2010.0,0.741222010848596,0.0,0.0,1.0,0.0,0.0,7.359458e-05,1.5,-1.49,-8.21,-58.2,-8.534467697143555,-60.905921936035156
47.54260867,7.58371693,304.73438,2010.0,0.29671281927349075,0.0,0.0,1.0,0.0,0.0,6.482423e-05,0.6,-0.82,-8.71,-61.9,-7.592708587646484,-52.855506896972656
47.54260867,7.58371693,304.73438,2010.0,-0.2135209154397959,0.0,0.0,1.0,0.0,0.0,2.9140785e-05,3.0,-0.42,-5.8,-40.2,-10.532369613647461,-77.98453521728516
47.54260867,7.58371693,304.73438,2010.0,-0.680773409477016,0.0,0.0,1.0,0.0,0.0,3.2071577e-05,3.0,-1.22,-8.4,-60.2,-9.758373260498047,-71.36820220947266
47.54260867,7.58371693,304.73438,2010.0,-0.9587178169872964,0.0,0.0,1.0,0.0,0.0,0.0,3.7,-0.79,-7.12,-48.8,-9.041568756103516,-65.24076080322266
47.54260867,7.58371693,304.73438,2010.0,-0.9741004551724206,0.0,0.0,1.0,0.0,0.0,0.0,2.9,-0.93,-10.1,-72.0,-8.778486251831055,-62.991859436035156
47.54260867,7.58371693,304.73438,2010.0,-0.7236440382959123,0.0,0.0,1.0,0.0,0.0,0.0,2.1,-1.62,-15.21,-112.6,-9.319902420043945,-67.62003326416016
47.54260867,7.58371693,304.73438,2010.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,0.00025984913,4.8,-1.85,-14.44,-105.9,-11.836343765258789,-89.13126373291016
47.54260867,7.58371693,304.73438,2011.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,2.486477e-05,3.8,-0.88,-10.25,-76.7,-11.798215866088867,-88.80533599853516
47.54260867,7.58371693,304.73438,2011.0,0.6994583270516471,0.0,0.0,1.0,0.0,0.0,8.3853105e-05,4.5,0.7,-12.45,-92.0,-11.012781143188477,-82.09122467041016
47.54260867,7.58371693,304.73438,2011.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,0.0,4.2,0.61,-9.17,-69.4,-11.016593933105469,-82.12381744384766
47.54260867,7.58371693,304.73438,2011.0,0.9760105506323683,0.0,0.0,1.0,0.0,0.0,4.2722277e-05,3.1,2.48,-5.43,-37.3,-9.453350067138672,-68.76078033447266
47.54260867,7.58371693,304.73438,2011.0,0.741222010848596,0.0,0.0,1.0,0.0,0.0,0.0,0.6,-0.06,-5.61,-36.5,-9.201705932617188,-66.60965728759766
47.54260867,7.58371693,304.73438,2011.0,0.29671281927349075,0.0,0.0,1.0,0.0,0.0,0.0,0.4,-1.28,-5.81,-38.2,-6.750082015991211,-45.652503967285156
47.54260867,7.58371693,304.73438,2011.0,-0.2135209154397959,0.0,0.0,1.0,0.0,0.0,6.4256674e-05,1.6,-1.51,-6.6,-42.1,-7.093233108520508,-48.585853576660156
47.54260867,7.58371693,304.73438,2011.0,-0.680773409477016,0.0,0.0,1.0,0.0,0.0,1.6929938e-05,0.7,-1.35,-5.64,-39.6,-6.866372108459473,-46.646583557128906
47.54260867,7.58371693,304.73438,2011.0,-0.9587178169872964,0.0,0.0,1.0,0.0,0.0,0.0,1.7,0.54,-5.39,-34.7,-7.882480621337891,-55.332557678222656
