Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Precip,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,0.0,-14.0,-111.2,-15.934820175170898,-116.26640319824219
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,2.2211607e-05,-9.7,-74.1,-15.508161544799805,-113.04496765136719
52.3,104.2833333,427.25,2011.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,4.754567e-05,-14.2,-101.4,-14.900701522827148,-108.24177551269531
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,0.0,-13.1,-108.0,-14.293924331665039,-103.24793243408203
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,0.0,-17.3,-127.0,-14.240163803100586,-102.82535552978516
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,0.0,-30.1,-224.1,-15.295858383178711,-111.33367919921875
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,0.0,-27.3,-208.7,-15.734846115112305,-114.83151245117188
52.3,104.2833333,427.25,2012.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,5.3495005e-06,-29.0,-218.7,-15.850584030151367,-115.61372375488281
52.3,104.2833333,427.25,2012.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,1.175598e-05,-26.4,-207.4,-15.908109664916992,-115.91474914550781
52.3,104.2833333,427.25,2012.0,0.2802306751992159,0.0,0.0,0.0,1.0,0.0,2.3862134e-05,-10.0,-91.8,-15.647184371948242,-114.0196533203125
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,0.0,-13.0,-100.8,-15.734846115112305,-114.83151245117188
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,2.9586212e-05,-11.0,-87.1,-15.03150749206543,-109.27940368652344
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,1.6699816e-05,-15.0,-107.9,-14.055597305297852,-101.36515045166016
52.3,104.2833333,427.25,2012.0,-0.970063921851507,0.0,0.0,0.0,1.0,0.0,0.0,-29.9,-225.5,-14.228521347045898,-102.72911834716797
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,0.0,0.0,0.0,1.0,0.0,0.0,-22.3,-165.9,-15.307500839233398,-111.42991638183594
52.3,104.2833333,427.25,2013.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,0.0,-29.2,-226.2,-15.882772445678711,-115.92341613769531
52.3,104.2833333,427.25,2013.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,0.0,-30.7,-251.3,-16.01289176940918,-116.7808837890625
52.3,104.2833333,427.25,2013.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,0.0,-21.8,-169.2,-16.041654586791992,-116.931396484375
52.3,104.2833333,427.25,2013.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,0.0,-12.6,-86.7,-16.027273178100586,-116.85614013671875
52.3,104.2833333,427.25,2013.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,0.0,-12.8,-103.1,-16.024534225463867,-116.87712097167969
52.3,104.2833333,427.25,2013.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,0.0,-12.7,-99.7,-15.911535263061523,-116.07392883300781
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,0.0,-12.2,-103.6,-15.734846115112305,-114.83151245117188
52.3,104.2833333,427.25,2013.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,0.0,-10.9,-86.0,-15.365713119506836,-111.91110229492188
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,0.0,-15.7,-117.2,-14.24598503112793,-102.87347412109375
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,0.0,-16.3,-120.7,-14.19941520690918,-102.488525390625
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,1.1362139e-05,-29.6,-230.5,-15.566373825073242,-113.52615356445312
52.3,104.2833333,427.25,2015.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,0.0,-27.6,-215.2,-15.862226486206055,-115.7099609375
52.3,104.2833333,427.25,2015.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,0.0,-25.9,-211.2,-15.975225448608398,-116.51315307617188
52.3,104.2833333,427.25,2015.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,0.0,-21.7,-175.3,-15.977964401245117,-116.49217224121094
52.3,104.2833333,427.25,2015.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,0.0,-15.3,-112.3,-15.980703353881836,-116.47119140625
52.3,104.2833333,427.25,2015.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,0.0,-10.7,-84.6,-15.977964401245117,-116.49217224121094
52.3,104.2833333,427.25,2015.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,0.0,-14.3,-107.2,-15.873868942260742,-115.80619812011719
52.3,104.2833333,427.25,2015.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,0.00010476876,-9.4,-61.8,-14.714422225952148,-106.70198059082031
52.3,104.2833333,427.25,2015.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,5.4737215e-05,-12.1,-85.6,-14.75825309753418,-107.10791015625
52.3,104.2833333,427.25,2015.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,0.0,-16.3,-127.3,-14.205236434936523,-102.5366439819336
52.3,104.2833333,427.25,2015.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,0.0,-20.7,-158.7,-14.164487838745117,-102.19981384277344
52.3,104.2833333,427.25,2015.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,0.0,-21.3,-169.8,-15.185598373413086,-110.50950622558594
52.3,104.2833333,427.25,2015.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,0.0,-25.5,-201.8,-15.685537338256836,-114.46754455566406
52.3,104.2833333,427.25,2016.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,0.0,-33.8,-269.6,-15.836202621459961,-115.53846740722656
52.3,104.2833333,427.25,2016.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,0.0,-26.1,-209.1,-15.951940536499023,-116.3206787109375
52.3,104.2833333,427.25,2016.0,0.9562348265919056,0.0,0.0,0.0,1.0,0.0,0.0,-26.0,-202.9,-15.954679489135742,-116.29969787597656
52.3,104.2833333,427.25,2016.0,0.9721181966290613,0.0,0.0,0.0,1.0,0.0,0.0,-12.5,-102.1,-15.957418441772461,-116.27871704101562
52.3,104.2833333,427.25,2016.0,0.7295575540864875,0.0,0.0,0.0,1.0,0.0,0.0,-16.4,-124.2,-15.96632194519043,-116.39593505859375
52.3,104.2833333,427.25,2016.0,0.2802306751992159,0.0,0.0,0.0,1.0,0.0,0.0,-12.4,-103.6,-15.847845077514648,-115.63470458984375
52.3,104.2833333,427.25,2016.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,0.0,-10.9,-82.7,-15.699918746948242,-114.54280090332031
52.3,104.2833333,427.25,2016.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,0.0,-12.1,-89.8,-15.25819206237793,-111.06594848632812
52.3,104.2833333,427.25,2016.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,6.515779e-05,-14.6,-109.1,-13.455671310424805,-96.68966674804688
52.3,104.2833333,427.25,2016.0,-0.970063921851507,0.0,0.0,0.0,1.0,0.0,3.4144956e-05,-27.5,-202.8,-13.756319046020508,-99.02216339111328
52.3,104.2833333,427.25,2016.0,-0.7116566222817751,0.0,0.0,0.0,1.0,0.0,0.0,-27.8,-210.5,-15.21162223815918,-110.68099975585938
52.3,104.2833333,427.25,2016.0,-0.27195815753410524,0.0,0.0,0.0,1.0,0.0,4.3128384e-06,-26.4,-201.1,-15.638967514038086,-114.08259582519531
