Lat,Lon,Alt,Year,JulianDay_Sin,Temp,Precip,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,283.98486,0.0,0.4,-1.28,-14.0,-111.2,-10.89875602722168,-74.85636901855469
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,296.2911,2.2211607e-05,1.6,-1.51,-9.7,-74.1,-10.216276168823242,-70.67936706542969
52.3,104.2833333,427.25,2011.0,-0.680773409477016,289.3462,4.754567e-05,0.7,-1.35,-14.2,-101.4,-10.391374588012695,-70.7654800415039
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,285.0388,0.0,1.7,0.54,-13.1,-108.0,-12.23501968383789,-85.80521392822266
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,270.80997,0.0,1.2,0.39,-17.3,-127.0,-16.675140380859375,-121.38743591308594
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,267.4311,0.0,1.8,1.36,-30.1,-224.1,-20.000720977783203,-148.26705932617188
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,245.5639,0.0,4.1,2.52,-27.3,-208.7,-30.0452880859375,-227.1715545654297
52.3,104.2833333,427.25,2012.0,0.2386727660059501,261.34137,5.3495005e-06,1.8,1.17,-29.0,-218.7,-23.013940811157227,-170.6883087158203
52.3,104.2833333,427.25,2012.0,0.6994583270516471,252.67146,1.175598e-05,0.8,0.42,-26.4,-207.4,-25.510217666625977,-189.13612365722656
52.3,104.2833333,427.25,2012.0,0.2802306751992159,285.04517,2.3862134e-05,-0.7,-2.53,-10.0,-91.8,-10.20466423034668,-70.13692474365234
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,288.55252,0.0,-0.1,-1.32,-13.0,-100.8,-10.489019393920898,-72.09507751464844
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,293.38803,2.9586212e-05,-0.3,-0.98,-11.0,-87.1,-10.056327819824219,-69.3904800415039
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,282.70758,1.6699816e-05,0.4,-0.59,-15.0,-107.9,-12.425411224365234,-86.76002502441406
52.3,104.2833333,427.25,2012.0,-0.970063921851507,273.24136,0.0,0.5,-2.06,-29.9,-225.5,-13.932962417602539,-92.60074615478516
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,259.9701,0.0,0.4,-0.58,-22.3,-165.9,-29.424909591674805,-221.73846435546875
52.3,104.2833333,427.25,2013.0,0.2386727660059501,255.33873,0.0,-0.1,0.35,-29.2,-226.2,-24.398908615112305,-181.0126495361328
52.3,104.2833333,427.25,2013.0,0.6994583270516471,262.44476,0.0,-0.4,-0.45,-30.7,-251.3,-24.51534080505371,-180.89614868164062
52.3,104.2833333,427.25,2013.0,0.9510565162951535,272.0206,0.0,2.5,-1.61,-21.8,-169.2,-22.653804779052734,-165.2860107421875
52.3,104.2833333,427.25,2013.0,0.9760105506323683,273.59277,0.0,0.4,0.69,-12.6,-86.7,-21.0410213470459,-154.7515411376953
52.3,104.2833333,427.25,2013.0,0.741222010848596,290.72104,0.0,1.3,0.57,-12.8,-103.1,-10.631898880004883,-74.31781768798828
52.3,104.2833333,427.25,2013.0,0.29671281927349075,288.98105,0.0,2.0,0.52,-12.7,-99.7,-10.271711349487305,-71.25794982910156
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,288.6188,0.0,1.3,0.67,-12.2,-103.6,-10.586938858032227,-73.87238311767578
52.3,104.2833333,427.25,2013.0,-0.680773409477016,291.16858,0.0,0.3,0.97,-10.9,-86.0,-10.406068801879883,-72.3163070678711
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,282.2556,0.0,0.5,0.24,-15.7,-117.2,-12.600181579589844,-88.7204818725586
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,270.29587,0.0,-0.1,-1.28,-16.3,-120.7,-17.517169952392578,-127.16117095947266
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,266.30817,1.1362139e-05,-0.9,1.86,-29.6,-230.5,-21.938142776489258,-163.4099578857422
52.3,104.2833333,427.25,2015.0,0.2386727660059501,254.0976,0.0,-1.4,1.79,-27.6,-215.2,-23.039419174194336,-171.39788818359375
52.3,104.2833333,427.25,2015.0,0.6994583270516471,255.59766,0.0,0.4,1.32,-25.9,-211.2,-24.214914321899414,-179.3920135498047
52.3,104.2833333,427.25,2015.0,0.9510565162951535,264.8988,0.0,-1.2,1.45,-21.7,-175.3,-22.16227912902832,-163.34567260742188
52.3,104.2833333,427.25,2015.0,0.9760105506323683,274.89346,0.0,-0.1,0.73,-15.3,-112.3,-20.387042999267578,-149.64169311523438
52.3,104.2833333,427.25,2015.0,0.741222010848596,284.80615,0.0,-1.2,0.15,-10.7,-84.6,-12.471599578857422,-87.69852447509766
52.3,104.2833333,427.25,2015.0,0.29671281927349075,289.6717,0.0,-0.9,-0.07,-14.3,-107.2,-10.736600875854492,-75.2001724243164
52.3,104.2833333,427.25,2015.0,-0.2135209154397959,292.13568,0.00010476876,-1.9,-3.18,-9.4,-61.8,-9.742889404296875,-66.20925903320312
52.3,104.2833333,427.25,2015.0,-0.680773409477016,286.79733,5.4737215e-05,-2.4,-0.76,-12.1,-85.6,-10.860952377319336,-74.58953857421875
52.3,104.2833333,427.25,2015.0,-0.9587178169872964,279.96805,0.0,-2.7,-0.65,-16.3,-127.3,-13.11161994934082,-93.40812683105469
52.3,104.2833333,427.25,2015.0,-0.9741004551724206,278.67822,0.0,-2.8,0.44,-20.7,-158.7,-13.731012344360352,-99.3768539428711
52.3,104.2833333,427.25,2015.0,-0.7236440382959123,271.8202,0.0,-0.8,1.74,-21.3,-169.8,-18.031476974487305,-132.77874755859375
52.3,104.2833333,427.25,2015.0,-0.2884824328806098,261.45505,0.0,-0.9,2.24,-25.5,-201.8,-23.41118049621582,-175.31573486328125
52.3,104.2833333,427.25,2016.0,0.2386727660059501,237.81444,0.0,-3.6,0.12,-33.8,-269.6,-25.40888214111328,-189.51319885253906
52.3,104.2833333,427.25,2016.0,0.6994583270516471,256.34158,0.0,-3.2,1.58,-26.1,-209.1,-23.01858139038086,-170.2451171875
52.3,104.2833333,427.25,2016.0,0.9562348265919056,273.4593,0.0,-0.1,0.73,-26.0,-202.9,-20.956039428710938,-153.8343963623047
52.3,104.2833333,427.25,2016.0,0.9721181966290613,276.23322,0.0,-2.0,0.38,-12.5,-102.1,-19.71419906616211,-144.45738220214844
52.3,104.2833333,427.25,2016.0,0.7295575540864875,285.2303,0.0,0.7,-0.77,-16.4,-124.2,-11.519723892211914,-79.46912384033203
52.3,104.2833333,427.25,2016.0,0.2802306751992159,295.30023,0.0,1.1,-0.43,-12.4,-103.6,-10.421390533447266,-72.56452178955078
52.3,104.2833333,427.25,2016.0,-0.23030567023061196,295.5241,0.0,0.7,-1.76,-10.9,-82.7,-10.139083862304688,-69.93160247802734
52.3,104.2833333,427.25,2016.0,-0.6932812268869771,291.53262,0.0,1.2,-1.65,-12.1,-89.8,-9.886024475097656,-67.71129608154297
52.3,104.2833333,427.25,2016.0,-0.9634705485641486,281.7547,6.515779e-05,2.0,0.61,-14.6,-109.1,-12.523258209228516,-88.83283996582031
52.3,104.2833333,427.25,2016.0,-0.970063921851507,278.09888,3.4144956e-05,-0.4,0.41,-27.5,-202.8,-13.21943473815918,-94.79478454589844
52.3,104.2833333,427.25,2016.0,-0.7116566222817751,266.15433,0.0,-0.2,-0.16,-27.8,-210.5,-24.59516716003418,-183.442138671875
52.3,104.2833333,427.25,2016.0,-0.27195815753410524,254.54556,4.3128384e-06,0.5,0.48,-26.4,-201.1,-27.225345611572266,-204.58897399902344
52.3,104.2833333,427.25,2012.0,-0.27195815753410524,256.0939,0.0,-1.0,0.17,-35.1,-262.7,-25.75379753112793,-192.9666290283203
52.3,104.2833333,427.25,2017.0,0.9510565162951535,260.47137,0.0,1.5,0.74,-17.6,-126.8,-23.793529510498047,-175.4470672607422
52.3,104.2833333,427.25,2017.0,0.9760105506323683,270.12485,0.0,-0.3,1.73,-20.9,-152.0,-20.871910095214844,-153.43565368652344
52.3,104.2833333,427.25,2017.0,0.2386727660059501,256.59677,0.0,0.3,0.48,-30.3,-230.6,-24.214527130126953,-179.46897888183594
52.3,104.2833333,427.25,2017.0,0.6994583270516471,260.36813,0.0,-0.1,1.0,-25.9,-194.9,-23.824329376220703,-176.0098114013672
47.54260867,7.58371693,304.73438,2004.0,0.2386727660059501,274.69434,0.0,-2.2,-0.29,-11.9,-88.50962751,-13.202743530273438,-94.31552124023438
47.54260867,7.58371693,304.73438,2004.0,0.6994583270516471,276.20032,0.0,2.0,-0.14,-9.88,-66.74413536,-12.103582382202148,-86.95612335205078
47.54260867,7.58371693,304.73438,2004.0,0.9562348265919056,279.2048,0.0,0.7,1.02,-9.69,-71.5587575,-9.581291198730469,-67.36659240722656
47.54260867,7.58371693,304.73438,2004.0,0.9721181966290613,284.02167,0.0001690366,-1.5,1.15,-6.1,-40.66799847,-8.950876235961914,-62.663089752197266
47.54260867,7.58371693,304.73438,2004.0,0.7295575540864875,288.99155,3.2743297e-05,1.7,0.19,-7.01,-50.25006643,-7.570793628692627,-52.210166931152344
47.54260867,7.58371693,304.73438,2004.0,0.2802306751992159,283.889,0.00010311205,-1.4,-0.89,-7.21,-53.83051048,-6.636817455291748,-44.009220123291016
47.54260867,7.58371693,304.73438,2004.0,-0.23030567023061196,294.9553,0.00014510812,-0.8,1.13,-5.49,-34.72560691,-5.997141361236572,-38.62340545654297
47.54260867,7.58371693,304.73438,2004.0,-0.6932812268869771,292.1178,0.0,-0.5,-0.48,-4.8,-31.50057387,-6.725497722625732,-44.23678970336914
47.54260867,7.58371693,304.73438,2004.0,-0.9634705485641486,289.50723,0.0,-0.6,0.38,-4.92,-31.38678091,-7.5756659507751465,-51.52553176879883
