Lat,Lon,Alt,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
53.8713,8.7058,5.0,2001.0,0.6994583270516471,-8.15,-57.0,-9.644776344299316,-68.10547637939453
48.18427778,16.389575,196.0,2002.0,0.6287628145958344,-6.36,-44.8,-9.156311988830566,-65.0888671875
51.116535,17.029468,118.0,2005.0,0.9844738167520922,-9.86775,-69.64094925,-8.425713539123535,-64.84748077392578
-65.07944444,-63.9775,20.0,1987.0,0.2386727660059501,-14.94,-123.3,-11.337624549865723,-81.42963409423828
46.49722222,28.3,156.0,2013.0,-0.2135209154397959,-9.1,-59.9,-5.654474258422852,-41.444419860839844
50.4972,9.9428,921.0,2008.0,-0.6932812268869771,-8.69,-56.85,-6.97238826751709,-49.589134216308594
50.12,-104.42,580.0,2006.0,0.741222010848596,-9.27,-69.5,-16.773452758789062,-124.21424102783203
-65.07944444,-63.9775,20.0,2001.0,0.2386727660059501,-5.6,-60.7,-11.026390075683594,-79.11122131347656
53.23,6.55,1.0,1979.0,-0.7236440382959123,-7.69,-46.4,-7.552109718322754,-51.63440704345703
45.8,28.2,113.0,2007.0,-0.7236440382959123,-11.77,-80.95,-8.37088680267334,-58.078880310058594
-53.0,-70.833333,37.0,2007.0,-0.2135209154397959,-8.76,-63.5,-9.391082763671875,-66.33866119384766
54.5275,9.5486,43.0,2001.0,0.9760105506323683,-9.95,-72.55,-7.619034767150879,-59.31238555908203
51.387367,-0.325697,10.0,2021.0,0.6354323008901774,-6.86,-38.0,-5.91030216217041,-38.71198272705078
47.81666667,13.71777778,1618.0,2019.0,0.6680638642135335,-15.344,-113.31,-9.05330753326416,-64.21054077148438
46.49143367,9.898180888,1724.0,1996.0,-0.23030567023061196,-8.25,-60.1,-8.040779113769531,-57.281150817871094
47.59583333,7.594444444,249.0,2000.0,0.6994583270516471,-8.29,-60.05,-9.809552192687988,-70.06105041503906
48.24861111,16.35638889,198.0,1982.0,-0.680773409477016,-5.45,-39.8,-5.597216606140137,-43.175384521484375
50.3119,11.8758,565.0,2000.0,0.7295575540864875,-7.22,-50.85,-9.53844165802002,-67.2685317993164
-54.78,-68.28,10.0,1982.0,-0.9587178169872964,-10.0,-118.0,-12.3541841506958,-89.43082427978516
48.4042,2.6965,79.0,2022.0,0.9510565162951535,-7.4,-47.1,-7.519257545471191,-54.750160217285156
47.81666667,13.71777778,1618.0,2001.0,-0.23867276600594997,-10.1,-76.1,-11.324783325195312,-81.37800598144531
52.2914,10.4464,81.0,1987.0,0.29671281927349075,-8.51,-63.8,-7.071498870849609,-48.05780792236328
45.3738,-75.6862,80.0,2021.0,-0.7236440382959123,-11.68,-76.0,-10.087128639221191,-71.58716583251953
51.67,-110.2,707.0,2003.0,0.6994583270516471,-27.14,-208.3,-18.338699340820312,-136.5340576171875
-54.78,-68.28,10.0,2000.0,0.9562348265919056,-9.7,-69.0,-11.090928077697754,-79.48792266845703
-75.58333333,-20.56666667,30.0,1976.0,0.9721181966290613,-30.18,-223.1,-16.841506958007812,-124.74988555908203
51.6,-1.1,48.0,2017.0,0.2386727660059501,-8.98,-60.8,-6.699147701263428,-45.487220764160156
50.62,-96.98,223.0,1979.0,0.741222010848596,-12.6,-92.0,-15.888749122619629,-117.25086212158203
