Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,O18 A,H2 A,O18 P,H2 P
64.69939722,-148.2525028,131.0,2004.0,0.36171373072976765,0.0,0.0,0.0,1.0,0.0,-16.63,-130.9,-15.80256462097168,-124.46578979492188
48.22,11.59,489.0,1995.0,-0.2135209154397959,0.0,0.0,1.0,0.0,0.0,-4.96,-28.3,-6.779316425323486,-47.73844909667969
52.1,5.18,2.0,1981.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,-11.09,-69.2,-8.172039031982422,-59.5811767578125
46.22030867,7.33848445,482.0,2001.0,0.29671281927349075,0.0,0.0,1.0,0.0,0.0,-5.2,-40.9,-6.62771463394165,-44.58287048339844
51.83,6.25,43.0,1993.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,-6.74,-49.7,-6.736854553222656,-47.350589752197266
48.24861111,16.35638889,198.0,1979.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,-19.18,-140.6,-12.657400131225586,-97.72152709960938
51.1622,14.9506,238.0,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,-5.75,-37.8,-6.698140621185303,-47.048187255859375
48.8281,9.2,314.0,1983.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,-7.92,-64.0,-10.511812210083008,-79.47695922851562
76.76666667,-18.66666667,12.0,2010.0,0.9510565162951535,0.0,0.0,0.0,0.0,1.0,-23.37,-177.3,-16.31190299987793,-128.79684448242188
46.95222563,7.439320571,511.0,1986.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,-11.0,-77.2,-12.154428482055664,-93.44461059570312
51.93,-10.25,9.0,1980.0,-0.970063921851507,0.0,0.0,1.0,0.0,0.0,-5.57,-36.2,-5.491570949554443,-34.697052001953125
45.46666667,13.61666667,2.0,2003.0,0.03442161162274574,0.0,0.0,1.0,0.0,0.0,-3.57,-23.78,-7.153361797332764,-50.9190673828125
45.37,-63.27,40.0,1982.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,-12.3,-86.0,-10.174375534057617,-76.60763549804688
46.65772518,8.292706832,1055.0,2006.0,-0.9587178169872964,0.0,0.0,0.0,0.0,1.0,-12.25,-90.04,-9.795555114746094,-73.38641357421875
50.06166667,19.84861111,205.0,1991.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,-9.07,-58.4,-9.028364181518555,-66.86276245117188
-46.42,168.32,2.0,2014.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,-5.82,-40.7,-7.44209623336792,-48.99053955078125
49.19472222,-123.0172222,4.3,2018.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,-11.59,-81.8,-9.906972885131836,-74.33383178710938
68.78666667,-81.25,8.0,1989.0,0.9760105506323683,0.0,0.0,0.0,0.0,1.0,-30.74,-227.8,-27.7147159576416,-225.75833129882812
58.38277778,21.81416667,6.0,2016.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,-6.35,-45.7,-8.874258995056152,-65.47158813476562
51.93,-10.25,9.0,1963.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,-7.6,-47.7,-7.315286636352539,-51.99341583251953
45.80666667,15.97,165.0,1984.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,-5.84,-37.5,-6.627593994140625,-46.1514778137207
47.4828,11.0622,719.0,2006.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,-10.01,-79.3,-10.244409561157227,-77.20315551757812
50.4972,9.9428,921.0,1995.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,-7.16,-46.5,-6.655941963195801,-46.4826774597168
46.72738634,8.186782163,632.0,2023.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,-7.55,-53.64,-6.652610778808594,-46.476966857910156
50.7311,13.7514,877.0,2012.0,-0.27195815753410524,0.0,0.0,0.0,1.0,0.0,-14.06,-101.6,-10.43541145324707,-78.82730102539062
52.8911,11.7294,21.0,2010.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,-12.15,-86.8,-9.273483276367188,-68.94708251953125
45.81666667,15.98333333,157.0,2000.0,-0.23030567023061196,0.0,0.0,1.0,0.0,0.0,-9.0,-71.1,-6.621739864349365,-46.398529052734375
47.81666667,13.71777778,1618.0,2001.0,-0.7526668275320083,0.0,0.0,0.0,1.0,0.0,-8.23,-50.5,-10.23167610168457,-77.09487915039062
51.6,-1.1,48.0,2019.0,-0.9587178169872964,0.0,0.0,1.0,0.0,0.0,-5.68,-36.9,-5.672235488891602,-36.976409912109375
-65.07944444,-63.9775,20.0,1970.0,0.9760105506323683,0.0,0.0,0.0,0.0,1.0,-8.22,-58.1,-10.28344440460205,-77.24602508544922
49.82,-74.97,381.1,2002.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,-10.12,-70.5,-12.396364212036133,-95.50186157226562
51.6,-1.1,48.0,1993.0,0.6994583270516471,0.0,0.0,1.0,0.0,0.0,-6.4,-39.0,-6.482582092285156,-45.01026153564453
47.81666667,13.71777778,1618.0,2002.0,0.39359027665646673,0.0,0.0,0.0,1.0,0.0,-11.98,-86.5,-10.031124114990234,-75.3895263671875
47.7,27.88333333,231.0,2013.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,-9.8,-71.49,-11.059350967407227,-84.13284301757812
49.38,-82.12,245.0,2009.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,-25.79,-187.9,-17.960886001586914,-142.81863403320312
47.98,-55.82,22.9,2007.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,-6.94,-47.9,-7.102380752563477,-50.47065353393555
69.4075,86.18055556,66.0,1990.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,-14.8,-112.0,-15.63066291809082,-123.00405883789062
47.8008,11.0108,977.0,1996.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,-9.19,-60.3,-8.390012741088867,-60.80811309814453
51.6,-1.1,48.0,2015.0,0.6994583270516471,0.0,0.0,1.0,0.0,0.0,-9.78,-66.8,-6.3274712562561035,-43.59487533569336
-75.58333333,-20.56666667,30.0,1993.0,0.29671281927349075,0.0,0.0,0.0,0.0,1.0,-25.94,-205.8,-19.60350227355957,-156.78628540039062
50.7,5.47,190.0,1968.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,-6.94,-49.1,-9.458118438720703,-70.51708984375
50.3119,11.8758,565.0,1983.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,-4.59,-30.5,-8.599462509155273,-62.55622100830078
47.42692898,9.400776879,779.0,2006.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,-14.13,-101.1064643,-12.842035293579102,-99.29153442382812
51.3,3.75,2.0,2006.0,-0.7526668275320083,0.0,0.0,1.0,0.0,0.0,-6.96,-44.28,-5.879364967346191,-38.56768035888672
49.7703,9.9578,268.0,1987.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,-7.05,-53.0,-10.791948318481445,-81.85903930664062
58.65,49.61666667,164.0,1981.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,-8.1,-60.0,-8.528575897216797,-62.6129150390625
51.93,-10.25,9.0,1992.0,0.6994583270516471,0.0,0.0,1.0,0.0,0.0,-4.91,-28.2,-6.070265769958496,-41.16944885253906
78.91666667,11.93333333,7.0,2011.0,-0.2884824328806098,0.0,0.0,0.0,0.0,1.0,-10.52,-73.3,-10.110708236694336,-76.06625366210938
58.65,49.61666667,164.0,1981.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,-10.4,-89.0,-13.383207321166992,-103.89328002929688
64.13,-21.93,14.0,2020.0,0.7295575540864875,0.0,0.0,1.0,0.0,0.0,-6.81,-48.4,-7.9809651374816895,-57.732032775878906
51.93,-10.25,9.0,1984.0,0.7295575540864875,0.0,0.0,1.0,0.0,0.0,-4.94,-32.8,-6.105681419372559,-41.49070739746094
68.68333333,21.53,403.0,1990.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,-19.61,-149.8,-14.764787673950195,-115.64126586914062
51.387367,-0.325697,10.0,2021.0,-0.10310169744743544,0.0,0.0,1.0,0.0,0.0,-8.744136724,-59.00054799,-5.918216228485107,-40.416259765625
50.92,5.78,111.0,1999.0,-0.9760105506323682,0.0,0.0,1.0,0.0,0.0,-5.48,-33.1,-6.444540023803711,-44.162803649902344
46.78,23.61,330.0,2015.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,-14.37,-105.0,-9.047464370727539,-67.02517700195312
46.05,-74.28,395.0,1982.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,-11.1,-72.0,-12.689233779907227,-97.99221801757812
48.545,13.3528,476.0,2005.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,-10.27,-74.9,-9.31486701965332,-69.29898071289062
47.67,-124.48,21.0,1964.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,-5.8,-34.1,-6.844783782958984,-47.542884826660156
46.89,7.49,520.0,2013.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,-9.55,-68.42,-8.230661392211914,-59.36351776123047
52.8911,11.7294,21.0,2003.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,-12.32,-90.2,-8.819828033447266,-64.99040985107422
49.7478,6.6581,265.0,1987.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,-4.54,-27.3,-10.107524871826172,-76.0391845703125
49.82,-74.97,381.1,2003.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,-12.5,-83.9,-12.288129806518555,-94.58151245117188
64.13,-21.93,14.0,2003.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,-10.08,-72.1,-8.189523696899414,-59.724273681640625
51.67,-110.2,707.0,1998.0,0.9760105506323683,0.0,1.0,0.0,0.0,0.0,-13.28,-93.1,-18.07548713684082,-143.79312133789062
51.35,12.43,125.0,1987.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,-11.0,-77.2,-8.60179328918457,-63.235504150390625
46.20239,7.84117,1550.0,2021.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,-16.92,-124.28,-11.587789535522461,-88.62631225585938
46.37222222,6.470833333,385.0,2002.0,-0.2135209154397959,0.0,0.0,1.0,0.0,0.0,-6.04,-40.5,-6.559664249420166,-45.87068176269531
47.4828,11.0622,719.0,1998.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,-8.49,-61.6,-6.997376918792725,-49.592681884765625
46.52639678,9.878949582,1709.0,2023.0,0.29671281927349075,0.0,0.0,0.0,0.0,1.0,-7.32,-54.87,-8.894662857055664,-65.72586059570312
47.4828,11.0622,719.0,2001.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,-14.42,-108.0,-10.473611831665039,-79.15213012695312
46.57248471,8.332719621,1950.0,2004.0,-0.7116566222817751,0.0,0.0,0.0,1.0,0.0,-14.07,-98.98,-11.785158157348633,-90.30459594726562
46.095,14.597,282.0,2004.0,-0.9634705485641486,0.0,0.0,1.0,0.0,0.0,-8.51,-56.0,-7.506224155426025,-53.33274841308594
50.06166667,19.84861111,205.0,1992.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,-9.13,-63.1,-8.041023254394531,-57.71943664550781
55.7,37.51666667,195.0,2017.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,-5.48,-42.4,-7.87916898727417,-57.0908203125
82.5,-62.33333333,62.0,1991.0,0.9510565162951535,0.0,0.0,0.0,0.0,1.0,-36.54,-287.3,-29.051729202270508,-237.12734985351562
50.92,5.78,111.0,1997.0,-0.622046748440868,0.0,0.0,1.0,0.0,0.0,-10.27,-70.3,-6.080532073974609,-41.052001953125
56.97,24.07,3.0,1981.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,-17.6,-128.0,-11.848825454711914,-90.84597778320312
49.82,-74.97,381.1,2004.0,-0.970063921851507,0.0,0.0,0.0,1.0,0.0,-12.47,-88.1,-12.294496536254883,-94.63565063476562
52.8,5.05,-4.0,2008.0,0.6016240632249226,0.0,0.0,1.0,0.0,0.0,-6.42,-44.17,-6.571770668029785,-45.82658386230469
-51.7,-57.87,51.0,1964.0,0.6994583270516471,0.0,0.0,0.0,0.0,1.0,-6.7,-54.5,-8.371315956115723,-60.52892303466797
46.57248471,8.332719621,1950.0,2006.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,-11.98,-84.62,-9.435834884643555,-70.32760620117188
48.22,11.59,489.0,1988.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,-7.05,-46.0,-8.525474548339844,-61.86811828613281
51.93,-10.25,9.0,1981.0,0.29671281927349075,0.0,0.0,1.0,0.0,0.0,-4.72,-33.7,-5.4027204513549805,-34.28703689575195
47.4,28.49166667,78.0,2011.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,-9.732538192,-67.54467186,-11.065717697143555,-84.18698120117188
47.6772,9.19,443.0,1983.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,-9.82,-76.4,-10.995683670043945,-83.59146118164062
46.22030867,7.33848445,482.0,2014.0,0.6994583270516471,0.0,0.0,1.0,0.0,0.0,-15.27,-116.0,-9.649120330810547,-72.1412353515625
-65.07944444,-63.9775,20.0,1964.0,-0.9634705485641486,0.0,0.0,0.0,0.0,1.0,-12.2,-95.9,-11.167585372924805,-85.05319213867188
50.06166667,19.84861111,205.0,1977.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,-14.71,-111.0,-9.404001235961914,-70.05691528320312
45.32,-75.67,114.0,2012.0,0.7295575540864875,0.0,0.0,0.0,1.0,0.0,-5.7,-35.7,-11.384054183959961,-86.89389038085938
48.24861111,16.35638889,198.0,2003.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,-2.05,-38.6,-9.142965316772461,-67.83724975585938
47.81666667,13.71777778,1618.0,2022.0,0.8359254794186372,0.0,0.0,0.0,1.0,0.0,-9.509,-62.6,-10.288976669311523,-77.58212280273438
47.7,27.88333333,231.0,2011.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,-9.706991069,-69.24688034,-6.699732303619385,-47.06172180175781
47.81666667,13.71777778,1618.0,2019.0,0.2802306751992159,0.0,0.0,0.0,1.0,0.0,-4.857,-25.25,-10.08205795288086,-75.8226318359375
-75.58333333,-20.56666667,30.0,1976.0,0.9721181966290613,0.0,0.0,0.0,0.0,1.0,-30.18,-223.1,-21.080583572387695,-169.34634399414062
51.93,-10.25,9.0,1983.0,-0.7236440382959123,0.0,0.0,1.0,0.0,0.0,-6.29,-42.6,-5.563121318817139,-35.22137451171875
54.5283,11.0603,3.0,2010.0,-0.9587178169872964,0.0,0.0,1.0,0.0,0.0,-6.71,-42.8,-6.5244245529174805,-44.65653991699219
46.72738634,8.186782163,632.0,2009.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,-15.12,-121.9334293,-12.421831130981445,-95.71841430664062
-45.35,-72.07,310.0,1996.0,0.9721181966290613,0.0,0.0,1.0,0.0,0.0,-9.97,-81.0,-9.959299087524414,-69.18852996826172
78.91666667,11.93333333,7.0,2013.0,0.741222010848596,0.0,0.0,0.0,0.0,1.0,-11.02,-82.3,-10.613679885864258,-80.34317016601562
48.8281,9.2,314.0,1979.0,-0.7236440382959123,0.0,0.0,1.0,0.0,0.0,-7.33,-50.4,-10.021574020385742,-75.30831909179688
45.80666667,15.97,165.0,1986.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,-9.65,-70.0,-9.836938858032227,-73.73831176757812
47.6772,9.19,443.0,1995.0,0.6994583270516471,0.0,0.0,1.0,0.0,0.0,-13.57,-102.5,-9.846488952636719,-73.81951904296875
49.93333333,36.28333333,148.0,2020.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,-13.47,-97.5,-9.146148681640625,-67.86431884765625
58.1,6.57,13.0,1963.0,-0.2135209154397959,0.0,0.0,1.0,0.0,0.0,-5.3,-39.1,-6.012125492095947,-41.21479797363281
49.82,-74.97,381.1,2004.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,-24.29,-185.8,-15.172258377075195,-119.10610961914062
49.0422,12.1019,365.0,1979.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,-8.14,-58.1,-6.668172836303711,-46.626556396484375
50.7311,13.7514,877.0,2003.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,-6.55,-43.5,-6.2763447761535645,-43.46153259277344
