Lat,Lon,Alt,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,469.0,2011.0,0.29671281927349075,-14.0,-111.2,-16.820642471313477,-130.69415283203125
52.3,104.2833333,469.0,2011.0,-0.2135209154397959,-9.7,-74.1,-16.770021438598633,-130.27117919921875
52.3,104.2833333,469.0,2011.0,-0.680773409477016,-14.2,-101.4,-15.57536506652832,-120.28900909423828
52.3,104.2833333,469.0,2011.0,-0.9587178169872964,-13.1,-108.0,-15.362756729125977,-118.51251983642578
52.3,104.2833333,469.0,2011.0,-0.9741004551724206,-17.3,-127.0,-15.352632522583008,-118.42792510986328
52.3,104.2833333,469.0,2011.0,-0.7236440382959123,-30.1,-224.1,-15.504495620727539,-119.69684600830078
52.3,104.2833333,469.0,2011.0,-0.2884824328806098,-27.3,-208.7,-16.70927619934082,-129.76361083984375
52.3,104.2833333,469.0,2012.0,0.2386727660059501,-29.0,-218.7,-16.820642471313477,-130.69415283203125
52.3,104.2833333,469.0,2012.0,0.6994583270516471,-26.4,-207.4,-16.87126350402832,-131.11712646484375
52.3,104.2833333,469.0,2012.0,0.2802306751992159,-10.0,-91.8,-16.820642471313477,-130.69415283203125
52.3,104.2833333,469.0,2012.0,-0.23030567023061196,-13.0,-100.8,-16.759897232055664,-130.18658447265625
52.3,104.2833333,469.0,2012.0,-0.6932812268869771,-11.0,-87.1,-15.534868240356445,-119.95063018798828
52.3,104.2833333,469.0,2012.0,-0.9634705485641486,-15.0,-107.9,-15.352632522583008,-118.42792510986328
52.3,104.2833333,469.0,2012.0,-0.970063921851507,-29.9,-225.5,-15.352632522583008,-118.42792510986328
52.3,104.2833333,469.0,2012.0,-0.7116566222817751,-22.3,-165.9,-15.504495620727539,-119.69684600830078
52.3,104.2833333,469.0,2013.0,0.2386727660059501,-29.2,-226.2,-16.820642471313477,-130.69415283203125
52.3,104.2833333,469.0,2013.0,0.6994583270516471,-30.7,-251.3,-16.87126350402832,-131.11712646484375
52.3,104.2833333,469.0,2013.0,0.9510565162951535,-21.8,-169.2,-16.95225715637207,-131.79388427734375
52.3,104.2833333,469.0,2013.0,0.9760105506323683,-12.6,-86.7,-16.96238136291504,-131.87847900390625
52.3,104.2833333,469.0,2013.0,0.741222010848596,-12.8,-103.1,-16.88138771057129,-131.20172119140625
52.3,104.2833333,469.0,2013.0,0.29671281927349075,-12.7,-99.7,-16.830766677856445,-130.77874755859375
52.3,104.2833333,469.0,2013.0,-0.2135209154397959,-12.2,-103.6,-16.759897232055664,-130.18658447265625
52.3,104.2833333,469.0,2013.0,-0.680773409477016,-10.9,-86.0,-15.534868240356445,-119.95063018798828
52.3,104.2833333,469.0,2013.0,-0.9587178169872964,-15.7,-117.2,-15.352632522583008,-118.42792510986328
52.3,104.2833333,469.0,2013.0,-0.9741004551724206,-16.3,-120.7,-15.352632522583008,-118.42792510986328
52.3,104.2833333,469.0,2014.0,-0.2884824328806098,-29.6,-230.5,-16.658655166625977,-129.34063720703125
52.3,104.2833333,469.0,2015.0,0.2386727660059501,-27.6,-215.2,-16.820642471313477,-130.69415283203125
52.3,104.2833333,469.0,2015.0,0.6994583270516471,-25.9,-211.2,-16.87126350402832,-131.11712646484375
52.3,104.2833333,469.0,2015.0,0.9510565162951535,-21.7,-175.3,-16.96238136291504,-131.87847900390625
52.3,104.2833333,469.0,2015.0,0.9760105506323683,-15.3,-112.3,-16.96238136291504,-131.87847900390625
52.3,104.2833333,469.0,2015.0,0.741222010848596,-10.7,-84.6,-16.88138771057129,-131.20172119140625
52.3,104.2833333,469.0,2015.0,0.29671281927349075,-14.3,-107.2,-16.830766677856445,-130.77874755859375
52.3,104.2833333,469.0,2015.0,-0.2135209154397959,-9.4,-61.8,-16.729524612426758,-129.93280029296875
52.3,104.2833333,469.0,2015.0,-0.680773409477016,-12.1,-85.6,-15.474123001098633,-119.44306182861328
52.3,104.2833333,469.0,2015.0,-0.9587178169872964,-16.3,-127.3,-15.352632522583008,-118.42792510986328
52.3,104.2833333,469.0,2015.0,-0.9741004551724206,-20.7,-158.7,-15.342508316040039,-118.34333038330078
52.3,104.2833333,469.0,2015.0,-0.7236440382959123,-21.3,-169.8,-15.433626174926758,-119.10468292236328
52.3,104.2833333,469.0,2015.0,-0.2884824328806098,-25.5,-201.8,-16.62828254699707,-129.08685302734375
52.3,104.2833333,469.0,2016.0,0.2386727660059501,-33.8,-269.6,-16.820642471313477,-130.69415283203125
52.3,104.2833333,469.0,2016.0,0.6994583270516471,-26.1,-209.1,-16.87126350402832,-131.11712646484375
52.3,104.2833333,469.0,2016.0,0.9562348265919056,-26.0,-202.9,-16.96238136291504,-131.87847900390625
52.3,104.2833333,469.0,2016.0,0.9721181966290613,-12.5,-102.1,-16.972505569458008,-131.96307373046875
52.3,104.2833333,469.0,2016.0,0.7295575540864875,-16.4,-124.2,-16.88138771057129,-131.20172119140625
52.3,104.2833333,469.0,2016.0,0.2802306751992159,-12.4,-103.6,-16.820642471313477,-130.69415283203125
52.3,104.2833333,469.0,2016.0,-0.23030567023061196,-10.9,-82.7,-16.678903579711914,-129.50982666015625
52.3,104.2833333,469.0,2016.0,-0.6932812268869771,-12.1,-89.8,-15.443750381469727,-119.18927764892578
52.3,104.2833333,469.0,2016.0,-0.9634705485641486,-14.6,-109.1,-15.352632522583008,-118.42792510986328
52.3,104.2833333,469.0,2016.0,-0.970063921851507,-27.5,-202.8,-15.342508316040039,-118.34333038330078
52.3,104.2833333,469.0,2016.0,-0.7116566222817751,-27.8,-210.5,-15.423501968383789,-119.02008819580078
52.3,104.2833333,469.0,2016.0,-0.27195815753410524,-26.4,-201.1,-16.608034133911133,-128.91766357421875
52.3,104.2833333,469.0,2012.0,-0.27195815753410524,-35.1,-262.7,-16.71940040588379,-129.84820556640625
52.3,104.2833333,469.0,2017.0,0.9510565162951535,-17.6,-126.8,-16.96238136291504,-131.87847900390625
52.3,104.2833333,469.0,2017.0,0.9760105506323683,-20.9,-152.0,-16.972505569458008,-131.96307373046875
52.3,104.2833333,469.0,2017.0,0.2386727660059501,-30.3,-230.6,-16.820642471313477,-130.69415283203125
52.3,104.2833333,469.0,2017.0,0.6994583270516471,-25.9,-194.9,-16.88138771057129,-131.20172119140625
47.54260867,7.58371693,316.0,2004.0,0.2386727660059501,-11.9,-88.50962751,-8.670656204223633,-62.59540557861328
47.54260867,7.58371693,316.0,2004.0,0.6994583270516471,-9.88,-66.74413536,-9.085748672485352,-66.06378936767578
47.54260867,7.58371693,316.0,2004.0,0.9562348265919056,-9.69,-71.5587575,-9.161680221557617,-66.69824981689453
47.54260867,7.58371693,316.0,2004.0,0.9721181966290613,-6.1,-40.66799847,-9.161680221557617,-66.69824981689453
47.54260867,7.58371693,316.0,2004.0,0.7295575540864875,-7.01,-50.25006643,-9.100934982299805,-66.19068145751953
