Lat,Lon,Alt,Year,JulianDay_Sin,Temp,Precip,O18,H2,O18 P,H2 P
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,293.25107,0.0,-5.24,-32.64544918,-6.4087377,-43.794704
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,290.88892,0.0,-5.67,-37.45673818,-6.5215907,-44.667538
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,295.45166,0.0,-6.33,-43.03745941,-6.3725524,-43.514645
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,284.0055,8.993772e-05,-9.610421834,-68.63931346,-7.3340373,-50.94943
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,294.28342,0.0,-6.38,-42.73606861,-7.3637767,-51.180508
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,278.78088,4.1183062e-05,-14.2,-103.3116898,-10.601907,-76.22109
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,278.93994,8.7477296e-05,-10.79,-78.0619552,-10.502269,-75.451866
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,278.52188,7.0151014e-05,-10.39,-75.03694923,-10.790021,-77.67696
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,275.58633,3.0768017e-05,-11.52,-90.29273588,-11.365276,-82.12496
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,285.73444,4.9994796e-05,-11.23849183,-82.68571664,-7.2317567,-50.15948
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,281.24936,0.0,-10.61,-76.08191291,-8.629784,-60.97006
47.54260867,7.58371693,304.73438,2006,0.741222010848596,288.51483,0.00013877166,-8.47,-60.27743553,-6.7494454,-46.42953
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,291.37796,7.102581e-05,-4.08,-26.00399436,-6.5280366,-44.71652
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,285.97202,5.6691508e-05,-3.64,-26.43863597,-7.166821,-49.65713
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,292.36548,3.7045822e-05,-8.43,-60.3623681,-6.468387,-44.25561
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,292.78403,7.760747e-05,-7.78,-53.80678357,-7.178553,-49.747555
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,285.12756,0.00011052796,-6.51,-49.6066388,-7.404259,-51.49322
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,278.76965,0.0,-9.18,-67.40884533,-10.601907,-76.22109
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,273.5797,0.0,-11.11,-83.72738599,-11.423271,-82.57394
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,273.4394,0.0,-12.87,-93.4449454,-11.43335,-82.65243
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,278.91876,1.2150103e-05,-9.46,-71.36453487,-10.506072,-75.480125
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,281.7634,2.0590902e-05,-12.11,-89.32212676,-8.481734,-59.825954
47.54260867,7.58371693,304.73438,2007,0.741222010848596,284.9263,3.0439389e-05,-7.87,-56.86635214,-7.454325,-51.88003
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,290.7206,0.0,-6.28,-44.71481808,-6.533323,-44.75796
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,294.66248,0.0,-6.05,-43.8169477,-6.3778386,-43.556087
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,287.81866,0.0,-6.87,-44.13363048,-6.8313994,-47.063747
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,290.62912,0.0,-6.87,-44.13363048,-7.185988,-49.805325
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,282.2629,0.0,-8.99,-60.35032291,-7.519261,-52.38238
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,276.48398,5.4964064e-05,-10.78,-79.00926983,-11.303354,-81.64663
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,270.57297,0.0,-8.37,-57.9994607,-11.44723,-82.75918
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,274.82385,0.0,-10.4,-82.10126519,-11.399313,-82.388695
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,274.47092,0.0,-8.5,-62.00643014,-11.40939,-82.467186
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,277.44467,7.351558e-05,-7.88,-58.24612426,-11.17336,-80.64083
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,279.4423,0.0,-10.73,-81.57874164,-10.002692,-71.58785
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,283.20355,8.474604e-05,-6.26,-47.19478668,-8.034619,-56.367275
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,285.68536,0.0,-6.51,-47.19496585,-7.243489,-50.249905
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,292.66156,3.541625e-05,-4.36,-26.28930766,-6.451369,-44.123745
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,291.2346,7.561996e-05,-4.6,-29.45637813,-6.5407577,-44.81573
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,287.47824,0.0,-8.79,-61.24115279,-7.255221,-50.34033
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,281.09518,0.0,-12.8,-91.96888229,-7.6407084,-53.320522
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,283.60846,0.0001147301,-12.09,-89.88374997,-7.8855815,-55.214382
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,281.56534,2.1500717e-05,-17.57,-134.4502205,-8.533949,-60.22909
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,273.00406,0.0,-10.26,-78.8,-11.43335,-82.65243
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,274.93643,6.977101e-05,-13.21,-99.3,-11.399313,-82.388695
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,279.04745,0.0,-11.63,-84.9,-10.386031,-74.55172
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,282.61984,0.0,-6.23,-47.0,-8.232564,-57.89944
47.54260867,7.58371693,304.73438,2009,0.741222010848596,285.68463,2.9940291e-05,-4.26,-27.1,-7.243489,-50.249905
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,292.5345,8.838454e-05,-5.9,-44.9,-6.487554,-44.403805
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,294.64438,0.0,-4.42,-25.9,-6.3778386,-43.556087
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,290.16885,0.0001388321,-6.51,-44.1,-6.6174254,-45.408504
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,293.65814,0.0,-5.48,-34.6,-7.178553,-49.747555
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,280.7311,7.531765e-05,-7.89,-55.9,-7.670448,-53.5516
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,277.01514,5.270402e-05,-13.82,-102.4,-11.245482,-81.19875
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,276.80103,0.00015930833,-12.32,-90.3,-11.289474,-81.53988
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,269.0238,0.0,-15.69,-117.4,-11.457308,-82.83767
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,279.15158,8.406297e-06,-12.81,-99.3,-10.300275,-73.889244
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,271.09546,3.4507124e-05,-12.5,-93.0,-11.457308,-82.83767
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,281.8738,0.0,-8.52,-58.8,-8.451995,-59.594875
47.54260867,7.58371693,304.73438,2010,0.741222010848596,286.53043,7.359458e-05,-8.21,-58.2,-7.046533,-48.72653
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,293.40024,6.482423e-05,-8.71,-61.9,-6.456655,-44.165188
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,289.93668,2.9140785e-05,-5.8,-40.2,-6.6056933,-45.31808
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,286.29962,3.2071577e-05,-8.4,-60.2,-7.0880046,-49.04803
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,290.54236,0.0,-7.12,-48.8,-7.185988,-49.805325
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,285.28217,0.0,-10.1,-72.0,-7.3946757,-51.419125
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,279.07886,0.0,-15.21,-112.6,-10.348192,-74.25973
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,276.81036,0.00025984913,-14.44,-105.9,-11.293277,-81.56814
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,279.7453,2.486477e-05,-10.25,-76.7,-9.681151,-69.10122
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,277.4473,8.3853105e-05,-12.45,-92.0,-11.17336,-80.64083
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,276.94107,0.0,-9.17,-69.4,-11.245482,-81.19875
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,282.91943,4.2722277e-05,-5.43,-37.3,-8.131443,-57.11703
47.54260867,7.58371693,304.73438,2011,0.741222010848596,282.51248,0.0,-5.61,-36.5,-8.255039,-58.0715
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,290.45352,0.0,-5.81,-38.2,-6.550341,-44.889828
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,285.43524,6.4256674e-05,-6.6,-42.1,-7.310573,-50.76858
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,294.61743,1.6929938e-05,-5.64,-39.6,-6.401303,-43.736935
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,284.4807,0.0,-5.39,-34.7,-7.3031383,-50.71081
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,279.6588,7.503225e-05,-9.76,-69.2,-7.852534,-54.95944
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,274.69153,4.7757974e-05,-9.34,-65.6,-11.40939,-82.467186
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,278.16486,1.5386211e-05,-10.04,-70.4,-10.947654,-78.895164
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,275.4526,8.9626206e-05,-15.68,-117.5,-11.375354,-82.20345
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,278.16702,8.00684e-05,-9.38,-68.4,-10.957731,-78.973656
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,283.52618,0.0,-8.08,-56.7,-7.9249043,-55.519558
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,288.38907,6.8484514e-05,-6.23,-44.0,-6.7558913,-46.47851
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,287.7204,0.0,-6.6,-46.2,-6.8431315,-47.15417
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,295.00336,0.0001529035,-5.32,-32.6,-6.480119,-44.346035
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,293.85825,0.0,-5.84,-37.5,-6.3970056,-43.70428
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,290.492,0.00016739006,-5.62,-37.2,-7.2339053,-50.175808
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,282.7762,9.7890144e-05,-10.79,-77.4,-7.4648976,-51.962917
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,278.44324,1.5424253e-05,-12.91,-96.4,-10.803902,-77.783714
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,273.96695,0.0,-13.28,-99.0,-11.423271,-82.57394
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,273.27716,4.7669004e-05,-13.94,-101.5,-11.437152,-82.68069
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,280.58615,0.000116469615,-13.26,-97.4,-8.937938,-63.354336
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,277.658,1.2173279e-05,-8.88,-64.1,-11.111562,-80.1636
47.54260867,7.58371693,304.73438,2013,0.741222010848596,288.3504,0.0,-9.26,-67.8,-6.7611775,-46.519955
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,288.8097,5.2768388e-05,-7.45,-50.8,-6.71326,-46.14947
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,289.23734,0.0,-6.98,-49.4,-6.6600566,-45.737545
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,289.8206,0.0,-5.54,-34.8,-6.6056933,-45.31808
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,291.52792,0.0,-6.81,-43.0,-7.178553,-49.747555
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,284.88974,0.0,-8.19,-59.0,-7.406408,-51.50955
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,277.7871,0.0,-13.15,-96.3,-11.067447,-79.82137
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,269.7188,0.0,-17.77,-137.7,-11.457308,-82.83767
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,277.30194,5.7136954e-06,-11.27,-85.7,-11.187241,-80.74758
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,277.9644,0.0,-11.26,-82.7,-11.015727,-79.42263
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,276.55295,0.0,-9.36,-71.0,-11.293277,-81.56814
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,280.60248,2.2642824e-05,-8.42,-65.1,-8.91398,-63.169094
47.54260867,7.58371693,304.73438,2014,0.741222010848596,289.46414,0.0,-7.08,-49.1,-6.6365924,-45.556698
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,295.60117,3.1543033e-05,-4.38,-24.7,-6.3970056,-43.70428
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,295.3235,0.0,-7.23,-50.2,-6.367266,-43.4732
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,296.42154,0.0,-5.16,-37.1,-6.367266,-43.4732
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,288.2997,3.4225584e-05,-7.54,-51.5,-7.19772,-49.89575
47.54260867,7.58371693,304.73438,2014,-0.9741004551724206,285.54843,0.0,-6.14,-39.7,-7.3946757,-51.419125
47.54260867,7.58371693,304.73438,2014,-0.7236440382959123,280.39014,0.0,-18.94,-143.9,-9.039059,-64.13674
47.54260867,7.58371693,304.73438,2014,-0.2884824328806098,276.2039,4.193858e-05,-12.78,-92.6,-11.327313,-81.83187
47.54260867,7.58371693,304.73438,2015,0.2386727660059501,276.15723,3.1357853e-05,-13.96,-103.8,-11.337391,-81.91036
47.54260867,7.58371693,304.73438,2015,0.6994583270516471,268.2487,0.0,-12.02,-92.5,-11.457308,-82.83767
47.54260867,7.58371693,304.73438,2015,0.9510565162951535,281.7189,0.0,-8.85,-68.0,-8.496604,-59.941494
47.54260867,7.58371693,304.73438,2015,0.9760105506323683,282.2176,2.31419e-05,-10.12,-75.1,-8.352852,-58.830044
47.54260867,7.58371693,304.73438,2015,0.741222010848596,288.22043,0.0,-9.68,-72.3,-6.7729096,-46.61038
47.54260867,7.58371693,304.73438,2015,0.29671281927349075,288.31238,5.1457242e-05,-6.6,-44.3,-6.7664638,-46.561398
47.54260867,7.58371693,304.73438,2015,-0.2135209154397959,293.95563,0.00013695988,-3.4,-26.4,-6.4854054,-44.387478
47.54260867,7.58371693,304.73438,2015,-0.680773409477016,294.4896,0.0,-4.55,-30.0,-6.3895707,-43.64651
47.54260867,7.58371693,304.73438,2015,-0.9587178169872964,287.99283,0.0,-8.48,-62.9,-7.19772,-49.89575
47.54260867,7.58371693,304.73438,2015,-0.9741004551724206,283.72903,1.8849525e-05,-10.96,-79.1,-7.4404445,-51.77328
47.54260867,7.58371693,304.73438,2015,-0.7236440382959123,280.1683,1.168675e-05,-12.41,-93.4,-9.215364,-65.49874
47.54260867,7.58371693,304.73438,2015,-0.2884824328806098,278.19882,8.5925654e-05,-7.68,-53.2,-10.947654,-78.895164
47.54260867,7.58371693,304.73438,2016,0.2386727660059501,275.55386,7.179331e-05,-14.0,-105.2,-11.375354,-82.20345
47.54260867,7.58371693,304.73438,2016,0.6994583270516471,268.42368,0.0,-11.95,-87.3,-11.457308,-82.83767
47.54260867,7.58371693,304.73438,2016,0.9562348265919056,279.95047,0.0,-12.39,-95.3,-9.451643,-67.32729
47.54260867,7.58371693,304.73438,2016,0.9721181966290613,281.7651,0.0,-8.98,-61.1,-8.481734,-59.825954
47.54260867,7.58371693,304.73438,2016,0.7295575540864875,288.55487,0.00012203007,-8.58,-60.4,-6.744159,-46.38809
47.54260867,7.58371693,304.73438,2016,0.2802306751992159,293.4224,8.819352e-05,-8.78,-65.1,-6.468387,-44.25561
47.54260867,7.58371693,304.73438,2016,-0.23030567023061196,292.4771,0.0,-4.3,-27.7,-6.432202,-43.97555
47.54260867,7.58371693,304.73438,2016,-0.6932812268869771,290.64362,0.0,-5.1,-30.8,-6.5407577,-44.81573
47.54260867,7.58371693,304.73438,2016,-0.9634705485641486,287.7862,0.0,-8.52,-58.2,-7.255221,-50.34033
47.54260867,7.58371693,304.73438,2016,-0.970063921851507,280.75803,0.0,-8.74,-59.1,-7.694901,-53.741238
47.54260867,7.58371693,304.73438,2016,-0.7116566222817751,276.4327,4.3112173e-05,-10.19,-71.1,-11.313433,-81.72512
47.54260867,7.58371693,304.73438,2016,-0.27195815753410524,273.04892,2.7328366e-05,-8.56,-60.4,-11.437152,-82.68069
47.54260867,7.58371693,304.73438,2018,0.2386727660059501,275.19965,0.0,-8.8,-62.8,-11.385432,-82.281944
47.54260867,7.58371693,304.73438,2018,-0.2884824328806098,271.19095,0.0,-9.0,-64.5,-11.44723,-82.75918
47.54260867,7.58371693,304.73438,2019,0.2386727660059501,276.47696,6.333429e-05,-9.85,-68.46,-11.313433,-81.72512
47.54260867,7.58371693,304.73438,2019,0.6994583270516471,277.14084,3.7278256e-05,-15.46,-118.68,-11.221524,-81.01351
47.54260867,7.58371693,304.73438,2020,-0.23030567023061196,293.53864,9.7740434e-05,-3.66,-25.74,-6.468387,-44.25561
47.54260867,7.58371693,304.73438,2012,-0.27195815753410524,277.42203,0.0,-11.73,-85.6,-11.163281,-80.56234
47.54260867,7.58371693,304.73438,2017,0.9510565162951535,272.9842,0.0,-9.33,-66.0,-11.43335,-82.65243
47.54260867,7.58371693,304.73438,2017,0.741222010848596,277.1445,2.3935061e-05,-7.14,-49.1,-11.221524,-81.01351
47.54260867,7.58371693,304.73438,2017,0.29671281927349075,286.19797,0.00016714745,-5.69,-40.6,-7.1136174,-49.245205
47.54260867,7.58371693,304.73438,2017,-0.2135209154397959,294.1607,0.0,-4.01,-28.8,-6.3895707,-43.64651
47.54260867,7.58371693,304.73438,2017,-0.680773409477016,296.1849,0.0,-5.25,-34.0,-6.367266,-43.4732
47.54260867,7.58371693,304.73438,2017,-0.9587178169872964,290.00122,0.0,-8.91,-63.1,-7.185988,-49.805325
47.54260867,7.58371693,304.73438,2017,-0.9741004551724206,284.1145,1.5991547e-05,-5.6,-36.3,-7.4287124,-51.682858
47.54260867,7.58371693,304.73438,2018,0.9510565162951535,275.3793,5.6768386e-05,-11.85,-91.1,-11.385432,-82.281944
