Lat,Lon,Alt,Year,JulianDay_Sin,Temp,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,283.98486,-14.0,-111.2,-13.325006484985352,-97.00723266601562
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,296.2911,-9.7,-74.1,-13.344980239868164,-97.16787719726562
52.3,104.2833333,427.25,2011.0,-0.680773409477016,289.3462,-14.2,-101.4,-13.934206008911133,-101.90689086914062
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,285.0388,-13.1,-108.0,-14.383615493774414,-105.52139282226562
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,270.80997,-17.3,-127.0,-19.02751350402832,-142.87124633789062
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,267.4311,-30.1,-224.1,-21.02488899230957,-158.93569946289062
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,245.5639,-27.3,-208.7,-26.88718605041504,-206.08486938476562
52.3,104.2833333,427.25,2012.0,0.2386727660059501,261.34137,-29.0,-218.7,-23.26194953918457,-176.92788696289062
52.3,104.2833333,427.25,2012.0,0.6994583270516471,252.67146,-26.4,-207.4,-24.849863052368164,-189.69912719726562
52.3,104.2833333,427.25,2012.0,0.2802306751992159,285.04517,-10.0,-91.8,-13.325006484985352,-97.00723266601562
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,288.55252,-13.0,-100.8,-13.334993362426758,-97.08755493164062
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,293.38803,-11.0,-87.1,-13.984140396118164,-102.30850219726562
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,282.70758,-15.0,-107.9,-14.353654861450195,-105.28042602539062
52.3,104.2833333,427.25,2012.0,-0.970063921851507,273.24136,-29.9,-225.5,-16.4409122467041,-122.06777954101562
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,259.9701,-22.3,-165.9,-23.012277603149414,-174.91983032226562
52.3,104.2833333,427.25,2013.0,0.2386727660059501,255.33873,-29.2,-226.2,-24.370492935180664,-185.84365844726562
52.3,104.2833333,427.25,2013.0,0.6994583270516471,262.44476,-30.7,-251.3,-20.14604377746582,-151.86734008789062
52.3,104.2833333,427.25,2013.0,0.9510565162951535,272.0206,-21.8,-169.2,-13.020406723022461,-94.55740356445312
52.3,104.2833333,427.25,2013.0,0.9760105506323683,273.59277,-12.6,-86.7,-12.895570755004883,-93.55337524414062
52.3,104.2833333,427.25,2013.0,0.741222010848596,290.72104,-12.8,-103.1,-11.637224197387695,-83.43276977539062
52.3,104.2833333,427.25,2013.0,0.29671281927349075,288.98105,-12.7,-99.7,-13.334993362426758,-97.08755493164062
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,288.6188,-12.2,-103.6,-13.334993362426758,-97.08755493164062
52.3,104.2833333,427.25,2013.0,-0.680773409477016,291.16858,-10.9,-86.0,-13.974153518676758,-102.22817993164062
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,282.2556,-15.7,-117.2,-14.39360237121582,-105.60171508789062
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,270.29587,-16.3,-120.7,-19.34709358215332,-145.44155883789062
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,266.30817,-29.6,-230.5,-19.407014846801758,-145.92349243164062
52.3,104.2833333,427.25,2015.0,0.2386727660059501,254.0976,-27.6,-215.2,-24.630151748657227,-187.93203735351562
52.3,104.2833333,427.25,2015.0,0.6994583270516471,255.59766,-25.9,-211.2,-24.03093910217285,-183.11270141601562
52.3,104.2833333,427.25,2015.0,0.9510565162951535,264.8988,-21.7,-175.3,-19.3171329498291,-145.20059204101562
52.3,104.2833333,427.25,2015.0,0.9760105506323683,274.89346,-15.3,-112.3,-12.81068229675293,-92.87063598632812
52.3,104.2833333,427.25,2015.0,0.741222010848596,284.80615,-10.7,-84.6,-11.672178268432617,-83.71389770507812
52.3,104.2833333,427.25,2015.0,0.29671281927349075,289.6717,-14.3,-107.2,-13.334993362426758,-97.08755493164062
52.3,104.2833333,427.25,2015.0,-0.2135209154397959,292.13568,-9.4,-61.8,-13.334993362426758,-97.08755493164062
52.3,104.2833333,427.25,2015.0,-0.680773409477016,286.79733,-12.1,-85.6,-14.034074783325195,-102.71011352539062
52.3,104.2833333,427.25,2015.0,-0.9587178169872964,279.96805,-16.3,-127.3,-14.433549880981445,-105.92300415039062
52.3,104.2833333,427.25,2015.0,-0.9741004551724206,278.67822,-20.7,-158.7,-14.383615493774414,-105.52139282226562
52.3,104.2833333,427.25,2015.0,-0.7236440382959123,271.8202,-21.3,-169.8,-15.701883316040039,-116.12393188476562
