Lat,Lon,Alt,Year,JulianDay_Sin,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,-14.0,-111.2,-17.050478,-132.25333
52.3,104.2833333,427.25,2011,-0.2135209154397959,-9.7,-74.1,-16.613382,-128.55185
52.3,104.2833333,427.25,2011,-0.680773409477016,-14.2,-101.4,-15.996964,-123.331825
52.3,104.2833333,427.25,2011,-0.9587178169872964,-13.1,-108.0,-14.427903,-110.04447
52.3,104.2833333,427.25,2011,-0.9741004551724206,-17.3,-127.0,-14.327035,-109.190285
52.3,104.2833333,427.25,2011,-0.7236440382959123,-30.1,-224.1,-15.828851,-121.90818
52.3,104.2833333,427.25,2011,-0.2884824328806098,-27.3,-208.7,-16.57976,-128.26712
52.3,104.2833333,427.25,2012,0.2386727660059501,-29.0,-218.7,-17.016855,-131.9686
52.3,104.2833333,427.25,2012,0.6994583270516471,-26.4,-207.4,-17.431536,-135.48026
52.3,104.2833333,427.25,2012,0.2802306751992159,-10.0,-91.8,-17.061686,-132.34824
52.3,104.2833333,427.25,2012,-0.23030567023061196,-13.0,-100.8,-16.647005,-128.83658
52.3,104.2833333,427.25,2012,-0.6932812268869771,-11.0,-87.1,-16.008173,-123.426735
52.3,104.2833333,427.25,2012,-0.9634705485641486,-15.0,-107.9,-14.405488,-109.85465
52.3,104.2833333,427.25,2012,-0.970063921851507,-29.9,-225.5,-14.360658,-109.47501
52.3,104.2833333,427.25,2012,-0.7116566222817751,-22.3,-165.9,-15.929719,-122.76237
52.3,104.2833333,427.25,2013,0.2386727660059501,-29.2,-226.2,-17.050478,-132.25333
52.3,104.2833333,427.25,2013,0.6994583270516471,-30.7,-251.3,-17.45395,-135.67007
52.3,104.2833333,427.25,2013,0.9510565162951535,-21.8,-169.2,-17.588442,-136.80899
52.3,104.2833333,427.25,2013,0.9760105506323683,-12.6,-86.7,-17.59965,-136.9039
52.3,104.2833333,427.25,2013,0.741222010848596,-12.8,-103.1,-17.476366,-135.8599
52.3,104.2833333,427.25,2013,0.29671281927349075,-12.7,-99.7,-17.106516,-132.72787
52.3,104.2833333,427.25,2013,-0.2135209154397959,-12.2,-103.6,-16.703043,-129.31113
52.3,104.2833333,427.25,2013,-0.680773409477016,-10.9,-86.0,-16.109041,-124.28092
52.3,104.2833333,427.25,2013,-0.9587178169872964,-15.7,-117.2,-14.450318,-110.23429
52.3,104.2833333,427.25,2013,-0.9741004551724206,-16.3,-120.7,-14.34945,-109.380104
52.3,104.2833333,427.25,2014,-0.2884824328806098,-29.6,-230.5,-16.703043,-129.31113
52.3,104.2833333,427.25,2015,0.2386727660059501,-27.6,-215.2,-17.095308,-132.63297
52.3,104.2833333,427.25,2015,0.6994583270516471,-25.9,-211.2,-17.487574,-135.9548
52.3,104.2833333,427.25,2015,0.9510565162951535,-21.7,-175.3,-17.610857,-136.99881
52.3,104.2833333,427.25,2015,0.9760105506323683,-15.3,-112.3,-17.622065,-137.09372
52.3,104.2833333,427.25,2015,0.741222010848596,-10.7,-84.6,-17.509989,-136.14462
52.3,104.2833333,427.25,2015,0.29671281927349075,-14.3,-107.2,-17.151346,-133.10751
52.3,104.2833333,427.25,2015,-0.2135209154397959,-9.4,-61.8,-16.770288,-129.88058
52.3,104.2833333,427.25,2015,-0.680773409477016,-12.1,-85.6,-16.20991,-125.13511
52.3,104.2833333,427.25,2015,-0.9587178169872964,-16.3,-127.3,-14.483941,-110.51902
52.3,104.2833333,427.25,2015,-0.9741004551724206,-20.7,-158.7,-14.383073,-109.66483
52.3,104.2833333,427.25,2015,-0.7236440382959123,-21.3,-169.8,-16.041796,-123.711464
52.3,104.2833333,427.25,2015,-0.2884824328806098,-25.5,-201.8,-16.736666,-129.59586
52.3,104.2833333,427.25,2016,0.2386727660059501,-33.8,-269.6,-17.117723,-132.82278
52.3,104.2833333,427.25,2016,0.6994583270516471,-26.1,-209.1,-17.498781,-136.04971
52.3,104.2833333,427.25,2016,0.9562348265919056,-26.0,-202.9,-17.622065,-137.09372
52.3,104.2833333,427.25,2016,0.9721181966290613,-12.5,-102.1,-17.633272,-137.18863
52.3,104.2833333,427.25,2016,0.7295575540864875,-16.4,-124.2,-17.521196,-136.23953
52.3,104.2833333,427.25,2016,0.2802306751992159,-12.4,-103.6,-17.162554,-133.20242
52.3,104.2833333,427.25,2016,-0.23030567023061196,-10.9,-82.7,-16.792704,-130.0704
52.3,104.2833333,427.25,2016,-0.6932812268869771,-12.1,-89.8,-16.20991,-125.13511
52.3,104.2833333,427.25,2016,-0.9634705485641486,-14.6,-109.1,-14.483941,-110.51902
52.3,104.2833333,427.25,2016,-0.970063921851507,-27.5,-202.8,-14.427903,-110.04447
52.3,104.2833333,427.25,2016,-0.7116566222817751,-27.8,-210.5,-16.131456,-124.47074
52.3,104.2833333,427.25,2016,-0.27195815753410524,-26.4,-201.1,-16.781496,-129.9755
52.3,104.2833333,427.25,2012,-0.27195815753410524,-35.1,-262.7,-16.635798,-128.74167
52.3,104.2833333,427.25,2017,0.9510565162951535,-17.6,-126.8,-17.633272,-137.18863
52.3,104.2833333,427.25,2017,0.9760105506323683,-20.9,-152.0,-17.64448,-137.28354
52.3,104.2833333,427.25,2017,0.2386727660059501,-30.3,-230.6,-17.128931,-132.9177
52.3,104.2833333,427.25,2017,0.6994583270516471,-25.9,-194.9,-17.509989,-136.14462
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,-11.9,-88.50962751,-8.756867,-62.02018
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,-9.88,-66.74413536,-8.756867,-62.02018
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,-9.69,-71.5587575,-8.756867,-62.02018
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,-6.1,-40.66799847,-8.756867,-62.02018
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,-7.01,-50.25006643,-8.756867,-62.02018
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,-7.21,-53.83051048,-8.756867,-62.02018
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,-5.49,-34.72560691,-8.672811,-61.308357
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,-4.8,-31.50057387,-8.504697,-59.884712
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,-4.92,-31.38678091,-7.976753,-55.404823
