Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,O18 A,H2 A,O18 P,H2 P
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,289.4898681640625,-3.87,-22.8,-4.023157119750977,-20.668426513671875
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,297.6083679199219,-3.27,-22.2,-4.682409286499023,-23.92724609375
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,0.0,0.0,0.0,1.0,0.0,293.9618225097656,-16.63,-130.9,-15.789194107055664,-122.69746398925781
48.22,11.59,494.59375,1995.0,-0.2135209154397959,0.0,0.0,1.0,0.0,0.0,290.3919372558594,-4.96,-28.3,-7.03551721572876,-48.077911376953125
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,0.0,0.0,1.0,0.0,0.0,288.12481689453125,-2.04,-1.0,-2.948185443878174,-10.527973175048828
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,275.7855834960937,-11.09,-69.2,-8.024625778198242,-53.97696304321289
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,0.0,0.0,1.0,0.0,0.0,288.6055603027344,-5.2,-40.9,-6.300936222076416,-42.11586380004883
51.83,6.25,9.5,1993.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,279.7039489746094,-6.74,-49.7,-7.37174129486084,-48.830196380615234
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,269.9031066894531,-19.18,-140.6,-12.802994728088379,-91.8989028930664
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,291.5385437011719,-5.75,-37.8,-5.9819722175598145,-39.686614990234375
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,0.0,0.0,1.0,0.0,0.0,290.4496154785156,-1.98,-10.6,-3.506255626678467,-16.345497131347656
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,274.1112976074219,-7.92,-64.0,-10.130599975585938,-70.59004211425781
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,280.8715209960937,-5.95,-26.4,-4.2625322341918945,-23.044445037841797
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,282.3019714355469,-7.43,-52.5,-5.526061534881592,-33.80318832397461
39.46666667,-6.333333333,410.0,2021.0,0.9760105506323683,0.0,0.0,1.0,0.0,0.0,290.2076416015625,-4.4,-26.4,-4.60097599029541,-25.759750366210938
76.76666667,-18.66666667,0.0,2010.0,0.9510565162951535,0.0,0.0,0.0,0.0,1.0,250.54205322265625,-23.37,-177.3,-20.00328254699707,-151.27206420898438
-33.11011944,-64.24918333,408.09375,2020.0,-0.970063921851507,0.0,0.0,1.0,0.0,0.0,292.9140014648437,-2.38,-2.1,-2.3666770458221436,-6.649332046508789
46.95222563,7.439320571,542.53125,1986.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,270.1028137207031,-11.0,-77.2,-13.26671314239502,-95.85382843017578
51.93,-10.25,33.068359,1980.0,-0.970063921851507,0.0,0.0,1.0,0.0,0.0,286.6293640136719,-5.57,-36.2,-5.623788356781006,-34.76152801513672
36.83,10.23,0.0,1977.0,0.741222010848596,0.0,0.0,1.0,0.0,0.0,296.5929260253906,0.3,-4.5,-2.3638532161712646,-6.705259799957275
45.46666667,13.61666667,0.5645752,2003.0,0.03442161162274574,0.0,0.0,1.0,0.0,0.0,278.73394775390625,-3.57,-23.78,-7.825272083282471,-53.30037307739258
45.37,-63.27,12.535156,1982.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,272.5054016113281,-12.3,-86.0,-10.834617614746094,-76.60841369628906
46.65772518,8.292706832,1061.3125,2006.0,-0.9587178169872964,0.0,0.0,0.0,0.0,1.0,284.7343139648437,-12.25,-90.04,-9.036852836608887,-63.96318817138672
