Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Precip,O18 A,H2 A,O18 P,H2 P
11.12,124.62,231.36719,1998.0,0.29671281927349075,1.0,0.0,0.0,0.0,0.0,7.127512799343094e-05,-7.15,-47.6,-4.140217304229736,-21.80591583251953
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,0.0,-3.87,-22.8,-4.578892707824707,-25.182146072387695
29.35541116,34.96028149,7.939209,1969.0,0.2386727660059501,0.0,1.0,0.0,0.0,0.0,0.0,-1.05,1.2,-0.8266053199768066,1.5938777923583984
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,4.415451621753164e-05,-3.27,-22.2,-8.58363151550293,-56.00428009033203
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,0.0,0.0,0.0,1.0,0.0,0.0,-16.63,-130.9,-17.947473526000977,-128.0723114013672
-16.49888889,-68.12305556,3582.75,2000.0,0.6994583270516471,0.0,0.0,0.0,0.0,1.0,6.722265243297443e-05,-15.47,-110.65,-13.27369499206543,-92.10095977783203
48.22,11.59,494.59375,1995.0,-0.2135209154397959,0.0,0.0,1.0,0.0,0.0,0.0,-4.96,-28.3,-10.586679458618164,-71.42057037353516
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,0.0,0.0,1.0,0.0,0.0,4.889923002338037e-05,-2.04,-1.0,-3.1362802982330322,-14.337625503540039
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,0.0,-11.09,-69.2,-7.25640869140625,-45.78942108154297
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,0.0,0.0,1.0,0.0,0.0,0.0,-5.2,-40.9,-10.326120376586914,-69.41519927978516
51.83,6.25,9.5,1993.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,6.891664270369802e-06,-6.74,-49.7,-7.34326171875,-46.45787811279297
18.47,-70.02,1.0,1996.0,0.2802306751992159,1.0,0.0,0.0,0.0,0.0,0.0,-2.44,-11.35,-2.539982795715332,-10.581125259399414
-0.37,-78.55,3064.0,2018.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,4.760956289828755e-05,-12.43,-90.2,-11.346643447875977,-77.26956939697266
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,0.0,-19.18,-140.6,-10.418401718139648,-70.12543487548828
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,1.950140540429857e-05,-5.75,-37.8,-9.161746978759766,-60.453697204589844
22.31666667,114.1666667,34.056641,2004.0,-0.6932812268869771,0.0,0.0,1.0,0.0,0.0,0.0001875762100098,-7.26,-48.5,-6.402806282043457,-39.21974182128906
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,0.0,0.0,1.0,0.0,0.0,0.0,-1.98,-10.6,-2.2980735301971436,-8.268274307250977
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,4.063042069901712e-05,-7.92,-64.0,-9.338167190551758,-61.811500549316406
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,0.0002190735831391,-5.95,-26.4,-4.950054168701172,-28.038755416870117
4.036666667,9.734166667,39.230469,2010.0,-0.680773409477016,1.0,0.0,0.0,0.0,0.0,0.0,-1.265224179,-1.106035282,-2.7019782066345215,-11.695322036743164
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,0.0,-7.43,-52.5,-5.455565452575684,-31.929384231567383
39.46666667,-6.333333333,410.0,2021.0,0.9760105506323683,0.0,0.0,1.0,0.0,0.0,0.0,-4.4,-26.4,-5.344285011291504,-31.07292366027832
76.76666667,-18.66666667,0.0,2010.0,0.9510565162951535,0.0,0.0,0.0,0.0,1.0,0.0,-23.37,-177.3,-17.502351760864258,-124.6464614868164
-33.11011944,-64.24918333,408.09375,2020.0,-0.970063921851507,0.0,0.0,1.0,0.0,0.0,0.0,-2.38,-2.1,-2.4135711193084717,-9.104578018188477
46.95222563,7.439320571,542.53125,1986.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,4.848729804507457e-05,-11.0,-77.2,-10.684389114379883,-72.1725845336914
51.93,-10.25,33.068359,1980.0,-0.970063921851507,0.0,0.0,1.0,0.0,0.0,0.000149682367919,-5.57,-36.2,-5.242504119873047,-30.289575576782227
36.83,10.23,0.0,1977.0,0.741222010848596,0.0,0.0,1.0,0.0,0.0,0.0,0.3,-4.5,-4.533431053161621,-24.832250595092773
45.46666667,13.61666667,0.5645752,2003.0,0.03442161162274574,0.0,0.0,1.0,0.0,0.0,0.0,-3.57,-23.78,-7.28083610534668,-45.97742462158203
-22.399288,-47.543743,626.78125,2017.0,0.9760105506323683,1.0,0.0,0.0,0.0,0.0,0.0,-7.11,-45.5,-6.686435699462891,-41.402671813964844
45.37,-63.27,12.535156,1982.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,4.434667062014341e-05,-12.3,-86.0,-9.45216178894043,-62.68885040283203
22.32555556,-81.18527778,4.9055176,1984.0,-0.23030567023061196,1.0,0.0,0.0,0.0,0.0,9.13260446395725e-05,-1.12,0.6,-3.3413734436035156,-15.82267951965332
22.31666667,114.1666667,34.056641,2013.0,-0.9587178169872964,0.0,0.0,1.0,0.0,0.0,7.102370000211522e-05,-7.49,-47.2,-6.032323837280273,-36.36835479736328
46.65772518,8.292706832,1061.3125,2006.0,-0.9587178169872964,0.0,0.0,0.0,0.0,1.0,0.0002205022174166,-12.25,-90.04,-11.281503677368164,-76.76822662353516
-15.6,-56.1,177.79688,1968.0,-0.9634705485641486,1.0,0.0,0.0,0.0,0.0,2.175461304432247e-05,-0.55,11.0,-2.386395215988159,-8.907800674438477
50.06166667,19.84861111,356.8125,1991.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,0.0001755660341586,-9.07,-58.4,-10.136129379272461,-67.95294952392578
6.906666667,79.87,14.911133,1985.0,0.29671281927349075,1.0,0.0,0.0,0.0,0.0,2.813183527905494e-05,-1.12,-12.3,-4.675924301147461,-25.928937911987305
-5.22,145.8,2.7424316,1974.0,0.9510565162951535,1.0,0.0,0.0,0.0,0.0,7.698417903156951e-05,-9.79,-66.6,-6.79771614074707,-42.259132385253906
15.65944444,0.5,248.89844,2000.0,-0.23030567023061196,0.0,1.0,0.0,0.0,0.0,0.0,-3.16,-17.0,-3.371309280395508,-16.03944206237793
28.276976,84.30961,2101.5,2017.0,-0.8165380514459157,0.0,0.0,1.0,0.0,0.0,0.0004860494227614,-12.78528588,-89.9301422,-11.569204330444336,-78.98249053955078
9.357072,-75.289167,200.4375,2015.0,0.29671281927349075,1.0,0.0,0.0,0.0,0.0,0.0,-5.09,-35.8,-5.895258903503418,-35.313446044921875
14.97219444,-87.97477778,926.03125,2009.0,-0.2884824328806098,1.0,0.0,0.0,0.0,0.0,1.2004803465970326e-05,-4.94,-24.2,-6.233171463012695,-37.914161682128906
-18.9,47.53,1259.9375,1974.0,0.9510565162951535,0.0,0.0,1.0,0.0,0.0,3.520583049976267e-05,-9.75,-64.8,-5.697125434875488,-33.78852844238281
-33.95833333,18.46111111,109.49609,2001.0,0.6807734094770161,0.0,0.0,1.0,0.0,0.0,0.0,-1.22,1.0,-2.574928045272827,-10.272943496704102
33.21722222,-87.54305556,64.535156,2007.0,-0.3697245428906732,0.0,0.0,1.0,0.0,0.0,0.0,-2.5,-11.5,-3.194453716278076,-14.758852005004883
23.95277778,90.27916667,23.626953,2021.0,0.9760105506323683,0.0,0.0,1.0,0.0,0.0,0.0,1.23,18.7,-2.602571725845337,-11.057840347290039
-46.42,168.32,-0.90939331,2014.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,0.0,-5.82,-40.7,-6.879140853881836,-42.88581085205078
49.19472222,-123.0172222,1.3475342,2018.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,0.0002342849911656,-11.59,-81.8,-10.597536087036133,-71.5041275024414
-15.6,-56.1,177.79688,1965.0,0.9760105506323683,1.0,0.0,0.0,0.0,0.0,0.0,-10.8,-71.9,-6.781431198120117,-42.13379669189453
28.58,77.2,222.79688,1982.0,-0.2884824328806098,0.0,1.0,0.0,0.0,0.0,0.0004706389736384,2.65,20.1,-5.92918586730957,-35.574562072753906
-16.49888889,-68.12305556,3582.75,1999.0,0.9760105506323683,0.0,0.0,0.0,0.0,1.0,3.0398457965929992e-05,-14.06,-99.35,-13.729673385620117,-95.61035919189453
1.685556,33.616389,1096.9375,2019.0,-0.7236440382959123,1.0,0.0,0.0,0.0,0.0,0.0,-7.89,-54.2,-0.27595973014831543,3.852895736694336
68.78666667,-81.25,7.5170898,1989.0,0.9760105506323683,0.0,0.0,0.0,0.0,1.0,0.0,-30.74,-227.8,-26.632776260375977,-194.9180145263672
58.38277778,21.81416667,5.9343262,2016.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,0.0,-6.35,-45.7,-10.472684860229492,-70.54322052001953
51.93,-10.25,33.068359,1963.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,7.680254930164665e-05,-7.6,-47.7,-5.775835990905762,-34.394317626953125
44.42,8.85,5.4519043,1985.0,0.9760105506323683,0.0,0.0,1.0,0.0,0.0,1.6009556929930113e-05,-2.38,-8.6,-5.75547981262207,-34.237648010253906
45.80666667,15.97,120.36328,1984.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,0.0,-5.84,-37.5,-8.730195999145508,-57.132301330566406
36.78,3.052222222,139.10156,2002.0,-0.2884824328806098,0.0,0.0,1.0,0.0,0.0,2.1980049496050924e-05,-7.19,-47.6,-4.603999137878418,-25.3753719329834
43.49111613,-3.800555816,50.095703,2016.0,-0.7116566222817751,0.0,0.0,1.0,0.0,0.0,3.733546327566728e-05,-8.13,-46.2,-4.608748435974121,-25.411928176879883
-21.2,-159.8,7.8220215,1981.0,-0.680773409477016,1.0,0.0,0.0,0.0,0.0,1.2776366929756476e-05,-1.9,-3.1,-2.5341641902923584,-9.977777481079102
47.4828,11.0622,716.1875,2006.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,4.671974238590337e-05,-10.01,-79.3,-11.547491073608398,-78.81537628173828
-17.83,31.02,1473.25,1975.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,0.0001082303933799,-4.61,-21.5,-5.37006950378418,-31.271371841430664
-16.00555556,-69.7,3830.0,2000.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,0.0,-15.66,-112.2,-17.2092227935791,-122.39041900634766
50.4972,9.9428,920.40625,1995.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,0.0,-7.16,-46.5,-9.674722671508789,-64.40177154541016
46.72738634,8.186782163,600.90625,2023.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,0.0,-7.55,-53.64,-9.544443130493164,-63.399085998535156
40.80638889,-104.7547222,1641.75,1996.0,0.9992500112396835,0.0,1.0,0.0,0.0,0.0,5.563271770370193e-05,-9.3,-66.0,-14.864191055297852,-104.34207916259766
42.85,-80.27,228.9375,1982.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,0.0,-14.7,-104.0,-11.020944595336914,-74.76285552978516
50.7311,13.7514,876.875,2012.0,-0.27195815753410524,0.0,0.0,0.0,1.0,0.0,2.2445115973823704e-05,-14.06,-101.6,-10.298978805541992,-69.20630645751953
-27.43,153.08,5.7802734,2004.0,0.7295575540864875,0.0,0.0,1.0,0.0,0.0,3.387355536688119e-05,-6.52,-43.5,-3.14434814453125,-14.39604377746582
52.8911,11.7294,21.530273,2010.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,0.0,-12.15,-86.8,-8.070655822753906,-52.05620574951172
25.21916667,91.66277778,913.15625,2007.0,0.9999166586547379,0.0,0.0,1.0,0.0,0.0,0.0,-0.65,5.5,-2.7759580612182617,-12.169351577758789
45.81666667,15.98333333,156.41406,2000.0,-0.23030567023061196,0.0,0.0,1.0,0.0,0.0,0.0,-9.0,-71.1,-9.815858840942383,-65.4880142211914
47.81666667,13.71777778,1616.0625,2001.0,-0.7526668275320083,0.0,0.0,0.0,1.0,0.0,5.529612462851219e-05,-8.23,-50.5,-10.917806625366211,-73.96906280517578
-21.02823729,55.47161911,1175.3125,2019.0,-0.7295575540864876,0.0,0.0,1.0,0.0,0.0,8.436033567704726e-06,-1.819,1.92,-1.959223985671997,-5.814706802368164
7.208333333,-72.93805556,2527.5,2006.0,0.29671281927349075,0.0,0.0,1.0,0.0,0.0,0.0,-6.68,-44.03,-9.989564895629883,-66.8249282836914
35.68,139.77,22.099609,1968.0,-0.23030567023061196,0.0,0.0,1.0,0.0,0.0,2.6855585019802675e-05,-11.43,-81.6,-7.568536758422852,-48.191688537597656
51.6,-1.1,55.042969,2019.0,-0.9587178169872964,0.0,0.0,1.0,0.0,0.0,0.0,-5.68,-36.9,-6.632152557373047,-40.984886169433594
18.37583333,-65.73277778,2.0092773,2005.0,0.3294084822245304,1.0,0.0,0.0,0.0,0.0,1.812059235817287e-05,-5.75,-36.7,-2.6439318656921387,-11.05192756652832
-3.12,-60.02,49.394531,1989.0,-0.9999166586547379,1.0,0.0,0.0,0.0,0.0,8.293616701848805e-05,-2.8,-5.1,-2.8496594429016113,-12.262239456176758
-65.07944444,-63.9775,286.6875,1970.0,0.9760105506323683,0.0,0.0,0.0,0.0,1.0,2.920443541319805e-08,-8.22,-58.1,-10.84181022644043,-73.38416290283203
36.83,10.23,0.0,1969.0,0.2386727660059501,0.0,0.0,1.0,0.0,0.0,2.0502675397438e-05,-4.94,-22.5,-4.550394058227539,-24.96280860900879
49.82,-74.97,386.4375,2002.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,5.01388349221088e-05,-10.12,-70.5,-14.381071090698242,-100.62378692626953
-0.743055556,-90.30222222,1.7120972,2014.0,-0.888057322629493,1.0,0.0,0.0,0.0,0.0,4.313652425480541e-06,0.410057079,5.869160397,-0.7668812274932861,2.818899154663086
37.77,-25.65,137.14062,1994.0,-0.680773409477016,0.0,0.0,1.0,0.0,0.0,4.340076884545852e-06,-1.71,-5.1,-2.9936068058013916,-13.304544448852539
-0.743055556,-90.30222222,1.7120972,2015.0,0.705583610107178,1.0,0.0,0.0,0.0,0.0,4.11608425565646e-06,-1.712047478,-2.093139327,-2.3702595233917236,-8.790964126586914
41.05916667,-100.7463889,918.34375,1992.0,0.051619667223253764,0.0,0.0,0.0,1.0,0.0,0.0,-17.6,-134.0,-10.624677658081055,-71.71302032470703
-12.43,130.87,16.515625,2012.0,0.6994583270516471,1.0,0.0,0.0,0.0,0.0,0.0001237406686414,-6.23,-39.5,-5.176007270812988,-29.777788162231445
51.6,-1.1,55.042969,1993.0,0.6994583270516471,0.0,0.0,1.0,0.0,0.0,0.0,-6.4,-39.0,-7.120700836181641,-44.744956970214844
28.22,-177.37,0.0,1987.0,-0.680773409477016,1.0,0.0,0.0,0.0,0.0,0.0001809507957659,-1.63,-4.0,-3.039041519165039,-13.63353157043457
13.52,2.09,210.4375,1999.0,0.29671281927349075,0.0,1.0,0.0,0.0,0.0,0.0,-1.1,3.0,-3.257509708404541,-15.255393981933594
47.81666667,13.71777778,1616.0625,2002.0,0.39359027665646673,0.0,0.0,0.0,1.0,0.0,1.4676576938654762e-05,-11.98,-86.5,-11.411783218383789,-77.77091217041016
37.77,-25.65,137.14062,1962.0,0.6994583270516471,0.0,0.0,1.0,0.0,0.0,6.162403587950394e-05,-4.2,-14.3,-3.404005527496338,-16.27618980407715
47.7,27.88333333,177.36719,2013.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,0.0,-9.8,-71.49,-9.848428726196289,-65.73868560791016
49.38,-82.12,243.30469,2009.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,3.415035826037638e-05,-25.79,-187.9,-15.776147842407227,-111.36087799072266
38.98916547,-3.920273851,626.8125,2010.0,0.29671281927349075,0.0,1.0,0.0,0.0,0.0,1.1043927770515438e-05,-7.55,-53.72,-7.10713005065918,-44.64051055908203
6.166666667,102.2833333,3.2288818,2015.0,-0.2135209154397959,1.0,0.0,0.0,0.0,0.0,0.0001286749902646,-5.5,-32.3,-6.386521339416504,-39.09440612792969
36.15,-5.35,1.5737915,2017.0,0.6994583270516471,0.0,0.0,1.0,0.0,0.0,2.252761623822153e-05,-5.74,-31.5,-4.410614967346191,-23.88701057434082
47.98,-55.82,119.36328,2007.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,0.0,-6.94,-47.9,-7.820953369140625,-50.13439178466797
-40.68,144.69,82.167969,1985.0,0.741222010848596,0.0,0.0,1.0,0.0,0.0,0.0001324855256825,-5.62,-28.3,-4.7593841552734375,-26.5712833404541
69.4075,86.18055556,33.941406,1990.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,0.0,-14.8,-112.0,-21.931856155395508,-158.73777770996094
10.10808333,-84.12208333,2250.25,1990.0,-0.680773409477016,0.0,0.0,1.0,0.0,0.0,0.0,-7.83,-54.1,-10.114416122436523,-67.78583526611328
