Lat,Lon,Alt,Year,JulianDay_Sin,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,0.4,-1.28,-14.0,-111.2,-9.048725128173828,-68.78921508789062
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,1.6,-1.51,-9.7,-74.1,-13.165023803710938,-105.4107666015625
52.3,104.2833333,427.25,2011.0,-0.680773409477016,0.7,-1.35,-14.2,-101.4,-19.735042572021484,-155.78736877441406
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,1.7,0.54,-13.1,-108.0,-11.755548477172852,-91.88230895996094
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,1.2,0.39,-17.3,-127.0,-11.704381942749023,-91.51155090332031
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,1.8,1.36,-30.1,-224.1,-12.308042526245117,-95.57557678222656
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,4.1,2.52,-27.3,-208.7,-13.000436782836914,-107.52145385742188
52.3,104.2833333,427.25,2012.0,0.2386727660059501,1.8,1.17,-29.0,-218.7,-11.605813980102539,-89.66963195800781
52.3,104.2833333,427.25,2012.0,0.6994583270516471,0.8,0.42,-26.4,-207.4,-12.725732803344727,-101.8502197265625
52.3,104.2833333,427.25,2012.0,0.2802306751992159,-0.7,-2.53,-10.0,-91.8,-7.55836820602417,-54.91348648071289
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,-0.1,-1.32,-13.0,-100.8,-12.509061813354492,-100.84091186523438
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,-0.3,-0.98,-11.0,-87.1,-18.196168899536133,-146.10037231445312
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,0.4,-0.59,-15.0,-107.9,-12.131999969482422,-94.51089477539062
52.3,104.2833333,427.25,2012.0,-0.970063921851507,0.5,-2.06,-29.9,-225.5,-12.108833312988281,-98.83384704589844
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,0.4,-0.58,-22.3,-165.9,-9.983297348022461,-76.01632690429688
52.3,104.2833333,427.25,2013.0,0.2386727660059501,-0.1,0.35,-29.2,-226.2,-9.615968704223633,-93.40794372558594
52.3,104.2833333,427.25,2013.0,0.6994583270516471,-0.4,-0.45,-30.7,-251.3,-12.011551856994629,-99.83297729492188
52.3,104.2833333,427.25,2013.0,0.9510565162951535,2.5,-1.61,-21.8,-169.2,-11.675434112548828,-93.24478149414062
52.3,104.2833333,427.25,2013.0,0.9760105506323683,0.4,0.69,-12.6,-86.7,-11.845193862915039,-90.9027099609375
52.3,104.2833333,427.25,2013.0,0.741222010848596,1.3,0.57,-12.8,-103.1,-13.579849243164062,-108.00096130371094
52.3,104.2833333,427.25,2013.0,0.29671281927349075,2.0,0.52,-12.7,-99.7,-13.453813552856445,-111.72889709472656
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,1.3,0.67,-12.2,-103.6,-12.595844268798828,-101.81411743164062
52.3,104.2833333,427.25,2013.0,-0.680773409477016,0.3,0.97,-10.9,-86.0,-10.302240371704102,-85.62425231933594
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,0.5,0.24,-15.7,-117.2,-11.41910171508789,-89.22509765625
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,-0.1,-1.28,-16.3,-120.7,-10.818992614746094,-83.71188354492188
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,-0.9,1.86,-29.6,-230.5,-15.26991081237793,-126.83207702636719
52.3,104.2833333,427.25,2015.0,0.2386727660059501,-1.4,1.79,-27.6,-215.2,-13.121829986572266,-90.96865844726562
52.3,104.2833333,427.25,2015.0,0.6994583270516471,0.4,1.32,-25.9,-211.2,-12.674005508422852,-100.32037353515625
