Lat,Lon,Alt,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,-3.87,-22.8,-4.445978164672852,-23.725961685180664
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,-3.27,-22.2,-8.786544799804688,-57.32801055908203
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,-16.63,-130.9,-19.622413635253906,-141.21278381347656
48.22,11.59,494.59375,1995.0,-0.2135209154397959,-4.96,-28.3,-10.476676940917969,-70.41199493408203
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,-2.04,-1.0,-2.9272477626800537,-11.011011123657227
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,-11.09,-69.2,-7.582965850830078,-48.01062774658203
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,-5.2,-40.9,-10.352294921875,-69.44910430908203
51.83,6.25,9.5,1993.0,0.9510565162951535,-6.74,-49.7,-7.941478729248047,-50.78601837158203
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,-19.18,-140.6,-10.271812438964844,-68.82605743408203
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,-5.75,-37.8,-9.437721252441406,-62.36902618408203
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,-1.98,-10.6,-3.294530153274536,-14.812143325805664
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,-7.92,-64.0,-9.38284683227539,-61.94422149658203
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,-5.95,-26.4,-5.543466567993164,-32.22205352783203
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,-7.43,-52.5,-6.404994964599609,-38.89148712158203
39.46666667,-6.333333333,410.0,2021.0,0.9760105506323683,-4.4,-26.4,-5.909296035766602,-35.05408477783203
76.76666667,-18.66666667,0.0,2010.0,0.9510565162951535,-23.37,-177.3,-19.446815490722656,-139.85340881347656
-33.11011944,-64.24918333,408.09375,2020.0,-0.970063921851507,-2.38,-2.1,-2.9272477626800537,-11.011011123657227
46.95222563,7.439320571,542.53125,1986.0,-0.2884824328806098,-11.0,-77.2,-10.922988891601562,-73.86707305908203
51.93,-10.25,33.068359,1980.0,-0.970063921851507,-5.57,-36.2,-5.724552154541016,-33.62390899658203
36.83,10.23,0.0,1977.0,0.741222010848596,0.3,-4.5,-4.888631820678711,-27.152719497680664
45.46666667,13.61666667,0.5645752,2003.0,0.03442161162274574,-3.57,-23.78,-6.946422576904297,-43.08289337158203
45.37,-63.27,12.535156,1982.0,0.6994583270516471,-12.3,-86.0,-10.87908935546875,-73.52722930908203
46.65772518,8.292706832,1061.3125,2006.0,-0.9587178169872964,-12.25,-90.04,-10.747390747070312,-72.50769805908203
50.06166667,19.84861111,356.8125,1991.0,0.741222010848596,-9.07,-58.4,-11.427833557128906,-77.77527618408203
-33.95833333,18.46111111,109.49609,2001.0,0.6807734094770161,-1.22,1.0,-2.9272477626800537,-11.011011123657227
33.21722222,-87.54305556,64.535156,2007.0,-0.3697245428906732,-2.5,-11.5,-4.3673248291015625,-23.117074966430664
-46.42,168.32,-0.90939331,2014.0,-0.2884824328806098,-5.82,-40.7,-6.873256683349609,-42.51648712158203
49.19472222,-123.0172222,1.3475342,2018.0,-0.2884824328806098,-11.59,-81.8,-10.725440979003906,-72.33777618408203
68.78666667,-81.25,7.5170898,1989.0,0.9760105506323683,-30.74,-227.8,-29.66077423095703,-218.92372131347656
58.38277778,21.81416667,5.9343262,2016.0,-0.9634705485641486,-6.35,-45.7,-10.330345153808594,-69.27918243408203
51.93,-10.25,33.068359,1963.0,0.2386727660059501,-7.6,-47.7,-5.730039596557617,-33.66638946533203
44.42,8.85,5.4519043,1985.0,0.9760105506323683,-2.38,-8.6,-6.070261001586914,-36.30017852783203
45.80666667,15.97,120.36328,1984.0,-0.6932812268869771,-5.84,-37.5,-9.141399383544922,-60.07508087158203
36.78,3.052222222,139.10156,2002.0,-0.2884824328806098,-7.19,-47.6,-5.208732604980469,-29.630746841430664
43.49111613,-3.800555816,50.095703,2016.0,-0.7116566222817751,-8.13,-46.2,-5.252632141113281,-29.970590591430664
47.4828,11.0622,716.1875,2006.0,0.9760105506323683,-10.01,-79.3,-12.071693420410156,-82.75965118408203
50.4972,9.9428,920.40625,1995.0,-0.680773409477016,-7.16,-46.5,-9.580394744873047,-63.47351837158203
46.72738634,8.186782163,600.90625,2023.0,-0.680773409477016,-7.55,-53.64,-10.681541442871094,-71.99793243408203
40.80638889,-104.7547222,1641.75,1996.0,0.9992500112396835,-9.3,-66.0,-14.27398681640625,-99.80847930908203
42.85,-80.27,228.9375,1982.0,0.6994583270516471,-14.7,-104.0,-10.791290283203125,-72.84754180908203
50.7311,13.7514,876.875,2012.0,-0.27195815753410524,-14.06,-101.6,-9.598686218261719,-63.61511993408203
52.8911,11.7294,21.530273,2010.0,0.2386727660059501,-12.15,-86.8,-8.5963134765625,-55.85535430908203
45.81666667,15.98333333,156.41406,2000.0,-0.23030567023061196,-9.0,-71.1,-9.496253967285156,-62.82215118408203
47.81666667,13.71777778,1616.0625,2001.0,-0.7526668275320083,-8.23,-50.5,-11.361984252929688,-77.26551055908203
35.68,139.77,22.099609,1968.0,-0.23030567023061196,-11.43,-81.6,-8.062202453613281,-51.72058868408203
51.6,-1.1,55.042969,2019.0,-0.9587178169872964,-5.68,-36.9,-6.580593109130859,-40.25086212158203
-65.07944444,-63.9775,286.6875,1970.0,0.9760105506323683,-8.22,-58.1,-11.222969055175781,-76.18933868408203
36.83,10.23,0.0,1969.0,0.2386727660059501,-4.94,-22.5,-5.078863143920898,-28.625375747680664
49.82,-74.97,386.4375,2002.0,-0.680773409477016,-10.12,-70.5,-14.230087280273438,-99.46863555908203
37.77,-25.65,137.14062,1994.0,-0.680773409477016,-1.71,-5.1,-3.1966707706451416,-14.054574966430664
41.05916667,-100.7463889,918.34375,1992.0,0.051619667223253764,-17.6,-134.0,-9.580394744873047,-63.47351837158203
51.6,-1.1,55.042969,1993.0,0.6994583270516471,-6.4,-39.0,-7.272010803222656,-45.60340118408203
47.81666667,13.71777778,1616.0625,2002.0,0.39359027665646673,-11.98,-86.5,-10.966888427734375,-74.20691680908203
37.77,-25.65,137.14062,1962.0,0.6994583270516471,-4.2,-14.3,-3.6896259784698486,-17.870737075805664
47.7,27.88333333,177.36719,2013.0,-0.2884824328806098,-9.8,-71.49,-10.374244689941406,-69.61902618408203
