Lat,Lon,Alt,Year,JulianDay_Sin,Temp,O18 A,H2 A,O18 P,H2 P
11.12,124.62,231.36719,1998.0,0.29671281927349075,301.1888427734375,-7.15,-47.6,-4.519436359405518,-26.806800842285156
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,289.4898681640625,-3.87,-22.8,-4.092940330505371,-22.45389175415039
29.35541116,34.96028149,7.939209,1969.0,0.2386727660059501,290.5974426269531,-1.05,1.2,-2.3919007778167725,-10.109588623046875
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,297.6083679199219,-3.27,-22.2,-3.674940347671509,-20.11582374572754
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,293.9618225097656,-16.63,-130.9,-14.415884971618652,-106.64509582519531
-16.49888889,-68.12305556,3582.75,2000.0,0.6994583270516471,279.49041748046875,-15.47,-110.65,-17.382524490356445,-130.01669311523438
48.22,11.59,494.59375,1995.0,-0.2135209154397959,290.3919372558594,-4.96,-28.3,-6.974717140197754,-46.46766662597656
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,288.12481689453125,-2.04,-1.0,-2.286731719970703,-9.24468994140625
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,275.7855834960937,-11.09,-69.2,-8.154558181762695,-55.663963317871094
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,288.6055603027344,-5.2,-40.9,-6.48240852355957,-42.19091033935547
51.83,6.25,9.5,1993.0,0.9510565162951535,279.7039489746094,-6.74,-49.7,-7.24901008605957,-48.36766815185547
18.47,-70.02,1.0,1996.0,0.2802306751992159,299.085205078125,-2.44,-11.35,-1.3856854438781738,-3.97397518157959
-0.37,-78.55,3064.0,2018.0,0.2386727660059501,288.22540283203125,-12.43,-90.2,-11.45947265625,-81.97882080078125
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,269.9031066894531,-19.18,-140.6,-12.80687141418457,-93.14916229248047
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,291.5385437011719,-5.75,-37.8,-6.439626693725586,-42.3516731262207
22.31666667,114.1666667,34.056641,2004.0,-0.6932812268869771,301.2602844238281,-7.26,-48.5,-7.50773811340332,-50.45232391357422
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,290.4496154785156,-1.98,-10.6,-2.6900994777679443,-12.324970245361328
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,274.1112976074219,-7.92,-64.0,-10.71788215637207,-76.31749725341797
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,280.8715209960937,-5.95,-26.4,-4.833598613739014,-29.133235931396484
4.036666667,9.734166667,39.230469,2010.0,-0.680773409477016,299.4111328125,-1.265224179,-1.106035282,-2.3406286239624023,-9.828892707824707
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,282.3019714355469,-7.43,-52.5,-5.621591567993164,-35.663368225097656
39.46666667,-6.333333333,410.0,2021.0,0.9760105506323683,290.2076416015625,-4.4,-26.4,-5.315890789031982,-32.62432098388672
76.76666667,-18.66666667,0.0,2010.0,0.9510565162951535,250.54205322265625,-23.37,-177.3,-19.318193435668945,-145.61300659179688
