Lat,Lon,Alt,Year,JulianDay_Sin,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,-14.0,-111.2,-18.070753,-138.73581
52.3,104.2833333,427.25,2011,-0.2135209154397959,-9.7,-74.1,-7.5379653,-51.26925
52.3,104.2833333,427.25,2011,-0.680773409477016,-14.2,-101.4,-10.504829,-76.39261
52.3,104.2833333,427.25,2011,-0.9587178169872964,-13.1,-108.0,-20.178984,-156.19551
52.3,104.2833333,427.25,2011,-0.9741004551724206,-17.3,-127.0,-21.253448,-165.09515
52.3,104.2833333,427.25,2011,-0.7236440382959123,-30.1,-224.1,-21.589144,-167.87538
52.3,104.2833333,427.25,2011,-0.2884824328806098,-27.3,-208.7,-29.675766,-230.60275
52.3,104.2833333,427.25,2012,0.2386727660059501,-29.0,-218.7,-26.509132,-206.3873
52.3,104.2833333,427.25,2012,0.6994583270516471,-26.4,-207.4,-28.453714,-216.00969
52.3,104.2833333,427.25,2012,0.2802306751992159,-10.0,-91.8,-17.646656,-135.2235
52.3,104.2833333,427.25,2012,-0.23030567023061196,-13.0,-100.8,-8.387846,-58.464455
52.3,104.2833333,427.25,2012,-0.6932812268869771,-11.0,-87.1,-11.865606,-88.070114
52.3,104.2833333,427.25,2012,-0.9634705485641486,-15.0,-107.9,-20.891464,-162.097
52.3,104.2833333,427.25,2012,-0.970063921851507,-29.9,-225.5,-21.346914,-165.86876
52.3,104.2833333,427.25,2012,-0.7116566222817751,-22.3,-165.9,-21.82475,-169.67282
52.3,104.2833333,427.25,2013,0.2386727660059501,-29.2,-226.2,-26.59921,-207.07416
52.3,104.2833333,427.25,2013,0.6994583270516471,-30.7,-251.3,-27.855524,-211.53275
52.3,104.2833333,427.25,2013,0.9510565162951535,-21.8,-169.2,-26.18646,-199.14804
52.3,104.2833333,427.25,2013,0.9760105506323683,-12.6,-86.7,-25.784185,-196.17314
52.3,104.2833333,427.25,2013,0.741222010848596,-12.8,-103.1,-27.845724,-211.40707
52.3,104.2833333,427.25,2013,0.29671281927349075,-12.7,-99.7,-18.047777,-138.54617
52.3,104.2833333,427.25,2013,-0.2135209154397959,-12.2,-103.6,-6.8801303,-45.580925
52.3,104.2833333,427.25,2013,-0.680773409477016,-10.9,-86.0,-10.070818,-72.686646
52.3,104.2833333,427.25,2013,-0.9587178169872964,-15.7,-117.2,-20.660332,-160.18375
52.3,104.2833333,427.25,2013,-0.9741004551724206,-16.3,-120.7,-21.730124,-169.04332
52.3,104.2833333,427.25,2014,-0.2884824328806098,-29.6,-230.5,-26.778942,-208.26923
52.3,104.2833333,427.25,2015,0.2386727660059501,-27.6,-215.2,-26.815468,-208.80585
52.3,104.2833333,427.25,2015,0.6994583270516471,-25.9,-211.2,-26.648382,-202.52171
52.3,104.2833333,427.25,2015,0.9510565162951535,-21.7,-175.3,-25.370811,-192.9708
52.3,104.2833333,427.25,2015,0.9760105506323683,-15.3,-112.3,-24.976591,-190.04385
52.3,104.2833333,427.25,2015,0.741222010848596,-10.7,-84.6,-26.679773,-202.67168
52.3,104.2833333,427.25,2015,0.29671281927349075,-14.3,-107.2,-17.86766,-137.05371
52.3,104.2833333,427.25,2015,-0.2135209154397959,-9.4,-61.8,-6.5431113,-42.66301
52.3,104.2833333,427.25,2015,-0.680773409477016,-12.1,-85.6,-9.852156,-70.81952
52.3,104.2833333,427.25,2015,-0.9587178169872964,-16.3,-127.3,-20.826038,-161.55455
52.3,104.2833333,427.25,2015,-0.9741004551724206,-20.7,-158.7,-21.920166,-170.61554
52.3,104.2833333,427.25,2015,-0.7236440382959123,-21.3,-169.8,-19.869083,-154.23692
52.3,104.2833333,427.25,2015,-0.2884824328806098,-25.5,-201.8,-26.240942,-204.12012
52.3,104.2833333,427.25,2016,0.2386727660059501,-33.8,-269.6,-26.841013,-209.04547
52.3,104.2833333,427.25,2016,0.6994583270516471,-26.1,-209.1,-25.962067,-197.37442
52.3,104.2833333,427.25,2016,0.9562348265919056,-26.0,-202.9,-24.70799,-187.96867
52.3,104.2833333,427.25,2016,0.9721181966290613,-12.5,-102.1,-24.46742,-186.18913
52.3,104.2833333,427.25,2016,0.7295575540864875,-16.4,-124.2,-26.004084,-197.62233
52.3,104.2833333,427.25,2016,0.2802306751992159,-12.4,-103.6,-17.350098,-132.76779
52.3,104.2833333,427.25,2016,-0.23030567023061196,-10.9,-82.7,-7.8457384,-53.704857
52.3,104.2833333,427.25,2016,-0.6932812268869771,-12.1,-89.8,-11.01449,-80.773834
52.3,104.2833333,427.25,2016,-0.9634705485641486,-14.6,-109.1,-21.29765,-165.4612
52.3,104.2833333,427.25,2016,-0.970063921851507,-27.5,-202.8,-21.762836,-169.31454
52.3,104.2833333,427.25,2016,-0.7116566222817751,-27.8,-210.5,-21.082556,-163.43625
52.3,104.2833333,427.25,2016,-0.27195815753410524,-26.4,-201.1,-25.189863,-195.72699
52.3,104.2833333,427.25,2012,-0.27195815753410524,-35.1,-262.7,-27.971907,-217.19028
52.3,104.2833333,427.25,2017,0.9510565162951535,-17.6,-126.8,-24.05624,-183.04044
52.3,104.2833333,427.25,2017,0.9760105506323683,-20.9,-152.0,-23.672714,-180.19104
52.3,104.2833333,427.25,2017,0.2386727660059501,-30.3,-230.6,-26.808186,-208.83453
52.3,104.2833333,427.25,2017,0.6994583270516471,-25.9,-194.9,-25.196287,-191.62384
