Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,-14.0,-111.2,-18.30291748046875,-132.74842834472656
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,-9.7,-74.1,-18.00466537475586,-130.41160583496094
52.3,104.2833333,427.25,2011.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,-14.2,-101.4,-17.015419006347656,-122.75646209716797
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,-13.1,-108.0,-15.224967956542969,-108.83692169189453
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,-17.3,-127.0,-15.045711517333984,-107.46212005615234
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,-30.1,-224.1,-16.859073638916016,-121.53583526611328
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,-27.3,-208.7,-17.91550064086914,-129.72315979003906
52.3,104.2833333,427.25,2012.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,-29.0,-218.7,-18.235736846923828,-132.21624755859375
52.3,104.2833333,427.25,2012.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,-26.4,-207.4,-18.39208221435547,-133.43687438964844
52.3,104.2833333,427.25,2012.0,0.2802306751992159,0.0,0.0,0.0,1.0,0.0,-10.0,-91.8,-18.25017547607422,-132.3206787109375
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,-13.0,-100.8,-17.949417114257812,-129.9888458251953
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,-11.0,-87.1,-16.962677001953125,-122.32872009277344
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,-15.0,-107.9,-15.19012451171875,-108.57332611083984
52.3,104.2833333,427.25,2012.0,-0.970063921851507,0.0,0.0,0.0,1.0,0.0,-29.9,-225.5,-15.115398406982422,-107.98931884765625
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,0.0,0.0,0.0,1.0,0.0,-22.3,-165.9,-16.88544464111328,-121.74970245361328
52.3,104.2833333,427.25,2013.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,-29.2,-226.2,-18.187381744384766,-131.8461151123047
52.3,104.2833333,427.25,2013.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,-30.7,-251.3,-18.33179473876953,-132.95730590820312
52.3,104.2833333,427.25,2013.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,-21.8,-169.2,-18.741195678710938,-136.1388397216797
52.3,104.2833333,427.25,2013.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,-12.6,-86.7,-18.776966094970703,-136.4003448486328
52.3,104.2833333,427.25,2013.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,-12.8,-103.1,-18.351272583007812,-133.11856079101562
52.3,104.2833333,427.25,2013.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,-12.7,-99.7,-18.201820373535156,-131.95054626464844
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,-12.2,-103.6,-17.92053985595703,-129.77996826171875
52.3,104.2833333,427.25,2013.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,-10.9,-86.0,-16.97930908203125,-122.46196746826172
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,-15.7,-117.2,-15.245372772216797,-108.99607849121094
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,-16.3,-120.7,-15.066116333007812,-107.62127685546875
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,-29.6,-230.5,-17.785526275634766,-128.71640014648438
52.3,104.2833333,427.25,2015.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,-27.6,-215.2,-18.076885223388672,-131.00059509277344
52.3,104.2833333,427.25,2015.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,-25.9,-211.2,-18.17544937133789,-131.73667907714844
52.3,104.2833333,427.25,2015.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,-21.7,-175.3,-18.522056579589844,-134.44363403320312
52.3,104.2833333,427.25,2015.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,-15.3,-112.3,-18.57730484008789,-134.86639404296875
52.3,104.2833333,427.25,2015.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,-10.7,-84.6,-18.192420959472656,-131.9029083251953
52.3,104.2833333,427.25,2015.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,-14.3,-107.2,-18.091323852539062,-131.10504150390625
52.3,104.2833333,427.25,2015.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,-9.4,-61.8,-17.81189727783203,-128.93026733398438
