Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,283.98486,0.4,-1.28,-14.0,-111.2,-12.964560508728027,-89.1843490600586
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,296.2911,1.6,-1.51,-9.7,-74.1,-11.032286643981934,-74.54573822021484
52.3,104.2833333,427.25,2011.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,289.3462,0.7,-1.35,-14.2,-101.4,-11.244681358337402,-76.1548080444336
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,285.0388,1.7,0.54,-13.1,-108.0,-11.249861717224121,-76.19405364990234
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,270.80997,1.2,0.39,-17.3,-127.0,-17.295339584350586,-121.9936752319336
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,267.4311,1.8,1.36,-30.1,-224.1,-20.5589656829834,-146.71841430664062
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,245.5639,4.1,2.52,-27.3,-208.7,-26.164113998413086,-189.18215942382812
52.3,104.2833333,427.25,2012.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,261.34137,1.8,1.17,-29.0,-218.7,-23.718984603881836,-170.65823364257812
52.3,104.2833333,427.25,2012.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,252.67146,0.8,0.42,-26.4,-207.4,-26.55782127380371,-192.16482543945312
52.3,104.2833333,427.25,2012.0,0.2802306751992159,0.0,0.0,0.0,1.0,0.0,285.04517,-0.7,-2.53,-10.0,-91.8,-13.731253623962402,-94.9926986694336
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,288.55252,-0.1,-1.32,-13.0,-100.8,-11.964751243591309,-81.60994720458984
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,293.38803,-0.3,-0.98,-11.0,-87.1,-11.529601097106934,-78.31331634521484
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,282.70758,0.4,-0.59,-15.0,-107.9,-13.088889122009277,-90.1262435913086
52.3,104.2833333,427.25,2012.0,-0.970063921851507,0.0,0.0,0.0,1.0,0.0,273.24136,0.5,-2.06,-29.9,-225.5,-14.77768611907959,-102.9203109741211
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,0.0,0.0,0.0,1.0,0.0,259.9701,0.4,-0.58,-22.3,-165.9,-25.293813705444336,-182.58889770507812
52.3,104.2833333,427.25,2013.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,255.33873,-0.1,0.35,-29.2,-226.2,-24.52712059020996,-176.78054809570312
52.3,104.2833333,427.25,2013.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,262.44476,-0.4,-0.45,-30.7,-251.3,-23.82259178161621,-171.44314575195312
52.3,104.2833333,427.25,2013.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,272.0206,2.5,-1.61,-21.8,-169.2,-19.38820457458496,-137.84890747070312
52.3,104.2833333,427.25,2013.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,273.59277,0.4,0.69,-12.6,-86.7,-16.90163230895996,-119.0110092163086
52.3,104.2833333,427.25,2013.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,290.72104,1.3,0.57,-12.8,-103.1,-12.234129905700684,-83.65071868896484
52.3,104.2833333,427.25,2013.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,288.98105,2.0,0.52,-12.7,-99.7,-12.45688533782959,-85.3382797241211
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,288.6188,1.3,0.67,-12.2,-103.6,-11.58658504486084,-78.7450180053711
52.3,104.2833333,427.25,2013.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,291.16858,0.3,0.97,-10.9,-86.0,-10.814711570739746,-72.89742279052734
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,282.2556,0.5,0.24,-15.7,-117.2,-12.721083641052246,-87.33980560302734
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,270.29587,-0.1,-1.28,-16.3,-120.7,-17.585439682006836,-124.1914291381836
