Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Precip,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,0.0,-14.0,-111.2,-19.780399322509766,-149.74427795410156
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,2.2211607e-05,-9.7,-74.1,-19.086856842041016,-144.08851623535156
52.3,104.2833333,427.25,2011.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,4.754567e-05,-14.2,-101.4,-18.267215728759766,-137.40443420410156
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,0.0,-13.1,-108.0,-19.276004791259766,-145.63099670410156
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,0.0,-17.3,-127.0,-19.260242462158203,-145.50245666503906
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,0.0,-30.1,-224.1,-19.417865753173828,-146.78785705566406
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,0.0,-27.3,-208.7,-19.62277603149414,-148.45887756347656
52.3,104.2833333,427.25,2012.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,5.3495005e-06,-29.0,-218.7,-19.670063018798828,-148.84449768066406
52.3,104.2833333,427.25,2012.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,1.175598e-05,-26.4,-207.4,-19.480915069580078,-147.30201721191406
52.3,104.2833333,427.25,2012.0,0.2802306751992159,0.0,0.0,0.0,1.0,0.0,2.3862134e-05,-10.0,-91.8,-19.18143081665039,-144.85975646972656
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,0.0,-13.0,-100.8,-19.670063018798828,-148.84449768066406
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,2.9586212e-05,-11.0,-87.1,-18.755847930908203,-141.38917541503906
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,1.6699816e-05,-15.0,-107.9,-18.897708892822266,-142.54603576660156
52.3,104.2833333,427.25,2012.0,-0.970063921851507,0.0,0.0,0.0,1.0,0.0,0.0,-29.9,-225.5,-19.30752944946289,-145.88807678222656
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,0.0,0.0,0.0,1.0,0.0,0.0,-22.3,-165.9,-19.480915069580078,-147.30201721191406
52.3,104.2833333,427.25,2013.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,0.0,-29.2,-226.2,-19.81192398071289,-150.00135803222656
52.3,104.2833333,427.25,2013.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,0.0,-30.7,-251.3,-19.796161651611328,-149.87281799316406
52.3,104.2833333,427.25,2013.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,0.0,-21.8,-169.2,-19.764636993408203,-149.61573791503906
52.3,104.2833333,427.25,2013.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,0.0,-12.6,-86.7,-19.764636993408203,-149.61573791503906
