Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Precip,ENSO,NAO,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2013,0.29671281927349075,0,0,0,1,0,0.0,2.0,0.52,-12.7,-99.7,-18.055202,-127.5485
52.3,104.2833333,427.25,2013,-0.2135209154397959,0,0,0,1,0,0.0,1.3,0.67,-12.2,-103.6,-17.120632,-120.506996
52.3,104.2833333,427.25,2013,-0.680773409477016,0,0,0,1,0,0.0,0.3,0.97,-10.9,-86.0,-15.336452,-107.064125
52.3,104.2833333,427.25,2013,-0.9587178169872964,0,0,0,1,0,0.0,0.5,0.24,-15.7,-117.2,-15.017848,-104.66361
52.3,104.2833333,427.25,2013,-0.9741004551724206,0,0,0,1,0,0.0,-0.1,-1.28,-16.3,-120.7,-14.901027,-103.783424
52.3,104.2833333,427.25,2014,-0.2884824328806098,0,0,0,1,0,1.1362139e-05,-0.9,1.86,-29.6,-230.5,-15.782496,-110.42484
52.3,104.2833333,427.25,2015,0.2386727660059501,0,0,0,1,0,0.0,-1.4,1.79,-27.6,-215.2,-16.302883,-114.34568
52.3,104.2833333,427.25,2015,0.6994583270516471,0,0,0,1,0,0.0,0.4,1.32,-25.9,-211.2,-16.812649,-118.1865
52.3,104.2833333,427.25,2015,0.9510565162951535,0,0,0,1,0,0.0,-1.2,1.45,-21.7,-175.3,-16.366604,-114.82578
52.3,104.2833333,427.25,2015,0.9760105506323683,0,0,0,1,0,0.0,-0.1,0.73,-15.3,-112.3,-16.366604,-114.82578
52.3,104.2833333,427.25,2015,0.741222010848596,0,0,0,1,0,0.0,-1.2,0.15,-10.7,-84.6,-16.494045,-115.78599
52.3,104.2833333,427.25,2015,0.29671281927349075,0,0,0,1,0,0.0,-0.9,-0.07,-14.3,-107.2,-16.175442,-113.385475
52.3,104.2833333,427.25,2015,-0.2135209154397959,0,0,0,1,0,0.00010476876,-1.9,-3.18,-9.4,-61.8,-14.407191,-100.06263
52.3,104.2833333,427.25,2015,-0.680773409477016,0,0,0,1,0,5.4737215e-05,-2.4,-0.76,-12.1,-85.6,-16.239162,-113.86558
52.3,104.2833333,427.25,2015,-0.9587178169872964,0,0,0,1,0,0.0,-2.7,-0.65,-16.3,-127.3,-15.251491,-106.42399
52.3,104.2833333,427.25,2015,-0.9741004551724206,0,0,0,1,0,0.0,-2.8,0.44,-20.7,-158.7,-15.506373,-108.3444
52.3,104.2833333,427.25,2015,-0.7236440382959123,0,0,0,1,0,0.0,-0.8,1.74,-21.3,-169.8,-14.720485,-102.423134
52.3,104.2833333,427.25,2015,-0.2884824328806098,0,0,0,1,0,0.0,-0.9,2.24,-25.5,-201.8,-15.442653,-107.864296
52.3,104.2833333,427.25,2016,0.2386727660059501,0,0,0,1,0,0.0,-3.6,0.12,-33.8,-269.6,-19.850002,-141.07138
52.3,104.2833333,427.25,2016,0.6994583270516471,0,0,0,1,0,0.0,-3.2,1.58,-26.1,-209.1,-19.149075,-135.79025
52.3,104.2833333,427.25,2016,0.9562348265919056,0,0,0,1,0,0.0,-0.1,0.73,-26.0,-202.9,-16.377224,-114.9058
52.3,104.2833333,427.25,2016,0.9721181966290613,0,0,0,1,0,0.0,-2.0,0.38,-12.5,-102.1,-17.587917,-124.02775
52.3,104.2833333,427.25,2016,0.7295575540864875,0,0,0,1,0,0.0,0.7,-0.77,-16.4,-124.2,-16.09048,-112.74534
52.3,104.2833333,427.25,2016,0.2802306751992159,0,0,0,1,0,0.0,1.1,-0.43,-12.4,-103.6,-16.717068,-117.46635
52.3,104.2833333,427.25,2016,-0.23030567023061196,0,0,0,1,0,0.0,0.7,-1.76,-10.9,-82.7,-15.113429,-105.383766
52.3,104.2833333,427.25,2016,-0.6932812268869771,0,0,0,1,0,0.0,1.2,-1.65,-12.1,-89.8,-15.432033,-107.78428
52.3,104.2833333,427.25,2016,-0.9634705485641486,0,0,0,1,0,6.515779e-05,2.0,0.61,-14.6,-109.1,-14.816066,-103.14329
52.3,104.2833333,427.25,2016,-0.970063921851507,0,0,0,1,0,3.4144956e-05,-0.4,0.41,-27.5,-202.8,-15.049708,-104.90366
52.3,104.2833333,427.25,2016,-0.7116566222817751,0,0,0,1,0,0.0,-0.2,-0.16,-27.8,-210.5,-15.771876,-110.344826
52.3,104.2833333,427.25,2016,-0.27195815753410524,0,0,0,1,0,4.3128384e-06,0.5,0.48,-26.4,-201.1,-16.759548,-117.786415
52.3,104.2833333,427.25,2012,-0.27195815753410524,0,0,0,1,0,0.0,-1.0,0.17,-35.1,-262.7,-16.419704,-115.22587
52.3,104.2833333,427.25,2017,0.9510565162951535,0,0,0,1,0,0.0,1.5,0.74,-17.6,-126.8,-17.343655,-122.187355
52.3,104.2833333,427.25,2017,0.9760105506323683,0,0,0,1,0,0.0,-0.3,1.73,-20.9,-152.0,-15.644435,-109.38462
52.3,104.2833333,427.25,2017,0.2386727660059501,0,0,0,1,0,0.0,0.3,0.48,-30.3,-230.6,-16.89761,-118.82664
52.3,104.2833333,427.25,2017,0.6994583270516471,0,0,0,1,0,0.0,-0.1,1.0,-25.9,-194.9,-16.833889,-118.346535
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,0,0,1,0,0,0.0,-2.2,-0.29,-11.9,-88.50962751,-9.79275,-65.295204
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,0,0,1,0,0,0.0,2.0,-0.14,-9.88,-66.74413536,-9.835231,-65.61527
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,0,0,1,0,0,0.0,0.7,1.02,-9.69,-71.5587575,-9.155543,-60.49418
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,0,0,1,0,0,0.0001690366,-1.5,1.15,-6.1,-40.66799847,-8.964381,-59.05387
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,0,0,1,0,0,3.2743297e-05,1.7,0.19,-7.01,-50.25006643,-9.7662,-65.09516
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,0,0,1,0,0,0.00010311205,-1.4,-0.89,-7.21,-53.83051048,-9.490077,-63.014717
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,0,0,1,0,0,0.00014510812,-0.8,1.13,-5.49,-34.72560691,-9.298915,-61.57441
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,0,0,1,0,0,0.0,-0.5,-0.48,-4.8,-31.50057387,-8.680293,-56.913414
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,0,0,1,0,0,0.0,-0.6,0.38,-4.92,-31.38678091,-7.862544,-50.752098
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,0,0,1,0,0,7.0730985e-06,-0.1,-1.1,-10.75,-76.42100974,-8.183803,-53.172615
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,0,0,1,0,0,0.0,-1.1,0.73,-10.49,-75.39648751,-8.712153,-57.153465
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,0,0,1,0,0,3.385527e-05,-1.3,1.21,-13.22,-98.71358212,-9.309535,-61.654427
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,0,0,1,0,0,0.00014786229,0.6,1.52,-6.66,-42.77138547,-8.996242,-59.293922
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,0,0,1,0,0,3.187112e-05,-5.2,-0.06,-15.78,-115.1328526,-11.8902235,-81.09858
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,0,0,1,0,0,3.2876374e-05,0.5,-1.83,-8.02,-59.70485452,-8.057751,-52.012238
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,0,0,1,0,0,0.0,-1.0,-0.3,-8.51,-58.19910378,-8.9882765,-59.23391
47.54260867,7.58371693,304.73438,2005,0.741222010848596,0,0,1,0,0,0.0,-1.3,-1.25,-6.95,-48.05079866,-10.310956,-69.15397
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,0,0,1,0,0,0.0,0.7,-0.05,-5.24,-32.64544918,-9.1714735,-60.614204
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,0,0,1,0,0,0.0,0.3,-0.51,-5.67,-37.45673818,-8.501909,-55.47444
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,0,0,1,0,0,0.0,-0.6,0.37,-6.33,-43.03745941,-9.001552,-59.33393
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,0,0,1,0,0,8.993772e-05,0.6,0.63,-9.610421834,-68.63931346,-7.8094435,-50.352013
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,0,0,1,0,0,0.0,2.0,-0.98,-6.38,-42.73606861,-8.043086,-52.11239
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,0,0,1,0,0,4.1183062e-05,-0.3,-0.31,-14.2,-103.3116898,-8.759944,-57.513542
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,0,0,1,0,0,8.7477296e-05,-0.0,-0.44,-10.79,-78.0619552,-8.596399,-56.217087
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,0,0,1,0,0,7.0151014e-05,2.7,1.27,-10.39,-75.03694923,-10.265346,-68.855965
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,0,0,1,0,0,3.0768017e-05,0.2,-0.51,-11.52,-90.29273588,-8.592697,-56.24009
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,0,0,1,0,0,4.9994796e-05,2.9,-1.28,-11.23849183,-82.68571664,-10.116664,-67.735725
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,0,0,1,0,0,0.0,1.8,1.24,-10.61,-76.08191291,-9.500697,-63.094734
47.54260867,7.58371693,304.73438,2006,0.741222010848596,0,0,1,0,0,0.00013877166,-0.8,-1.14,-8.47,-60.27743553,-8.596025,-56.226707
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,0,0,1,0,0,7.102581e-05,-0.4,0.84,-4.08,-26.00399436,-9.4422865,-62.65464
47.54260867,7.58371693,304.73438,2006,-0.2135209154397959,0,0,1,0,0,5.6691508e-05,-1.0,0.9,-3.64,-26.43863597,-9.569728,-63.614845
47.54260867,7.58371693,304.73438,2006,-0.680773409477016,0,0,1,0,0,3.7045822e-05,-1.7,-1.73,-8.43,-60.3623681,-10.66891,-71.896614
47.54260867,7.58371693,304.73438,2006,-0.9587178169872964,0,0,1,0,0,7.760747e-05,-1.0,-1.62,-7.78,-53.80678357,-8.769417,-57.34781
47.54260867,7.58371693,304.73438,2006,-0.9741004551724206,0,0,1,0,0,0.00011052796,-2.1,-2.24,-6.51,-49.6066388,-9.563739,-63.260178
47.54260867,7.58371693,304.73438,2006,-0.7236440382959123,0,0,1,0,0,0.0,0.1,0.44,-9.18,-67.40884533,-8.956416,-58.99386
47.54260867,7.58371693,304.73438,2006,-0.2884824328806098,0,0,1,0,0,0.0,-0.5,1.34,-11.11,-83.72738599,-9.277675,-61.414375
47.54260867,7.58371693,304.73438,2007,0.2386727660059501,0,0,1,0,0,0.0,-1.3,0.22,-12.87,-93.4449454,-9.452907,-62.734657
47.54260867,7.58371693,304.73438,2007,0.6994583270516471,0,0,1,0,0,1.2150103e-05,-0.1,-0.47,-9.46,-71.36453487,-8.645778,-56.65336
47.54260867,7.58371693,304.73438,2007,0.9510565162951535,0,0,1,0,0,2.0590902e-05,0.3,1.44,-12.11,-89.32212676,-8.940486,-58.873833
47.54260867,7.58371693,304.73438,2007,0.741222010848596,0,0,1,0,0,3.0439389e-05,-0.2,0.66,-7.87,-56.86635214,-9.426356,-62.534615
47.54260867,7.58371693,304.73438,2007,0.29671281927349075,0,0,1,0,0,0.0,0.9,-1.31,-6.28,-44.71481808,-7.882288,-50.649483
47.54260867,7.58371693,304.73438,2007,-0.2135209154397959,0,0,1,0,0,0.0,-0.5,-0.58,-6.05,-43.8169477,-8.562212,-55.953636
47.54260867,7.58371693,304.73438,2007,-0.680773409477016,0,0,1,0,0,0.0,0.7,-0.14,-6.87,-44.13363048,-9.102443,-60.094093
47.54260867,7.58371693,304.73438,2007,-0.9587178169872964,0,0,1,0,0,0.0,0.3,0.72,-6.87,-44.13363048,-7.7882032,-50.19198
47.54260867,7.58371693,304.73438,2007,-0.9741004551724206,0,0,1,0,0,0.0,1.2,0.45,-8.99,-60.35032291,-7.9899855,-51.712303
47.54260867,7.58371693,304.73438,2007,-0.7236440382959123,0,0,1,0,0,5.4964064e-05,1.4,0.58,-10.78,-79.00926983,-9.330775,-61.81446
47.54260867,7.58371693,304.73438,2007,-0.2884824328806098,0,0,1,0,0,0.0,2.7,0.34,-8.37,-57.9994607,-10.403407,-69.89619
47.54260867,7.58371693,304.73438,2008,0.2386727660059501,0,0,1,0,0,0.0,2.9,0.89,-10.4,-82.10126519,-10.525538,-70.81638
47.54260867,7.58371693,304.73438,2008,0.6994583270516471,0,0,1,0,0,0.0,4.4,0.73,-8.5,-62.00643014,-10.270656,-68.89597
47.54260867,7.58371693,304.73438,2008,0.9562348265919056,0,0,1,0,0,7.351558e-05,2.4,0.08,-7.88,-58.24612426,-10.0794935,-67.455666
47.54260867,7.58371693,304.73438,2008,0.9721181966290613,0,0,1,0,0,0.0,1.1,-1.07,-10.73,-81.57874164,-8.872005,-58.352562
47.54260867,7.58371693,304.73438,2008,0.7295575540864875,0,0,1,0,0,8.474604e-05,-0.1,-1.73,-6.26,-47.19478668,-7.383324,-46.86374
47.54260867,7.58371693,304.73438,2008,0.2802306751992159,0,0,1,0,0,0.0,1.0,-1.39,-6.51,-47.19496585,-7.9285064,-50.99375
47.54260867,7.58371693,304.73438,2008,-0.23030567023061196,0,0,1,0,0,3.541625e-05,0.5,-1.27,-4.36,-26.28930766,-7.2695627,-45.873783
47.54260867,7.58371693,304.73438,2008,-0.6932812268869771,0,0,1,0,0,7.561996e-05,1.7,-1.16,-4.6,-29.45637813,-9.421046,-62.494606
47.54260867,7.58371693,304.73438,2008,-0.9634705485641486,0,0,1,0,0,0.0,2.0,1.02,-8.79,-61.24115279,-8.120082,-52.692513
47.54260867,7.58371693,304.73438,2008,-0.970063921851507,0,0,1,0,0,0.0,2.1,-0.04,-12.8,-91.96888229,-8.231593,-53.532692
47.54260867,7.58371693,304.73438,2008,-0.7116566222817751,0,0,1,0,0,0.0001147301,2.2,-0.32,-12.09,-89.88374997,-9.675929,-64.415016
47.54260867,7.58371693,304.73438,2008,-0.27195815753410524,0,0,1,0,0,2.1500717e-05,2.4,-0.28,-17.57,-134.4502205,-10.509608,-70.69636
47.54260867,7.58371693,304.73438,2009,0.2386727660059501,0,0,1,0,0,0.0,1.8,-0.01,-10.26,-78.8,-10.121974,-67.775734
47.54260867,7.58371693,304.73438,2009,0.6994583270516471,0,0,1,0,0,6.977101e-05,3.1,0.06,-13.21,-99.3,-10.249415,-68.73594
47.54260867,7.58371693,304.73438,2009,0.9510565162951535,0,0,1,0,0,0.0,0.7,0.57,-11.63,-84.9,-9.484767,-62.97471
47.54260867,7.58371693,304.73438,2009,0.9760105506323683,0,0,1,0,0,0.0,1.3,-0.2,-6.23,-47.0,-9.601588,-63.854897
47.54260867,7.58371693,304.73438,2009,0.741222010848596,0,0,1,0,0,2.9940291e-05,-0.2,1.68,-4.26,-27.1,-8.887385,-58.473747
47.54260867,7.58371693,304.73438,2009,0.29671281927349075,0,0,1,0,0,8.838454e-05,0.2,-1.21,-5.9,-44.9,-7.2679834,-45.891365
47.54260867,7.58371693,304.73438,2009,-0.2135209154397959,0,0,1,0,0,0.0,0.4,-2.15,-4.42,-25.9,-6.535879,-40.22573
47.54260867,7.58371693,304.73438,2009,-0.680773409477016,0,0,1,0,0,0.0001388321,-0.3,-0.19,-6.51,-44.1,-8.982966,-59.1939
47.54260867,7.58371693,304.73438,2009,-0.9587178169872964,0,0,1,0,0,0.0,0.5,1.51,-5.48,-34.6,-7.209407,-45.831047
47.54260867,7.58371693,304.73438,2009,-0.9741004551724206,0,0,1,0,0,7.531765e-05,-2.0,-1.03,-7.89,-55.9,-8.736049,-57.333504
47.54260867,7.58371693,304.73438,2009,-0.7236440382959123,0,0,1,0,0,5.270402e-05,-1.0,-0.02,-13.82,-102.4,-9.118373,-60.21412
47.54260867,7.58371693,304.73438,2009,-0.2884824328806098,0,0,1,0,0,0.00015930833,-1.2,-1.93,-12.32,-90.3,-10.292485,-69.07803
47.54260867,7.58371693,304.73438,2010,0.2386727660059501,0,0,1,0,0,0.0,-1.8,-1.11,-15.69,-117.4,-11.056544,-74.81724
47.54260867,7.58371693,304.73438,2010,0.6994583270516471,0,0,1,0,0,8.406297e-06,-2.4,-1.98,-12.81,-99.3,-12.141115,-83.22389
47.54260867,7.58371693,304.73438,2010,0.9510565162951535,0,0,1,0,0,3.4507124e-05,-1.1,-0.88,-12.5,-93.0,-9.028102,-59.533974
47.54260867,7.58371693,304.73438,2010,0.9760105506323683,0,0,1,0,0,0.0,2.0,-0.72,-8.52,-58.8,-10.164454,-68.0958
47.54260867,7.58371693,304.73438,2010,0.741222010848596,0,0,1,0,0,7.359458e-05,1.5,-1.49,-8.21,-58.2,-9.362636,-62.054512
47.54260867,7.58371693,304.73438,2010,0.29671281927349075,0,0,1,0,0,6.482423e-05,0.6,-0.82,-8.71,-61.9,-8.099392,-52.303795
47.54260867,7.58371693,304.73438,2010,-0.2135209154397959,0,0,1,0,0,2.9140785e-05,3.0,-0.42,-5.8,-40.2,-10.796351,-72.85682
47.54260867,7.58371693,304.73438,2010,-0.680773409477016,0,0,1,0,0,3.2071577e-05,3.0,-1.22,-8.4,-60.2,-10.244105,-68.69593
47.54260867,7.58371693,304.73438,2010,-0.9587178169872964,0,0,1,0,0,0.0,3.7,-0.79,-7.12,-48.8,-8.911281,-58.653786
47.54260867,7.58371693,304.73438,2010,-0.9741004551724206,0,0,1,0,0,0.0,2.9,-0.93,-10.1,-72.0,-8.478511,-55.39309
47.54260867,7.58371693,304.73438,2010,-0.7236440382959123,0,0,1,0,0,0.0,2.1,-1.62,-15.21,-112.6,-9.77682,-65.17518
47.54260867,7.58371693,304.73438,2010,-0.2884824328806098,0,0,1,0,0,0.00025984913,4.8,-1.85,-14.44,-105.9,-12.819484,-88.100075
47.54260867,7.58371693,304.73438,2011,0.2386727660059501,0,0,1,0,0,2.486477e-05,3.8,-0.88,-10.25,-76.7,-11.125575,-75.33735
47.54260867,7.58371693,304.73438,2011,0.6994583270516471,0,0,1,0,0,8.3853105e-05,4.5,0.7,-12.45,-92.0,-10.552089,-71.016426
47.54260867,7.58371693,304.73438,2011,0.9510565162951535,0,0,1,0,0,0.0,4.2,0.61,-9.17,-69.4,-10.323756,-69.29606
47.54260867,7.58371693,304.73438,2011,0.9760105506323683,0,0,1,0,0,4.2722277e-05,3.1,2.48,-5.43,-37.3,-9.436976,-62.61463
47.54260867,7.58371693,304.73438,2011,0.741222010848596,0,0,1,0,0,0.0,0.6,-0.06,-5.61,-36.5,-9.203334,-60.854256
47.54260867,7.58371693,304.73438,2011,0.29671281927349075,0,0,1,0,0,0.0,0.4,-1.28,-5.81,-38.2,-7.1201963,-44.713196
47.54260867,7.58371693,304.73438,2011,-0.2135209154397959,0,0,1,0,0,6.4256674e-05,1.6,-1.51,-6.6,-42.1,-9.322678,-61.666107
47.54260867,7.58371693,304.73438,2011,-0.680773409477016,0,0,1,0,0,1.6929938e-05,0.7,-1.35,-5.64,-39.6,-7.6494274,-48.82336
47.54260867,7.58371693,304.73438,2011,-0.9587178169872964,0,0,1,0,0,0.0,1.7,0.54,-5.39,-34.7,-8.151942,-52.932564
47.54260867,7.58371693,304.73438,2011,-0.9741004551724206,0,0,1,0,0,7.503225e-05,1.2,0.39,-9.76,-69.2,-8.008571,-51.852333
47.54260867,7.58371693,304.73438,2011,-0.2884824328806098,0,0,1,0,0,4.7757974e-05,4.1,2.52,-9.34,-65.6,-10.568019,-71.13645
47.54260867,7.58371693,304.73438,2012,0.2386727660059501,0,0,1,0,0,1.5386211e-05,1.8,1.17,-10.04,-70.4,-10.121974,-67.775734
47.54260867,7.58371693,304.73438,2012,0.6994583270516471,0,0,1,0,0,8.9626206e-05,0.8,0.42,-15.68,-117.5,-9.665309,-64.335
47.54260867,7.58371693,304.73438,2012,0.9562348265919056,0,0,1,0,0,8.00684e-05,1.2,1.27,-9.38,-68.4,-9.617518,-63.974922
47.54260867,7.58371693,304.73438,2012,0.9721181966290613,0,0,1,0,0,0.0,-0.4,0.47,-8.08,-56.7,-9.543178,-63.414803
47.54260867,7.58371693,304.73438,2012,0.7295575540864875,0,0,1,0,0,6.8484514e-05,0.1,-0.91,-6.23,-44.0,-7.7744517,-49.772644
47.54260867,7.58371693,304.73438,2012,0.2802306751992159,0,0,1,0,0,0.0,-0.7,-2.53,-6.6,-46.2,-8.565472,-55.61846
47.54260867,7.58371693,304.73438,2012,-0.23030567023061196,0,0,1,0,0,0.0001529035,-0.1,-1.32,-5.32,-32.6,-7.0627913,-44.222992
47.54260867,7.58371693,304.73438,2012,-0.6932812268869771,0,0,1,0,0,0.0,-0.3,-0.98,-5.84,-37.5,-7.76337,-49.66791
47.54260867,7.58371693,304.73438,2012,-0.9634705485641486,0,0,1,0,0,0.00016739006,0.4,-0.59,-5.62,-37.2,-7.774928,-50.091957
47.54260867,7.58371693,304.73438,2012,-0.970063921851507,0,0,1,0,0,9.7890144e-05,0.5,-2.06,-10.79,-77.4,-8.295912,-53.369682
47.54260867,7.58371693,304.73438,2012,-0.7116566222817751,0,0,1,0,0,1.5424253e-05,0.4,-0.58,-12.91,-96.4,-8.412386,-54.71482
47.54260867,7.58371693,304.73438,2013,0.2386727660059501,0,0,1,0,0,0.0,-0.1,0.35,-13.28,-99.0,-9.590968,-63.77488
47.54260867,7.58371693,304.73438,2013,0.6994583270516471,0,0,1,0,0,4.7669004e-05,-0.4,-0.45,-13.94,-101.5,-8.760649,-57.453712
47.54260867,7.58371693,304.73438,2013,0.9510565162951535,0,0,1,0,0,0.000116469615,2.5,-1.61,-13.26,-97.4,-10.759181,-72.57676
47.54260867,7.58371693,304.73438,2013,0.9760105506323683,0,0,1,0,0,1.2173279e-05,0.4,0.69,-8.88,-64.1,-9.617518,-63.974922
47.54260867,7.58371693,304.73438,2013,0.741222010848596,0,0,1,0,0,0.0,1.3,0.57,-9.26,-67.8,-9.840541,-65.65528
47.54260867,7.58371693,304.73438,2013,0.29671281927349075,0,0,1,0,0,5.2768388e-05,2.0,0.52,-7.45,-50.8,-10.424647,-70.05622
47.54260867,7.58371693,304.73438,2013,-0.2135209154397959,0,0,1,0,0,0.0,1.3,0.67,-6.98,-49.4,-9.888331,-66.01536
47.54260867,7.58371693,304.73438,2013,-0.680773409477016,0,0,1,0,0,0.0,0.3,0.97,-5.54,-34.8,-9.516627,-63.21476
47.54260867,7.58371693,304.73438,2013,-0.9587178169872964,0,0,1,0,0,0.0,0.5,0.24,-6.81,-43.0,-8.035121,-52.052376
47.54260867,7.58371693,304.73438,2013,-0.9741004551724206,0,0,1,0,0,0.0,-0.1,-1.28,-8.19,-59.0,-7.9326005,-51.001457
47.54260867,7.58371693,304.73438,2013,-0.7236440382959123,0,0,1,0,0,0.0,1.2,0.9,-13.15,-96.3,-9.617518,-63.974922
47.54260867,7.58371693,304.73438,2013,-0.2884824328806098,0,0,1,0,0,0.0,0.1,0.95,-17.77,-137.7,-9.77151,-65.13517
47.54260867,7.58371693,304.73438,2014,0.2386727660059501,0,0,1,0,0,5.7136954e-06,2.4,0.29,-11.27,-85.7,-10.8016615,-72.89683
47.54260867,7.58371693,304.73438,2014,0.6994583270516471,0,0,1,0,0,0.0,0.1,1.34,-11.26,-82.7,-9.596278,-63.814888
47.54260867,7.58371693,304.73438,2014,0.9510565162951535,0,0,1,0,0,0.0,-1.5,0.8,-9.36,-71.0,-9.861781,-65.815315
47.54260867,7.58371693,304.73438,2014,0.9760105506323683,0,0,1,0,0,2.2642824e-05,1.3,0.31,-8.42,-65.1,-9.79275,-65.295204
47.54260867,7.58371693,304.73438,2014,0.741222010848596,0,0,1,0,0,0.0,0.9,-0.92,-7.08,-49.1,-8.310558,-53.91178
47.54260867,7.58371693,304.73438,2014,0.29671281927349075,0,0,1,0,0,3.1543033e-05,0.3,-0.97,-4.38,-24.7,-7.527561,-47.77868
47.54260867,7.58371693,304.73438,2014,-0.2135209154397959,0,0,1,0,0,0.0,-0.3,0.18,-7.23,-50.2,-9.543178,-63.414803
47.54260867,7.58371693,304.73438,2014,-0.680773409477016,0,0,1,0,0,0.0,-1.2,-1.68,-5.16,-37.1,-10.215821,-68.22416
47.54260867,7.58371693,304.73438,2014,-0.9587178169872964,0,0,1,0,0,3.4225584e-05,-1.2,1.62,-7.54,-51.5,-7.310298,-46.59121
