Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Precip,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,0.0,-14.0,-111.2,-15.028684616088867,-111.40592193603516
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,2.2211607e-05,-9.7,-74.1,-13.55494499206543,-99.40714263916016
52.3,104.2833333,427.25,2011.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,4.754567e-05,-14.2,-101.4,-13.548700332641602,-99.3563003540039
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,0.0,-13.1,-108.0,-14.529111862182617,-107.33853912353516
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,0.0,-17.3,-127.0,-14.522867202758789,-107.2876968383789
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,0.0,-30.1,-224.1,-14.622781753540039,-108.1011734008789
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,0.0,-27.3,-208.7,-14.098230361938477,-103.8304214477539
52.3,104.2833333,427.25,2012.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,5.3495005e-06,-29.0,-218.7,-14.728940963745117,-108.96549224853516
52.3,104.2833333,427.25,2012.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,1.175598e-05,-26.4,-207.4,-15.840490341186523,-118.01541900634766
52.3,104.2833333,427.25,2012.0,0.2802306751992159,0.0,0.0,0.0,1.0,0.0,2.3862134e-05,-10.0,-91.8,-14.479154586791992,-106.93180084228516
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,0.0,-13.0,-100.8,-13.629880905151367,-100.01725006103516
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,2.9586212e-05,-11.0,-87.1,-13.504987716674805,-99.00040435791016
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,1.6699816e-05,-15.0,-107.9,-13.748529434204102,-100.9832534790039
52.3,104.2833333,427.25,2012.0,-0.970063921851507,0.0,0.0,0.0,1.0,0.0,0.0,-29.9,-225.5,-14.035783767700195,-103.3219985961914
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,0.0,0.0,0.0,1.0,0.0,0.0,-22.3,-165.9,-14.198144912719727,-104.6438980102539
52.3,104.2833333,427.25,2013.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,0.0,-29.2,-226.2,-14.666494369506836,-108.45706939697266
52.3,104.2833333,427.25,2013.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,0.0,-30.7,-251.3,-16.171457290649414,-120.7100601196289
52.3,104.2833333,427.25,2013.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,0.0,-21.8,-169.2,-16.833391189575195,-126.0993423461914
52.3,104.2833333,427.25,2013.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,0.0,-12.6,-86.7,-16.933305740356445,-126.9128189086914
52.3,104.2833333,427.25,2013.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,0.0,-12.8,-103.1,-16.28386116027832,-121.6252212524414
52.3,104.2833333,427.25,2013.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,0.0,-12.7,-99.7,-14.847589492797852,-109.9314956665039
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,0.0,-12.2,-103.6,-13.030393600463867,-95.13639068603516
52.3,104.2833333,427.25,2013.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,0.0,-10.9,-86.0,-13.773508071899414,-101.1866226196289
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,0.0,-15.7,-117.2,-13.548700332641602,-99.3563003540039
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,0.0,-16.3,-120.7,-13.536211013793945,-99.2546157836914
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,1.1362139e-05,-29.6,-230.5,-12.343481063842773,-89.54373931884766
52.3,104.2833333,427.25,2015.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,0.0,-27.6,-215.2,-14.304304122924805,-105.50821685791016
52.3,104.2833333,427.25,2015.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,0.0,-25.9,-211.2,-16.433732986450195,-122.8454360961914
52.3,104.2833333,427.25,2015.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,0.0,-21.7,-175.3,-17.270517349243164,-129.65829467773438
