Lat,Lon,Alt,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,469.0,2011.0,0.29671281927349075,-14.0,-111.2,-20.616674423217773,-156.32762145996094
52.3,104.2833333,469.0,2011.0,-0.2135209154397959,-9.7,-74.1,-19.529354095458984,-146.76919555664062
52.3,104.2833333,469.0,2011.0,-0.680773409477016,-14.2,-101.4,-18.06049919128418,-134.2345428466797
52.3,104.2833333,469.0,2011.0,-0.9587178169872964,-13.1,-108.0,-17.418542861938477,-128.41021728515625
52.3,104.2833333,469.0,2011.0,-0.9741004551724206,-17.3,-127.0,-17.382259368896484,-128.14703369140625
52.3,104.2833333,469.0,2011.0,-0.7236440382959123,-30.1,-224.1,-17.96197509765625,-133.2451934814453
52.3,104.2833333,469.0,2011.0,-0.2884824328806098,-27.3,-208.7,-19.274869918823242,-144.72189331054688
52.3,104.2833333,469.0,2012.0,0.2386727660059501,-29.0,-218.7,-20.681840896606445,-156.71347045898438
52.3,104.2833333,469.0,2012.0,0.6994583270516471,-26.4,-207.4,-20.695688247680664,-157.1389617919922
52.3,104.2833333,469.0,2012.0,0.2802306751992159,-10.0,-91.8,-20.723896026611328,-157.11024475097656
52.3,104.2833333,469.0,2012.0,-0.23030567023061196,-13.0,-100.8,-19.59303855895996,-147.33837890625
52.3,104.2833333,469.0,2012.0,-0.6932812268869771,-11.0,-87.1,-18.16963768005371,-135.05126953125
52.3,104.2833333,469.0,2012.0,-0.9634705485641486,-15.0,-107.9,-17.526348114013672,-129.40371704101562
52.3,104.2833333,469.0,2012.0,-0.970063921851507,-29.9,-225.5,-17.52265739440918,-129.29505920410156
52.3,104.2833333,469.0,2012.0,-0.7116566222817751,-22.3,-165.9,-18.118051528930664,-134.61050415039062
52.3,104.2833333,469.0,2013.0,0.2386727660059501,-29.2,-226.2,-20.778823852539062,-157.5593719482422
52.3,104.2833333,469.0,2013.0,0.6994583270516471,-30.7,-251.3,-20.79546546936035,-157.8983612060547
52.3,104.2833333,469.0,2013.0,0.9510565162951535,-21.8,-169.2,-20.520957946777344,-155.73130798339844
52.3,104.2833333,469.0,2013.0,0.9760105506323683,-12.6,-86.7,-20.47438621520996,-155.45989990234375
52.3,104.2833333,469.0,2013.0,0.741222010848596,-12.8,-103.1,-20.749187469482422,-157.61383056640625
52.3,104.2833333,469.0,2013.0,0.29671281927349075,-12.7,-99.7,-20.853193283081055,-158.10003662109375
52.3,104.2833333,469.0,2013.0,-0.2135209154397959,-12.2,-103.6,-19.782987594604492,-148.8394012451172
52.3,104.2833333,469.0,2013.0,-0.680773409477016,-10.9,-86.0,-18.334449768066406,-136.38031005859375
52.3,104.2833333,469.0,2013.0,-0.9587178169872964,-15.7,-117.2,-17.665258407592773,-130.52171325683594
52.3,104.2833333,469.0,2013.0,-0.9741004551724206,-16.3,-120.7,-17.62854766845703,-130.25445556640625
52.3,104.2833333,469.0,2014.0,-0.2884824328806098,-29.6,-230.5,-19.67330551147461,-147.7949676513672
52.3,104.2833333,469.0,2015.0,0.2386727660059501,-27.6,-215.2,-20.978458404541016,-159.13133239746094
52.3,104.2833333,469.0,2015.0,0.6994583270516471,-25.9,-211.2,-20.936368942260742,-159.1036376953125
52.3,104.2833333,469.0,2015.0,0.9510565162951535,-21.7,-175.3,-20.640077590942383,-156.80686950683594
52.3,104.2833333,469.0,2015.0,0.9760105506323683,-15.3,-112.3,-20.603635787963867,-156.5167236328125
52.3,104.2833333,469.0,2015.0,0.741222010848596,-10.7,-84.6,-20.900588989257812,-158.7872772216797
52.3,104.2833333,469.0,2015.0,0.29671281927349075,-14.3,-107.2,-21.022430419921875,-159.5622100830078
