Lat,Lon,Alt,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
53.8713,8.7058,5.0,2001.0,0.6994583270516471,-8.15,-57.0,-7.685704708099365,-53.0284538269043
48.18427778,16.389575,196.0,2002.0,0.6287628145958344,-6.36,-44.8,-9.229095458984375,-64.86965942382812
51.116535,17.029468,118.0,2005.0,0.9844738167520922,-9.86775,-69.64094925,-9.054885864257812,-63.589012145996094
-65.07944444,-63.9775,20.0,1987.0,0.2386727660059501,-14.94,-123.3,-10.870738983154297,-81.34012603759766
46.49722222,28.3,156.0,2013.0,-0.2135209154397959,-9.1,-59.9,-9.156179428100586,-64.17768859863281
50.4972,9.9428,921.0,2008.0,-0.6932812268869771,-8.69,-56.85,-9.021139144897461,-62.054378509521484
50.12,-104.42,580.0,2006.0,0.741222010848596,-9.27,-69.5,-18.63527488708496,-140.28135681152344
-65.07944444,-63.9775,20.0,2001.0,0.2386727660059501,-5.6,-60.7,-10.344987869262695,-77.4066162109375
53.23,6.55,1.0,1979.0,-0.7236440382959123,-7.69,-46.4,-7.086159706115723,-48.04844284057617
45.8,28.2,113.0,2007.0,-0.7236440382959123,-11.77,-80.95,-8.02090835571289,-55.233802795410156
-53.0,-70.833333,37.0,2007.0,-0.2135209154397959,-8.76,-63.5,-10.488921165466309,-77.17805480957031
54.5275,9.5486,43.0,2001.0,0.9760105506323683,-9.95,-72.55,-7.999269485473633,-55.41451644897461
51.387367,-0.325697,10.0,2021.0,0.6354323008901774,-6.86,-38.0,-6.110555171966553,-40.33407211303711
47.81666667,13.71777778,1618.0,2019.0,0.6680638642135335,-15.344,-113.31,-11.370651245117188,-79.0965347290039
46.49143367,9.898180888,1724.0,1996.0,-0.23030567023061196,-8.25,-60.1,-13.538606643676758,-94.42450714111328
47.59583333,7.594444444,249.0,2000.0,0.6994583270516471,-8.29,-60.05,-8.652216911315918,-60.43521499633789
48.24861111,16.35638889,198.0,1982.0,-0.680773409477016,-5.45,-39.8,-9.022708892822266,-62.90501403808594
50.3119,11.8758,565.0,2000.0,0.7295575540864875,-7.22,-50.85,-9.658540725708008,-67.76557159423828
-54.78,-68.28,10.0,1982.0,-0.9587178169872964,-10.0,-118.0,-11.723426818847656,-86.4446029663086
48.4042,2.6965,79.0,2022.0,0.9510565162951535,-7.4,-47.1,-6.302440166473389,-41.844635009765625
47.81666667,13.71777778,1618.0,2001.0,-0.23867276600594997,-10.1,-76.1,-11.832590103149414,-82.06732177734375
52.2914,10.4464,81.0,1987.0,0.29671281927349075,-8.51,-63.8,-8.176462173461914,-56.831390380859375
45.3738,-75.6862,80.0,2021.0,-0.7236440382959123,-11.68,-76.0,-9.541976928710938,-65.29632568359375
51.67,-110.2,707.0,2003.0,0.6994583270516471,-27.14,-208.3,-19.742475509643555,-149.4003143310547
-54.78,-68.28,10.0,2000.0,0.9562348265919056,-9.7,-69.0,-10.019444465637207,-73.22634887695312
-75.58333333,-20.56666667,30.0,1976.0,0.9721181966290613,-30.18,-223.1,-17.495807647705078,-132.9010772705078
51.6,-1.1,48.0,2017.0,0.2386727660059501,-8.98,-60.8,-6.504664421081543,-43.45929718017578
50.62,-96.98,223.0,1979.0,0.741222010848596,-12.6,-92.0,-18.26744842529297,-137.0573272705078
49.0422,12.1019,365.0,1982.0,-0.7236440382959123,-14.7,-107.6,-8.817529678344727,-61.236480712890625
46.64833333,14.31833333,450.0,2001.0,-0.680773409477016,-5.61,-34.4,-9.068501472473145,-63.13994216918945
71.3,-156.78,7.0,1965.0,-0.9587178169872964,-20.5,-144.0,-14.721309661865234,-108.59841918945312
52.1042,8.7519,135.0,1998.0,-0.2135209154397959,-4.62,-28.5,-7.962440013885498,-55.07584762573242
48.24861111,16.35638889,198.0,2008.0,0.7295575540864875,-8.43,-58.82,-9.635828971862793,-67.89620971679688
52.2914,10.4464,81.0,2006.0,-0.680773409477016,-9.23,-67.25,-7.857375144958496,-54.16579818725586
46.22030867,7.33848445,482.0,2010.0,-0.9587178169872964,-5.81,-43.7,-8.9860258102417,-62.52601623535156
81.6,-16.67,35.0,1966.0,-0.9741004551724206,-31.02,-230.1,-22.255233764648438,-163.73402404785156
47.74305556,16.84333333,120.0,2019.0,-0.7236440382959123,-9.86,-65.2,-8.663323402404785,-60.440059661865234
48.8281,9.2,314.0,2010.0,0.6994583270516471,-12.65,-98.15,-9.52199935913086,-67.07306671142578
47.8008,11.0108,977.0,1989.0,-0.680773409477016,-7.61,-50.2,-10.999523162841797,-76.57756042480469
