Lat,Lon,Alt,Year,JulianDay_Sin,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,-14.0,-111.2,-15.855432,-118.87254
52.3,104.2833333,427.25,2011,-0.2135209154397959,-9.7,-74.1,-15.627194,-117.02542
52.3,104.2833333,427.25,2011,-0.680773409477016,-14.2,-101.4,-15.715401,-117.74356
52.3,104.2833333,427.25,2011,-0.9587178169872964,-13.1,-108.0,-15.039658,-112.26831
52.3,104.2833333,427.25,2011,-0.9741004551724206,-17.3,-127.0,-15.419388,-115.3392
52.3,104.2833333,427.25,2011,-0.7236440382959123,-30.1,-224.1,-15.693474,-117.56546
52.3,104.2833333,427.25,2011,-0.2884824328806098,-27.3,-208.7,-15.638158,-117.11447
52.3,104.2833333,427.25,2012,0.2386727660059501,-29.0,-218.7,-15.756761,-118.07109
52.3,104.2833333,427.25,2012,0.6994583270516471,-26.4,-207.4,-16.52071,-124.26448
52.3,104.2833333,427.25,2012,0.2802306751992159,-10.0,-91.8,-15.811578,-118.51634
52.3,104.2833333,427.25,2012,-0.23030567023061196,-13.0,-100.8,-15.594304,-116.75827
52.3,104.2833333,427.25,2012,-0.6932812268869771,-11.0,-87.1,-15.682012,-117.47067
52.3,104.2833333,427.25,2012,-0.9634705485641486,-15.0,-107.9,-15.060587,-112.43494
52.3,104.2833333,427.25,2012,-0.970063921851507,-29.9,-225.5,-15.234506,-113.842545
52.3,104.2833333,427.25,2012,-0.7116566222817751,-22.3,-165.9,-15.671547,-117.38736
52.3,104.2833333,427.25,2013,0.2386727660059501,-29.2,-226.2,-15.745298,-117.9763
52.3,104.2833333,427.25,2013,0.6994583270516471,-30.7,-251.3,-16.498285,-124.08064
52.3,104.2833333,427.25,2013,0.9510565162951535,-21.8,-169.2,-16.672703,-125.49398
52.3,104.2833333,427.25,2013,0.9760105506323683,-12.6,-86.7,-16.672703,-125.49398
52.3,104.2833333,427.25,2013,0.741222010848596,-12.8,-103.1,-16.54214,-124.436844
52.3,104.2833333,427.25,2013,0.29671281927349075,-12.7,-99.7,-15.821544,-118.593925
52.3,104.2833333,427.25,2013,-0.2135209154397959,-12.2,-103.6,-15.560915,-116.48538
52.3,104.2833333,427.25,2013,-0.680773409477016,-10.9,-86.0,-15.649121,-117.20352
52.3,104.2833333,427.25,2013,-0.9587178169872964,-15.7,-117.2,-14.908595,-111.20544
52.3,104.2833333,427.25,2013,-0.9741004551724206,-16.3,-120.7,-15.288325,-114.27633
52.3,104.2833333,427.25,2014,-0.2884824328806098,-29.6,-230.5,-15.549952,-116.39633
52.3,104.2833333,427.25,2015,0.2386727660059501,-27.6,-215.2,-15.733836,-117.88152
52.3,104.2833333,427.25,2015,0.6994583270516471,-25.9,-211.2,-16.453932,-123.718704
52.3,104.2833333,427.25,2015,0.9510565162951535,-21.7,-175.3,-16.595459,-124.8649
52.3,104.2833333,427.25,2015,0.9760105506323683,-15.3,-112.3,-16.595459,-124.8649
52.3,104.2833333,427.25,2015,0.741222010848596,-10.7,-84.6,-16.486324,-123.980125
52.3,104.2833333,427.25,2015,0.29671281927349075,-14.3,-107.2,-15.821045,-118.588196
52.3,104.2833333,427.25,2015,-0.2135209154397959,-9.4,-61.8,-15.505599,-116.0344
52.3,104.2833333,427.25,2015,-0.680773409477016,-12.1,-85.6,-15.593805,-116.75253
52.3,104.2833333,427.25,2015,-0.9587178169872964,-16.3,-127.3,-14.864243,-110.843506
52.3,104.2833333,427.25,2015,-0.9741004551724206,-20.7,-158.7,-15.2659,-114.0925
52.3,104.2833333,427.25,2015,-0.7236440382959123,-21.3,-169.8,-15.572377,-116.58017
52.3,104.2833333,427.25,2015,-0.2884824328806098,-25.5,-201.8,-15.517061,-116.12918
52.3,104.2833333,427.25,2016,0.2386727660059501,-33.8,-269.6,-15.733836,-117.88152
52.3,104.2833333,427.25,2016,0.6994583270516471,-26.1,-209.1,-16.420544,-123.44582
52.3,104.2833333,427.25,2016,0.9562348265919056,-26.0,-202.9,-16.562569,-124.59775
52.3,104.2833333,427.25,2016,0.9721181966290613,-12.5,-102.1,-16.562569,-124.59775
52.3,104.2833333,427.25,2016,0.7295575540864875,-16.4,-124.2,-16.453434,-123.712975
52.3,104.2833333,427.25,2016,0.2802306751992159,-12.4,-103.6,-15.788155,-118.321045
52.3,104.2833333,427.25,2016,-0.23030567023061196,-10.9,-82.7,-15.483672,-115.8563
52.3,104.2833333,427.25,2016,-0.6932812268869771,-12.1,-89.8,-15.571878,-116.57443
52.3,104.2833333,427.25,2016,-0.9634705485641486,-14.6,-109.1,-14.983843,-111.811584
52.3,104.2833333,427.25,2016,-0.970063921851507,-27.5,-202.8,-15.168226,-113.302505
52.3,104.2833333,427.25,2016,-0.7116566222817751,-27.8,-210.5,-15.561414,-116.49112
52.3,104.2833333,427.25,2016,-0.27195815753410524,-26.4,-201.1,-15.494636,-115.94535
52.3,104.2833333,427.25,2012,-0.27195815753410524,-35.1,-262.7,-15.605268,-116.84732
52.3,104.2833333,427.25,2017,0.9510565162951535,-17.6,-126.8,-16.518715,-124.24155
52.3,104.2833333,427.25,2017,0.9760105506323683,-20.9,-152.0,-16.529678,-124.3306
52.3,104.2833333,427.25,2017,0.2386727660059501,-30.3,-230.6,-15.733337,-117.87579
52.3,104.2833333,427.25,2017,0.6994583270516471,-25.9,-194.9,-16.40958,-123.35677
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,-11.9,-88.50962751,-9.274858,-65.4385
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,-9.88,-66.74413536,-9.44177,-66.725296
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,-9.69,-71.5587575,-9.5023775,-67.19216
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,-6.1,-40.66799847,-9.50224,-67.1904
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,-7.01,-50.25006643,-9.451749,-66.80164
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,-7.21,-53.83051048,-9.290156,-65.55728
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,-5.49,-34.72560691,-9.176315,-64.679405
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,-4.8,-31.50057387,-8.895969,-62.108864
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,-4.92,-31.38678091,-8.051804,-54.904022
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,-10.75,-76.42100974,-8.036104,-54.769775
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,-10.49,-75.39648751,-8.853972,-61.73089
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,-13.22,-98.71358212,-9.173724,-64.659065
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,-6.66,-42.77138547,-9.270075,-65.40298
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,-15.78,-115.1328526,-9.436998,-66.68994
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,-8.02,-59.70485452,-9.492269,-67.11413
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,-8.51,-58.19910378,-9.492269,-67.11413
47.54260867,7.58371693,304.73438,2005,0.741222010848596,-6.95,-48.05079866,-9.452035,-66.80534
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,-5.24,-32.64544918,-9.284949,-65.51629
47.54260867,7.58371693,304.73438,2005,-0.2135209154397959,-5.67,-37.45673818,-9.168816,-64.62194
47.54260867,7.58371693,304.73438,2005,-0.680773409477016,-6.33,-43.03745941,-8.907729,-62.21884
47.54260867,7.58371693,304.73438,2005,-0.9587178169872964,-9.610421834,-68.63931346,-8.052053,-54.906883
47.54260867,7.58371693,304.73438,2005,-0.9741004551724206,-6.38,-42.73606861,-8.023396,-54.660652
47.54260867,7.58371693,304.73438,2005,-0.7236440382959123,-14.2,-103.3116898,-8.81658,-61.411972
47.54260867,7.58371693,304.73438,2005,-0.2884824328806098,-10.79,-78.0619552,-9.166349,-64.60322
47.54260867,7.58371693,304.73438,2006,0.2386727660059501,-10.39,-75.03694923,-9.259834,-65.32326
47.54260867,7.58371693,304.73438,2006,0.6994583270516471,-11.52,-90.29273588,-9.431953,-66.65105
47.54260867,7.58371693,304.73438,2006,0.9510565162951535,-11.23849183,-82.68571664,-9.487634,-67.08054
47.54260867,7.58371693,304.73438,2006,0.9760105506323683,-10.61,-76.08191291,-9.487634,-67.08054
47.54260867,7.58371693,304.73438,2006,0.741222010848596,-8.47,-60.27743553,-9.441632,-66.72353
47.54260867,7.58371693,304.73438,2006,0.29671281927349075,-4.08,-26.00399436,-9.280041,-65.479164
