Lat,Lon,Alt,Year,JulianDay_Sin,KPN_A,KPN_B,KPN_C,KPN_D,KPN_E,Temp,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,283.98486,-14.0,-111.2,-12.523042678833008,-93.05323791503906
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,296.2911,-9.7,-74.1,-11.557838439941406,-87.29972839355469
52.3,104.2833333,427.25,2011.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,289.3462,-14.2,-101.4,-13.277647972106934,-99.31369018554688
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,0.0,0.0,0.0,1.0,0.0,285.0388,-13.1,-108.0,-12.859907150268555,-95.61509704589844
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,0.0,0.0,0.0,1.0,0.0,270.80997,-17.3,-127.0,-20.494901657104492,-153.13153076171875
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,0.0,0.0,0.0,1.0,0.0,267.4311,-30.1,-224.1,-22.47031021118164,-168.63674926757812
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,0.0,0.0,0.0,1.0,0.0,245.5639,-27.3,-208.7,-23.564208984375,-175.5633087158203
52.3,104.2833333,427.25,2012.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,261.34137,-29.0,-218.7,-24.237266540527344,-183.77259826660156
52.3,104.2833333,427.25,2012.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,252.67146,-26.4,-207.4,-21.589618682861328,-158.5634765625
52.3,104.2833333,427.25,2012.0,0.2802306751992159,0.0,0.0,0.0,1.0,0.0,285.04517,-10.0,-91.8,-12.830588340759277,-95.63800048828125
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,0.0,0.0,0.0,1.0,0.0,288.55252,-13.0,-100.8,-12.922611236572266,-96.80313110351562
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,0.0,0.0,0.0,1.0,0.0,293.38803,-11.0,-87.1,-12.459373474121094,-93.42399597167969
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,0.0,0.0,0.0,1.0,0.0,282.70758,-15.0,-107.9,-13.483832359313965,-100.21414184570312
52.3,104.2833333,427.25,2012.0,-0.970063921851507,0.0,0.0,0.0,1.0,0.0,273.24136,-29.9,-225.5,-19.022327423095703,-142.73895263671875
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,0.0,0.0,0.0,1.0,0.0,259.9701,-22.3,-165.9,-22.070650100708008,-167.5706329345703
52.3,104.2833333,427.25,2013.0,0.2386727660059501,0.0,0.0,0.0,1.0,0.0,255.33873,-29.2,-226.2,-23.748966217041016,-181.65243530273438
52.3,104.2833333,427.25,2013.0,0.6994583270516471,0.0,0.0,0.0,1.0,0.0,262.44476,-30.7,-251.3,-20.619401931762695,-154.16209411621094
52.3,104.2833333,427.25,2013.0,0.9510565162951535,0.0,0.0,0.0,1.0,0.0,272.0206,-21.8,-169.2,-18.615177154541016,-137.96728515625
52.3,104.2833333,427.25,2013.0,0.9760105506323683,0.0,0.0,0.0,1.0,0.0,273.59277,-12.6,-86.7,-18.234493255615234,-135.39610290527344
52.3,104.2833333,427.25,2013.0,0.741222010848596,0.0,0.0,0.0,1.0,0.0,290.72104,-12.8,-103.1,-10.767000198364258,-81.13462829589844
52.3,104.2833333,427.25,2013.0,0.29671281927349075,0.0,0.0,0.0,1.0,0.0,288.98105,-12.7,-99.7,-11.586410522460938,-86.57685852050781
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,0.0,0.0,0.0,1.0,0.0,288.6188,-12.2,-103.6,-12.610275268554688,-94.15362548828125
52.3,104.2833333,427.25,2013.0,-0.680773409477016,0.0,0.0,0.0,1.0,0.0,291.16858,-10.9,-86.0,-12.924511909484863,-96.68035888671875
