Lat,Lon,Alt,Year,JulianDay_Sin,ENSO,NAO,O18 A,H2 A,O18 P,H2 P
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,2.5,-1.61,-3.87,-22.8,-3.823878049850464,-21.492231369018555
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,1.3,1.26,-3.27,-22.2,-4.920263290405273,-30.882404327392578
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,-1.4,-0.89,-16.63,-130.9,-16.90558624267578,-135.62196350097656
48.22,11.59,494.59375,1995.0,-0.2135209154397959,0.7,-0.22,-4.96,-28.3,-5.609604835510254,-39.93658447265625
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,-0.5,-0.58,-2.04,-1.0,-2.8373188972473145,-10.923542022705078
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,0.8,-0.02,-11.09,-69.2,-9.172242164611816,-67.58953857421875
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,0.5,-0.2,-5.2,-40.9,-8.949816703796387,-67.47306823730469
51.83,6.25,9.5,1993.0,0.9510565162951535,-0.8,0.67,-6.74,-49.7,-5.397945404052734,-38.559593200683594
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,-0.7,-1.38,-19.18,-140.6,-16.086837768554688,-124.41468811035156
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,-0.1,-1.32,-5.75,-37.8,-6.03803825378418,-43.17573547363281
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,-0.1,-1.1,-1.98,-10.6,-4.178215026855469,-22.180545806884766
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,0.0,0.29,-7.92,-64.0,-9.13515567779541,-67.28076934814453
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,0.3,0.48,-5.95,-26.4,-3.3887460231781006,-16.30674934387207
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,-1.5,0.8,-7.43,-52.5,-6.718679428100586,-45.02593994140625
39.46666667,-6.333333333,410.0,2021.0,0.9760105506323683,0.6,-1.43,-4.4,-26.4,-3.922819137573242,-24.173933029174805
76.76666667,-18.66666667,0.0,2010.0,0.9510565162951535,-1.1,-0.88,-23.37,-177.3,-17.80777931213379,-138.55442810058594
-33.11011944,-64.24918333,408.09375,2020.0,-0.970063921851507,0.8,-0.65,-2.38,-2.1,-2.3099660873413086,-5.180906772613525
46.95222563,7.439320571,542.53125,1986.0,-0.2884824328806098,-2.4,0.99,-11.0,-77.2,-11.824772834777832,-90.7793197631836
51.93,-10.25,33.068359,1980.0,-0.970063921851507,0.0,-1.77,-5.57,-36.2,-5.734851837158203,-37.495384216308594
36.83,10.23,0.0,1977.0,0.741222010848596,-0.8,-0.86,0.3,-4.5,-4.020415782928467,-23.208147048950195
45.46666667,13.61666667,0.5645752,2003.0,0.03442161162274574,-0.3,0.16,-3.57,-23.78,-10.09878921508789,-76.05160522460938
45.37,-63.27,12.535156,1982.0,0.6994583270516471,0.4,1.15,-12.3,-86.0,-9.829381942749023,-68.62901306152344
46.65772518,8.292706832,1061.3125,2006.0,-0.9587178169872964,-1.0,-1.62,-12.25,-90.04,-8.380804061889648,-58.713172912597656
50.06166667,19.84861111,356.8125,1991.0,0.741222010848596,-1.7,0.08,-9.07,-58.4,-9.990287780761719,-74.76917266845703
-33.95833333,18.46111111,109.49609,2001.0,0.6807734094770161,-0.8,-0.02,-1.22,1.0,-3.2706737518310547,-13.498642921447754
33.21722222,-87.54305556,64.535156,2007.0,-0.3697245428906732,2.7,0.34,-2.5,-11.5,-3.944902181625366,-21.525598526000977
-46.42,168.32,-0.90939331,2014.0,-0.2884824328806098,-0.9,1.86,-5.82,-40.7,-6.033993721008301,-41.17311477661133
49.19472222,-123.0172222,1.3475342,2018.0,-0.2884824328806098,1.7,0.61,-11.59,-81.8,-8.767827033996582,-68.40180969238281
68.78666667,-81.25,7.5170898,1989.0,0.9760105506323683,2.7,0.28,-30.74,-227.8,-25.24601936340332,-200.0581817626953
58.38277778,21.81416667,5.9343262,2016.0,-0.9634705485641486,2.0,0.61,-6.35,-45.7,-9.019373893737793,-64.9447250366211
51.93,-10.25,33.068359,1963.0,0.2386727660059501,1.7,-2.12,-7.6,-47.7,-7.325441360473633,-53.61775588989258
44.42,8.85,5.4519043,1985.0,0.9760105506323683,1.9,0.32,-2.38,-8.6,-5.755185127258301,-39.663875579833984
45.80666667,15.97,120.36328,1984.0,-0.6932812268869771,0.7,1.15,-5.84,-37.5,-5.497117042541504,-37.77229309082031
36.78,3.052222222,139.10156,2002.0,-0.2884824328806098,-1.8,-0.94,-7.19,-47.6,-5.850606918334961,-35.98536682128906
43.49111613,-3.800555816,50.095703,2016.0,-0.7116566222817751,-0.2,-0.16,-8.13,-46.2,-5.234775543212891,-34.09565353393555
47.4828,11.0622,716.1875,2006.0,0.9760105506323683,1.8,1.24,-10.01,-79.3,-9.878463745117188,-72.69700622558594
50.4972,9.9428,920.40625,1995.0,-0.680773409477016,0.5,0.69,-7.16,-46.5,-7.088069915771484,-49.554080963134766
46.72738634,8.186782163,600.90625,2023.0,-0.680773409477016,-1.4,-1.16,-7.55,-53.64,-7.716811180114746,-57.556888580322266
40.80638889,-104.7547222,1641.75,1996.0,0.9992500112396835,1.9,-0.24,-9.3,-66.0,-17.47226905822754,-139.92222595214844
42.85,-80.27,228.9375,1982.0,0.6994583270516471,0.4,1.15,-14.7,-104.0,-9.828147888183594,-74.60982513427734
50.7311,13.7514,876.875,2012.0,-0.27195815753410524,-1.0,0.17,-14.06,-101.6,-14.548276901245117,-111.38008117675781
52.8911,11.7294,21.530273,2010.0,0.2386727660059501,-1.8,-1.11,-12.15,-86.8,-12.558514595031738,-95.77079010009766
45.81666667,15.98333333,156.41406,2000.0,-0.23030567023061196,-0.3,-1.03,-9.0,-71.1,-5.894360542297363,-40.9202880859375
47.81666667,13.71777778,1616.0625,2001.0,-0.7526668275320083,-0.7,-0.07,-8.23,-50.5,-10.774232864379883,-76.55594635009766
35.68,139.77,22.099609,1968.0,-0.23030567023061196,1.1,-0.8,-11.43,-81.6,-7.3194780349731445,-50.338165283203125
51.6,-1.1,55.042969,2019.0,-0.9587178169872964,-1.9,-0.16,-5.68,-36.9,-9.295198440551758,-67.54240417480469
-65.07944444,-63.9775,286.6875,1970.0,0.9760105506323683,-0.1,-1.3,-8.22,-58.1,-10.062605857849121,-80.4935073852539
36.83,10.23,0.0,1969.0,0.2386727660059501,-2.4,-0.83,-4.94,-22.5,-4.1467485427856445,-25.505151748657227
49.82,-74.97,386.4375,2002.0,-0.680773409477016,-1.6,0.38,-10.12,-70.5,-11.6835298538208,-88.44479370117188
37.77,-25.65,137.14062,1994.0,-0.680773409477016,-2.0,0.38,-1.71,-5.1,-2.2755658626556396,-10.808451652526855
41.05916667,-100.7463889,918.34375,1992.0,0.051619667223253764,-4.7,-0.13,-17.6,-134.0,-22.76976203918457,-180.5334014892578
51.6,-1.1,55.042969,1993.0,0.6994583270516471,-1.2,0.5,-6.4,-39.0,-5.6106157302856445,-39.91465377807617
47.81666667,13.71777778,1616.0625,2002.0,0.39359027665646673,-0.4,0.38,-11.98,-86.5,-5.242755889892578,-36.65644454956055
