Lat,Lon,Alt,Year,JulianDay_Sin,O18,H2,O18 P,H2 P
52.3,104.2833333,427.25,2011,0.29671281927349075,-14.0,-111.2,-17.59167,-133.41374
52.3,104.2833333,427.25,2011,-0.2135209154397959,-9.7,-74.1,-15.567783,-116.84287
52.3,104.2833333,427.25,2011,-0.680773409477016,-14.2,-101.4,-15.223395,-114.02355
52.3,104.2833333,427.25,2011,-0.9587178169872964,-13.1,-108.0,-15.383959,-115.23235
52.3,104.2833333,427.25,2011,-0.9741004551724206,-17.3,-127.0,-15.383959,-115.23235
52.3,104.2833333,427.25,2011,-0.7236440382959123,-30.1,-224.1,-15.244314,-114.26958
52.3,104.2833333,427.25,2011,-0.2884824328806098,-27.3,-208.7,-15.395919,-115.451485
52.3,104.2833333,427.25,2012,0.2386727660059501,-29.0,-218.7,-17.486141,-132.40839
52.3,104.2833333,427.25,2012,0.6994583270516471,-26.4,-207.4,-18.143972,-137.81981
52.3,104.2833333,427.25,2012,0.2802306751992159,-10.0,-91.8,-17.573723,-133.20985
52.3,104.2833333,427.25,2012,-0.23030567023061196,-13.0,-100.8,-15.538237,-116.70167
52.3,104.2833333,427.25,2012,-0.6932812268869771,-11.0,-87.1,-15.211796,-114.08625
52.3,104.2833333,427.25,2012,-0.9634705485641486,-15.0,-107.9,-15.360782,-115.1757
52.3,104.2833333,427.25,2012,-0.970063921851507,-29.9,-225.5,-15.361578,-115.18186
52.3,104.2833333,427.25,2012,-0.7116566222817751,-22.3,-165.9,-15.218962,-114.176956
52.3,104.2833333,427.25,2013,0.2386727660059501,-29.2,-226.2,-17.500397,-132.57689
52.3,104.2833333,427.25,2013,0.6994583270516471,-30.7,-251.3,-18.143972,-137.81981
52.3,104.2833333,427.25,2013,0.9510565162951535,-21.8,-169.2,-18.775288,-143.08887
52.3,104.2833333,427.25,2013,0.9760105506323683,-12.6,-86.7,-18.867456,-143.76276
52.3,104.2833333,427.25,2013,0.741222010848596,-12.8,-103.1,-18.213684,-138.4303
52.3,104.2833333,427.25,2013,0.29671281927349075,-12.7,-99.7,-17.620573,-133.5746
52.3,104.2833333,427.25,2013,-0.2135209154397959,-12.2,-103.6,-15.603754,-117.263565
52.3,104.2833333,427.25,2013,-0.680773409477016,-10.9,-86.0,-15.223473,-114.03646
52.3,104.2833333,427.25,2013,-0.9587178169872964,-15.7,-117.2,-15.360782,-115.1757
52.3,104.2833333,427.25,2013,-0.9741004551724206,-16.3,-120.7,-15.3731785,-115.11916
52.3,104.2833333,427.25,2014,-0.2884824328806098,-29.6,-230.5,-15.44776,-115.87098
52.3,104.2833333,427.25,2015,0.2386727660059501,-27.6,-215.2,-17.537907,-132.81497
52.3,104.2833333,427.25,2015,0.6994583270516471,-25.9,-211.2,-18.136883,-137.742
52.3,104.2833333,427.25,2015,0.9510565162951535,-21.7,-175.3,-18.756622,-142.89172
52.3,104.2833333,427.25,2015,0.9760105506323683,-15.3,-112.3,-18.837833,-143.60864
52.3,104.2833333,427.25,2015,0.741222010848596,-10.7,-84.6,-18.206594,-138.3525
52.3,104.2833333,427.25,2015,0.29671281927349075,-14.3,-107.2,-17.647224,-133.68658
52.3,104.2833333,427.25,2015,-0.2135209154397959,-9.4,-61.8,-15.647633,-117.58619
52.3,104.2833333,427.25,2015,-0.680773409477016,-12.1,-85.6,-15.223473,-114.03646
52.3,104.2833333,427.25,2015,-0.9587178169872964,-16.3,-127.3,-15.350798,-115.06867
52.3,104.2833333,427.25,2015,-0.9741004551724206,-20.7,-158.7,-15.350798,-115.06867
52.3,104.2833333,427.25,2015,-0.7236440382959123,-21.3,-169.8,-15.241419,-114.24036
52.3,104.2833333,427.25,2015,-0.2884824328806098,-25.5,-201.8,-15.457821,-115.990906
52.3,104.2833333,427.25,2016,0.2386727660059501,-33.8,-269.6,-17.545073,-132.90567
52.3,104.2833333,427.25,2016,0.6994583270516471,-26.1,-209.1,-18.133192,-137.70662
52.3,104.2833333,427.25,2016,0.9562348265919056,-26.0,-202.9,-18.764507,-142.9757
52.3,104.2833333,427.25,2016,0.9721181966290613,-12.5,-102.1,-18.819166,-143.4115
52.3,104.2833333,427.25,2016,0.7295575540864875,-16.4,-124.2,-18.16619,-138.08519
52.3,104.2833333,427.25,2016,0.2802306751992159,-12.4,-103.6,-17.617678,-133.54538
52.3,104.2833333,427.25,2016,-0.23030567023061196,-10.9,-82.7,-15.630405,-117.37555
52.3,104.2833333,427.25,2016,-0.6932812268869771,-12.1,-89.8,-15.2306385,-114.12717
52.3,104.2833333,427.25,2016,-0.9634705485641486,-14.6,-109.1,-15.350798,-115.06867
52.3,104.2833333,427.25,2016,-0.970063921851507,-27.5,-202.8,-15.35072,-115.05577
52.3,104.2833333,427.25,2016,-0.7116566222817751,-27.8,-210.5,-15.2385235,-114.211136
52.3,104.2833333,427.25,2016,-0.27195815753410524,-26.4,-201.1,-15.49791,-116.44728
52.3,104.2833333,427.25,2012,-0.27195815753410524,-35.1,-262.7,-15.428198,-115.8368
52.3,104.2833333,427.25,2017,0.9510565162951535,-17.6,-126.8,-18.75365,-142.8496
52.3,104.2833333,427.25,2017,0.9760105506323683,-20.9,-152.0,-18.827053,-143.49545
52.3,104.2833333,427.25,2017,0.2386727660059501,-30.3,-230.6,-17.555134,-133.0256
52.3,104.2833333,427.25,2017,0.6994583270516471,-25.9,-194.9,-18.133987,-137.71278
47.54260867,7.58371693,304.73438,2004,0.2386727660059501,-11.9,-88.50962751,-8.991368,-62.67121
47.54260867,7.58371693,304.73438,2004,0.6994583270516471,-9.88,-66.74413536,-9.328009,-65.78798
47.54260867,7.58371693,304.73438,2004,0.9562348265919056,-9.69,-71.5587575,-9.641394,-68.53682
47.54260867,7.58371693,304.73438,2004,0.9721181966290613,-6.1,-40.66799847,-9.641023,-68.63121
47.54260867,7.58371693,304.73438,2004,0.7295575540864875,-7.01,-50.25006643,-9.372595,-66.19488
47.54260867,7.58371693,304.73438,2004,0.2802306751992159,-7.21,-53.83051048,-8.997767,-62.734116
47.54260867,7.58371693,304.73438,2004,-0.23030567023061196,-5.49,-34.72560691,-8.989882,-62.65015
47.54260867,7.58371693,304.73438,2004,-0.6932812268869771,-4.8,-31.50057387,-8.954945,-62.452354
47.54260867,7.58371693,304.73438,2004,-0.9634705485641486,-4.92,-31.38678091,-8.60411,-59.408978
47.54260867,7.58371693,304.73438,2004,-0.970063921851507,-10.75,-76.42100974,-8.589347,-59.247356
47.54260867,7.58371693,304.73438,2004,-0.7116566222817751,-10.49,-75.39648751,-8.949157,-62.39268
47.54260867,7.58371693,304.73438,2004,-0.27195815753410524,-13.22,-98.71358212,-8.982635,-62.666885
47.54260867,7.58371693,304.73438,2005,0.2386727660059501,-6.66,-42.77138547,-8.985939,-62.608166
47.54260867,7.58371693,304.73438,2005,0.6994583270516471,-15.78,-115.1328526,-9.3226185,-65.731384
47.54260867,7.58371693,304.73438,2005,0.9510565162951535,-8.02,-59.70485452,-9.627708,-68.4842
47.54260867,7.58371693,304.73438,2005,0.9760105506323683,-8.51,-58.19910378,-9.640624,-68.62813
47.54260867,7.58371693,304.73438,2005,0.741222010848596,-6.95,-48.05079866,-9.381569,-66.29682
47.54260867,7.58371693,304.73438,2005,0.29671281927349075,-5.24,-32.64544918,-8.995311,-62.713196
