Lat,Lon,Alt,Year,JulianDay_Sin,O18 A,H2 A,O18 P,H2 P
11.12,124.62,231.36719,1998.0,0.29671281927349075,-7.15,-47.6,-3.814861297607422,-18.064298629760742
37.1644591,-5.611393166,86.394531,2013.0,0.9510565162951535,-3.87,-22.8,-4.555831432342529,-24.157550811767578
29.35541116,34.96028149,7.939209,1969.0,0.2386727660059501,-1.05,1.2,-2.7621710300445557,-8.280482292175293
42.033333,43.483333,1077.1875,2017.0,-0.2135209154397959,-3.27,-22.2,-9.30806827545166,-62.05340576171875
64.69939722,-148.2525028,121.98047,2004.0,0.36171373072976765,-16.63,-130.9,-17.30814552307129,-132.858642578125
-16.49888889,-68.12305556,3582.75,2000.0,0.6994583270516471,-15.47,-110.65,-16.003767013549805,-115.68106079101562
48.22,11.59,494.59375,1995.0,-0.2135209154397959,-4.96,-28.3,-10.231977462768555,-72.57318878173828
-34.05,115.0249,77.78125,2007.0,-0.47115950767386394,-2.04,-1.0,-3.0598015785217285,-12.03195571899414
52.1,5.18,1.7967529,1981.0,-0.2884824328806098,-11.09,-69.2,-6.948091506958008,-46.52047348022461
46.22030867,7.33848445,481.70312,2001.0,0.29671281927349075,-5.2,-40.9,-9.907456398010254,-69.53355407714844
51.83,6.25,9.5,1993.0,0.9510565162951535,-6.74,-49.7,-7.491626262664795,-50.7458610534668
18.47,-70.02,1.0,1996.0,0.2802306751992159,-2.44,-11.35,-2.229236602783203,-5.186532974243164
-0.37,-78.55,3064.0,2018.0,0.2386727660059501,-12.43,-90.2,-10.343257904052734,-70.52395629882812
48.24861111,16.35638889,200.63281,1979.0,0.2386727660059501,-19.18,-140.6,-10.291949272155762,-74.39299774169922
51.1622,14.9506,238.80469,2012.0,-0.23030567023061196,-5.75,-37.8,-8.644779205322266,-60.5015869140625
22.31666667,114.1666667,34.056641,2004.0,-0.6932812268869771,-7.26,-48.5,-6.582640647888184,-39.91697311401367
32.63333333,-16.9,0.0,2004.0,-0.970063921851507,-1.98,-10.6,-3.2705085277557373,-14.105951309204102
48.8281,9.2,313.79688,1983.0,-0.2884824328806098,-7.92,-64.0,-8.908830642700195,-62.85293960571289
33.96666667,-4.983333333,500.04688,2017.0,0.2386727660059501,-5.95,-26.4,-5.090944766998291,-27.682350158691406
4.036666667,9.734166667,39.230469,2010.0,-0.680773409477016,-1.265224179,-1.106035282,-3.7868995666503906,-17.198360443115234
43.73238889,7.423583333,8.8959961,2014.0,0.9510565162951535,-7.43,-52.5,-5.403193473815918,-32.3892936706543
39.46666667,-6.333333333,410.0,2021.0,0.9760105506323683,-4.4,-26.4,-5.700854301452637,-33.76167678833008
76.76666667,-18.66666667,0.0,2010.0,0.9510565162951535,-23.37,-177.3,-17.8433780670166,-133.936767578125
-33.11011944,-64.24918333,408.09375,2020.0,-0.970063921851507,-2.38,-2.1,-1.964113473892212,-3.7097578048706055
46.95222563,7.439320571,542.53125,1986.0,-0.2884824328806098,-11.0,-77.2,-10.123238563537598,-71.54695129394531
51.93,-10.25,33.068359,1980.0,-0.970063921851507,-5.57,-36.2,-5.322874546051025,-33.059165954589844
36.83,10.23,0.0,1977.0,0.741222010848596,0.3,-4.5,-4.273880958557129,-22.233474731445312
45.46666667,13.61666667,0.5645752,2003.0,0.03442161162274574,-3.57,-23.78,-7.432469367980957,-51.481239318847656
-22.399288,-47.543743,626.78125,2017.0,0.9760105506323683,-7.11,-45.5,-6.232253074645996,-38.03873062133789
45.37,-63.27,12.535156,1982.0,0.6994583270516471,-12.3,-86.0,-10.014589309692383,-70.71338653564453
22.32555556,-81.18527778,4.9055176,1984.0,-0.23030567023061196,-1.12,0.6,-2.8593897819519043,-10.471031188964844
22.31666667,114.1666667,34.056641,2013.0,-0.9587178169872964,-7.49,-47.2,-6.794483661651611,-41.58231735229492
46.65772518,8.292706832,1061.3125,2006.0,-0.9587178169872964,-12.25,-90.04,-10.29294490814209,-72.83523559570312
-15.6,-56.1,177.79688,1968.0,-0.9634705485641486,-0.55,11.0,-1.1436680555343628,1.9920902252197266
50.06166667,19.84861111,356.8125,1991.0,0.741222010848596,-9.07,-58.4,-10.095956802368164,-73.06291961669922
6.906666667,79.87,14.911133,1985.0,0.29671281927349075,-1.12,-12.3,-3.912550926208496,-18.760805130004883
-5.22,145.8,2.7424316,1974.0,0.9510565162951535,-9.79,-66.6,-8.298920631408691,-53.81599426269531
15.65944444,0.5,248.89844,2000.0,-0.23030567023061196,-3.16,-17.0,-3.5078558921813965,-13.433967590332031
28.276976,84.30961,2101.5,2017.0,-0.8165380514459157,-12.78528588,-89.9301422,-11.407560348510742,-76.19789123535156
9.357072,-75.289167,200.4375,2015.0,0.29671281927349075,-5.09,-35.8,-7.498058319091797,-47.702945709228516
14.97219444,-87.97477778,926.03125,2009.0,-0.2884824328806098,-4.94,-24.2,-5.655034065246582,-34.321937561035156
-18.9,47.53,1259.9375,1974.0,0.9510565162951535,-9.75,-64.8,-6.358760356903076,-38.326114654541016
-33.95833333,18.46111111,109.49609,2001.0,0.6807734094770161,-1.22,1.0,-2.5691416263580322,-7.980129718780518
33.21722222,-87.54305556,64.535156,2007.0,-0.3697245428906732,-2.5,-11.5,-4.376773834228516,-22.387792587280273
23.95277778,90.27916667,23.626953,2021.0,0.9760105506323683,1.23,18.7,-1.436339020729065,0.3571038246154785
-46.42,168.32,-0.90939331,2014.0,-0.2884824328806098,-5.82,-40.7,-6.01971435546875,-37.41604995727539
