Lat,Lon,Alt,Year,JulianDay_Sin,Temp,Precip,O18 A,H2 A,O18 P,H2 P
52.3,104.2833333,427.25,2011.0,0.29671281927349075,283.98486,0.0,-14.0,-111.2,-12.896353721618652,-93.29539489746094
52.3,104.2833333,427.25,2011.0,-0.2135209154397959,296.2911,2.2211607e-05,-9.7,-74.1,-14.53067684173584,-106.30467224121094
52.3,104.2833333,427.25,2011.0,-0.680773409477016,289.3462,4.754567e-05,-14.2,-101.4,-14.820883750915527,-108.61473083496094
52.3,104.2833333,427.25,2011.0,-0.9587178169872964,285.0388,0.0,-13.1,-108.0,-14.584136009216309,-106.73020935058594
52.3,104.2833333,427.25,2011.0,-0.9741004551724206,270.80997,0.0,-17.3,-127.0,-18.71576690673828,-139.61814880371094
52.3,104.2833333,427.25,2011.0,-0.7236440382959123,267.4311,0.0,-30.1,-224.1,-22.946678161621094,-173.29637145996094
52.3,104.2833333,427.25,2011.0,-0.2884824328806098,245.5639,0.0,-27.3,-208.7,-29.39232635498047,-224.60398864746094
52.3,104.2833333,427.25,2012.0,0.2386727660059501,261.34137,5.3495005e-06,-29.0,-218.7,-22.32044219970703,-168.31150817871094
52.3,104.2833333,427.25,2012.0,0.6994583270516471,252.67146,1.175598e-05,-26.4,-207.4,-22.916397094726562,-171.7029266357422
52.3,104.2833333,427.25,2012.0,0.2802306751992159,285.04517,2.3862134e-05,-10.0,-91.8,-13.209471702575684,-95.78782653808594
52.3,104.2833333,427.25,2012.0,-0.23030567023061196,288.55252,0.0,-13.0,-100.8,-15.38602352142334,-113.11326599121094
52.3,104.2833333,427.25,2012.0,-0.6932812268869771,293.38803,2.9586212e-05,-11.0,-87.1,-14.064818382263184,-102.59642028808594
52.3,104.2833333,427.25,2012.0,-0.9634705485641486,282.70758,1.6699816e-05,-15.0,-107.9,-15.065268516540527,-110.56004333496094
52.3,104.2833333,427.25,2012.0,-0.970063921851507,273.24136,0.0,-29.9,-225.5,-17.6083984375,-130.80345153808594
52.3,104.2833333,427.25,2012.0,-0.7116566222817751,259.9701,0.0,-22.3,-165.9,-25.390525817871094,-192.74949645996094
52.3,104.2833333,427.25,2013.0,0.2386727660059501,255.33873,0.0,-29.2,-226.2,-23.145240783691406,-174.87693786621094
52.3,104.2833333,427.25,2013.0,0.6994583270516471,262.44476,0.0,-30.7,-251.3,-20.59447479248047,-154.57273864746094
52.3,104.2833333,427.25,2013.0,0.9510565162951535,272.0206,0.0,-21.8,-169.2,-18.71576690673828,-139.61814880371094
52.3,104.2833333,427.25,2013.0,0.9760105506323683,273.59277,0.0,-12.6,-86.7,-18.318641662597656,-136.45701599121094
52.3,104.2833333,427.25,2013.0,0.741222010848596,290.72104,0.0,-12.8,-103.1,-11.827170372009277,-84.78465270996094
52.3,104.2833333,427.25,2013.0,0.29671281927349075,288.98105,0.0,-12.7,-99.7,-12.422858238220215,-89.52635192871094
52.3,104.2833333,427.25,2013.0,-0.2135209154397959,288.6188,0.0,-12.2,-103.6,-15.309653282165527,-112.50535583496094
52.3,104.2833333,427.25,2013.0,-0.680773409477016,291.16858,0.0,-10.9,-86.0,-14.698691368103027,-107.64207458496094
52.3,104.2833333,427.25,2013.0,-0.9587178169872964,282.2556,0.0,-15.7,-117.2,-15.424208641052246,-113.41722106933594
52.3,104.2833333,427.25,2013.0,-0.9741004551724206,270.29587,0.0,-16.3,-120.7,-18.608848571777344,-138.76707458496094
52.3,104.2833333,427.25,2014.0,-0.2884824328806098,266.30817,1.1362139e-05,-29.6,-230.5,-21.77057647705078,-163.93455505371094
52.3,104.2833333,427.25,2015.0,0.2386727660059501,254.0976,0.0,-27.6,-215.2,-23.084144592285156,-174.39060974121094
52.3,104.2833333,427.25,2015.0,0.6994583270516471,255.59766,0.0,-25.9,-211.2,-20.991600036621094,-157.73387145996094
52.3,104.2833333,427.25,2015.0,0.9510565162951535,264.8988,0.0,-21.7,-175.3,-20.701393127441406,-155.42381286621094
52.3,104.2833333,427.25,2015.0,0.9760105506323683,274.89346,0.0,-15.3,-112.3,-17.470932006835938,-129.70921325683594
52.3,104.2833333,427.25,2015.0,0.741222010848596,284.80615,0.0,-10.7,-84.6,-13.072005271911621,-94.69358825683594
52.3,104.2833333,427.25,2015.0,0.29671281927349075,289.6717,0.0,-14.3,-107.2,-12.45340633392334,-89.76951599121094
52.3,104.2833333,427.25,2015.0,-0.2135209154397959,292.13568,0.00010476876,-9.4,-61.8,-14.988898277282715,-109.95213317871094
52.3,104.2833333,427.25,2015.0,-0.680773409477016,286.79733,5.4737215e-05,-12.1,-85.6,-15.485304832458496,-113.90354919433594
52.3,104.2833333,427.25,2015.0,-0.9587178169872964,279.96805,0.0,-16.3,-127.3,-15.981711387634277,-117.85496520996094
52.3,104.2833333,427.25,2015.0,-0.9741004551724206,278.67822,0.0,-20.7,-158.7,-16.042808532714844,-118.34129333496094
52.3,104.2833333,427.25,2015.0,-0.7236440382959123,271.8202,0.0,-21.3,-169.8,-19.907142639160156,-149.10154724121094
52.3,104.2833333,427.25,2015.0,-0.2884824328806098,261.45505,0.0,-25.5,-201.8,-23.05359649658203,-174.14744567871094
52.3,104.2833333,427.25,2016.0,0.2386727660059501,237.81444,0.0,-33.8,-269.6,-31.133567810058594,-238.46434020996094
52.3,104.2833333,427.25,2016.0,0.6994583270516471,256.34158,0.0,-26.1,-209.1,-20.73194122314453,-155.66697692871094
52.3,104.2833333,427.25,2016.0,0.9562348265919056,273.4593,0.0,-26.0,-202.9,-17.585487365722656,-130.62107849121094
52.3,104.2833333,427.25,2016.0,0.9721181966290613,276.23322,0.0,-12.5,-102.1,-16.890518188476562,-125.08909606933594
52.3,104.2833333,427.25,2016.0,0.7295575540864875,285.2303,0.0,-16.4,-124.2,-12.911627769470215,-93.41697692871094
52.3,104.2833333,427.25,2016.0,0.2802306751992159,295.30023,0.0,-12.4,-103.6,-12.094466209411621,-86.91233825683594
52.3,104.2833333,427.25,2016.0,-0.23030567023061196,295.5241,0.0,-10.9,-82.7,-14.400847434997559,-105.27122497558594
52.3,104.2833333,427.25,2016.0,-0.6932812268869771,291.53262,0.0,-12.1,-89.8,-14.614684104919434,-106.97337341308594
52.3,104.2833333,427.25,2016.0,-0.9634705485641486,281.7547,6.515779e-05,-14.6,-109.1,-15.164549827575684,-111.35032653808594
52.3,104.2833333,427.25,2016.0,-0.970063921851507,278.09888,3.4144956e-05,-27.5,-202.8,-15.989348411560059,-117.91575622558594
52.3,104.2833333,427.25,2016.0,-0.7116566222817751,266.15433,0.0,-27.8,-210.5,-21.495643615722656,-161.74607849121094
52.3,104.2833333,427.25,2016.0,-0.27195815753410524,254.54556,4.3128384e-06,-26.4,-201.1,-25.696006774902344,-195.18113708496094
52.3,104.2833333,427.25,2012.0,-0.27195815753410524,256.0939,0.0,-35.1,-262.7,-26.41388702392578,-200.89549255371094
52.3,104.2833333,427.25,2017.0,0.9510565162951535,260.47137,0.0,-17.6,-126.8,-21.129066467285156,-158.82810974121094
52.3,104.2833333,427.25,2017.0,0.9760105506323683,270.12485,0.0,-20.9,-152.0,-18.425559997558594,-137.30809020996094
52.3,104.2833333,427.25,2017.0,0.2386727660059501,256.59677,0.0,-30.3,-230.6,-22.335716247558594,-168.43309020996094
52.3,104.2833333,427.25,2017.0,0.6994583270516471,260.36813,0.0,-25.9,-194.9,-20.71666717529297,-155.54539489746094
47.54260867,7.58371693,304.73438,2004.0,0.2386727660059501,274.69434,0.0,-11.9,-88.50962751,-12.20902156829834,-87.82420349121094
47.54260867,7.58371693,304.73438,2004.0,0.6994583270516471,276.20032,0.0,-9.88,-66.74413536,-11.41477108001709,-81.50193786621094
47.54260867,7.58371693,304.73438,2004.0,0.9562348265919056,279.2048,0.0,-9.69,-71.5587575,-10.024832725524902,-70.43797302246094
47.54260867,7.58371693,304.73438,2004.0,0.9721181966290613,284.02167,0.0001690366,-6.1,-40.66799847,-9.180941581726074,-63.7205696105957
47.54260867,7.58371693,304.73438,2004.0,0.7295575540864875,288.99155,3.2743297e-05,-7.01,-50.25006643,-7.561892509460449,-50.8328742980957
47.54260867,7.58371693,304.73438,2004.0,0.2802306751992159,283.889,0.00010311205,-7.21,-53.83051048,-7.160948753356934,-47.6413459777832
47.54260867,7.58371693,304.73438,2004.0,-0.23030567023061196,294.9553,0.00014510812,-5.49,-34.72560691,-6.345696449279785,-41.15190505981445
47.54260867,7.58371693,304.73438,2004.0,-0.6932812268869771,292.1178,0.0,-4.8,-31.50057387,-6.416338920593262,-41.7142219543457
47.54260867,7.58371693,304.73438,2004.0,-0.9634705485641486,289.50723,0.0,-4.92,-31.38678091,-7.939925193786621,-53.8420295715332
47.54260867,7.58371693,304.73438,2004.0,-0.970063921851507,282.97815,7.0730985e-06,-10.75,-76.42100974,-8.879279136657715,-61.3193244934082
47.54260867,7.58371693,304.73438,2004.0,-0.7116566222817751,282.98523,0.0,-10.49,-75.39648751,-10.383772850036621,-73.29515075683594
47.54260867,7.58371693,304.73438,2004.0,-0.27195815753410524,279.3189,3.385527e-05,-13.22,-98.71358212,-11.544600486755371,-82.53538513183594
47.54260867,7.58371693,304.73438,2005.0,0.2386727660059501,279.46838,0.00014786229,-6.66,-42.77138547,-10.635794639587402,-75.30125427246094
47.54260867,7.58371693,304.73438,2005.0,0.6994583270516471,280.56467,3.187112e-05,-15.78,-115.1328526,-9.681166648864746,-67.70237731933594
47.54260867,7.58371693,304.73438,2005.0,0.9510565162951535,280.88824,3.2876374e-05,-8.02,-59.70485452,-9.715533256530762,-67.97593688964844
47.54260867,7.58371693,304.73438,2005.0,0.9760105506323683,288.3,0.0,-8.51,-58.19910378,-9.192397117614746,-63.8117561340332
47.54260867,7.58371693,304.73438,2005.0,0.741222010848596,293.8865,0.0,-6.95,-48.05079866,-7.558073997497559,-50.8024787902832
47.54260867,7.58371693,304.73438,2005.0,0.29671281927349075,293.25107,0.0,-5.24,-32.64544918,-6.824919700622559,-44.9665412902832
47.54260867,7.58371693,304.73438,2005.0,-0.2135209154397959,290.88892,0.0,-5.67,-37.45673818,-6.441159248352051,-41.91179275512695
47.54260867,7.58371693,304.73438,2005.0,-0.680773409477016,295.45166,0.0,-6.33,-43.03745941,-6.380063056945801,-41.42546463012695
47.54260867,7.58371693,304.73438,2005.0,-0.9587178169872964,284.0055,8.993772e-05,-9.610421834,-68.63931346,-8.684535026550293,-59.7691535949707
47.54260867,7.58371693,304.73438,2005.0,-0.9741004551724206,294.28342,0.0,-6.38,-42.73606861,-6.916563987731934,-45.6960334777832
47.54260867,7.58371693,304.73438,2005.0,-0.7236440382959123,278.78088,4.1183062e-05,-14.2,-103.3116898,-10.849631309509277,-77.00340270996094
47.54260867,7.58371693,304.73438,2005.0,-0.2884824328806098,278.93994,8.7477296e-05,-10.79,-78.0619552,-11.41477108001709,-81.50193786621094
47.54260867,7.58371693,304.73438,2006.0,0.2386727660059501,278.52188,7.0151014e-05,-10.39,-75.03694923,-11.200934410095215,-79.79978942871094
47.54260867,7.58371693,304.73438,2006.0,0.6994583270516471,275.58633,3.0768017e-05,-11.52,-90.29273588,-11.391860008239746,-81.31956481933594
47.54260867,7.58371693,304.73438,2006.0,0.9510565162951535,285.73444,4.9994796e-05,-11.23849183,-82.68571664,-9.15039348602295,-63.4774055480957
47.54260867,7.58371693,304.73438,2006.0,0.9760105506323683,281.24936,0.0,-10.61,-76.08191291,-9.749899864196777,-68.24949645996094
